"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","02-September-2014 11:00","0.000","14.240","14.320","12.810","54.350","","","","","","0.100","13.370","249.444","","","","4.525","","14.240"
"Calgary Int'L CS","02-September-2014 12:00","0.000","12.960","14.270","12.570","66.230","","","","","","0.100","13.470","178.611","","","","7.246","","12.960"
"Calgary Int'L CS","02-September-2014 13:00","0.000","12.450","13.120","12.270","69.340","","","","","","0.100","12.700","186.667","","","","7.225","","12.456"
"Calgary Int'L CS","02-September-2014 14:00","0.000","12.340","12.630","12.280","68.650","","","","","","0.100","12.480","229.167","","","","6.849","","12.340"
"Calgary Int'L CS","02-September-2014 15:00","0.000","13.080","13.080","12.240","58.690","","","","","","0.100","12.640","237.778","","","","4.779","","13.080"
"Calgary Int'L CS","02-September-2014 16:00","0.000","13.680","13.810","13.050","60.840","","","","","","0.100","13.540","266.944","","","","6.021","","13.680"
"Calgary Int'L CS","02-September-2014 17:00","0.000","13.880","13.920","13.500","56.050","","","","","","0.100","13.720","208.056","","","","5.101","","13.880"
"Calgary Int'L CS","02-September-2014 18:00","0.000","13.510","13.920","13.510","62.190","","","","","","0.100","13.770","123.889","","","","6.608","","13.510"
"Calgary Int'L CS","02-September-2014 19:00","0.000","12.350","13.510","12.350","61.790","","","","","","0.100","13.050","26.667","","","","5.774","","12.350"
"Calgary Int'L CS","02-September-2014 20:00","0.000","10.010","12.350","10.010","74.900","","","","","","0.100","10.910","2.480","","","","6.894","","10.010"
"Calgary Int'L CS","02-September-2014 21:00","0.000","9.250","10.080","9.160","78.600","","","","","","0.100","9.480","0.000","","","","6.083","","9.250"
"Calgary Int'L CS","02-September-2014 22:00","0.000","9.280","9.440","9.100","80.300","","","","","","0.100","9.300","0.000","","","","6.053","","9.280"
"Calgary Int'L CS","02-September-2014 23:00","0.000","9.110","9.290","9.110","81.400","","","","","","0.100","9.200","0.000","","","","6.181","","9.110"
"Calgary Int'L CS","03-September-2014 00:00","0.000","8.380","9.110","8.380","83.000","","","","","","0.100","8.870","0.000","","","","6.019","","8.380"
"Calgary Int'L CS","03-September-2014 01:00","0.000","7.930","8.380","7.930","85.600","","","","","","0.100","8.210","0.000","","","","5.887","","7.930"
"Calgary Int'L CS","03-September-2014 02:00","0.000","7.550","7.930","7.460","89.100","","","","","","0.100","7.610","0.000","","","","6.014","","7.550"
"Calgary Int'L CS","03-September-2014 03:00","0.000","7.920","7.920","7.550","89.100","","","","","","0.100","7.780","0.000","","","","6.053","","7.920"
"Calgary Int'L CS","03-September-2014 04:00","0.000","8.040","8.040","7.890","90.400","","","","","","0.100","7.970","0.000","","","","6.490","","8.040"
"Calgary Int'L CS","03-September-2014 05:00","0.000","7.740","8.110","7.700","90.100","","","","","","0.100","7.940","0.000","","","","6.383","","7.740"
"Calgary Int'L CS","03-September-2014 06:00","0.200","7.300","7.750","7.300","93.300","","","","","","0.300","7.520","0.210","","","","6.513","","7.300"
"Calgary Int'L CS","03-September-2014 07:00","0.700","7.240","7.310","7.170","94.000","","","","","","1.000","7.220","5.556","","","","6.339","","7.240"
"Calgary Int'L CS","03-September-2014 08:00","0.000","7.370","7.390","7.200","92.000","","","","","","1.000","7.270","22.500","","","","6.082","","7.370"
"Calgary Int'L CS","03-September-2014 09:00","0.000","7.740","7.740","7.370","89.400","","","","","","1.000","7.560","48.333","","","","5.924","","7.740"
"Calgary Int'L CS","03-September-2014 10:00","0.000","8.310","8.320","7.740","86.100","","","","","","1.000","8.080","91.667","","","","5.848","","8.310"
"Calgary Int'L CS","03-September-2014 11:00","0.000","9.200","9.370","8.310","79.800","","","","","","1.000","8.990","191.389","","","","5.544","","9.200"
"Calgary Int'L CS","03-September-2014 12:00","0.000","10.400","10.480","9.200","72.200","","","","","","1.000","9.660","225.833","","","","5.072","","10.400"
"Calgary Int'L CS","03-September-2014 13:00","0.000","10.100","12.140","9.890","79.100","","","","","","1.000","10.960","340.278","","","","7.531","","10.100"
"Calgary Int'L CS","03-September-2014 14:00","0.000","10.290","10.500","9.480","76.800","","","","","","1.000","9.940","143.333","","","","6.107","","10.290"
"Calgary Int'L CS","03-September-2014 15:00","0.000","10.990","11.240","9.900","71.500","","","","","","1.000","10.660","185.556","","","","5.633","","10.990"
"Calgary Int'L CS","03-September-2014 16:00","0.100","8.900","11.960","8.900","80.200","","","","","","1.100","11.050","213.056","","","","7.164","","8.900"
"Calgary Int'L CS","03-September-2014 17:00","0.300","9.790","9.930","8.700","80.100","","","","","","1.400","9.380","147.222","","","","6.060","","9.790"
"Calgary Int'L CS","03-September-2014 18:00","0.000","10.960","11.380","9.700","78.600","","","","","","1.400","10.760","154.444","","","","6.977","","11.118"
"Calgary Int'L CS","03-September-2014 19:00","0.000","10.500","10.960","10.500","76.200","","","","","","1.400","10.730","56.667","","","","6.710","","10.500"
"Calgary Int'L CS","03-September-2014 20:00","0.100","9.030","10.490","9.030","80.500","","","","","","1.500","9.740","0.000","","","","6.566","","9.030"
"Calgary Int'L CS","03-September-2014 21:00","0.000","9.170","9.170","8.890","80.300","","","","","","1.500","9.000","0.000","","","","5.819","","9.170"
"Calgary Int'L CS","03-September-2014 22:00","0.000","8.060","9.400","8.060","85.100","","","","","","1.500","8.800","0.000","","","","6.366","","8.060"
"Calgary Int'L CS","03-September-2014 23:00","0.000","6.330","8.120","6.330","86.000","","","","","","1.500","7.340","0.000","","","","5.041","","6.330"
"Calgary Int'L CS","04-September-2014 00:00","0.000","5.487","6.438","5.410","87.500","","","","","","1.500","6.004","0.000","","","","4.009","","5.487"
"Calgary Int'L CS","04-September-2014 01:00","0.000","4.817","5.484","4.615","92.600","","","","","","1.500","4.885","0.000","","","","3.951","","4.817"
"Calgary Int'L CS","04-September-2014 02:00","0.000","4.293","4.816","4.293","92.500","","","","","","1.500","4.521","0.000","","","","3.445","","4.293"
"Calgary Int'L CS","04-September-2014 03:00","0.000","3.688","4.291","3.567","95.200","","","","","","1.500","4.009","0.000","","","","3.231","","3.688"
"Calgary Int'L CS","04-September-2014 04:00","0.100","3.244","4.144","3.213","93.000","","","","","","1.600","3.655","0.000","","","","2.653","","3.244"
"Calgary Int'L CS","04-September-2014 05:00","0.000","3.369","3.369","3.223","91.500","","","","","","1.600","3.279","0.000","","","","2.046","","3.369"
"Calgary Int'L CS","04-September-2014 06:00","0.000","2.993","3.430","2.981","91.200","","","","","","1.600","3.188","0.000","","","","1.910","","2.993"
"Calgary Int'L CS","04-September-2014 07:00","0.000","4.728","4.728","2.964","86.300","","","","","","1.600","3.612","54.444","","","","1.770","","4.728"
"Calgary Int'L CS","04-September-2014 08:00","0.000","8.990","8.990","4.733","76.400","","","","","","1.600","6.853","191.111","","","","3.001","","8.990"
"Calgary Int'L CS","04-September-2014 09:00","0.000","13.240","13.240","9.000","54.520","","","","","","1.600","11.210","366.111","","","","2.296","","13.240"
"Calgary Int'L CS","04-September-2014 10:00","0.000","15.270","15.270","13.250","46.260","","","","","","1.600","14.390","515.278","","","","2.877","","15.270"
"Calgary Int'L CS","04-September-2014 11:00","0.000","16.660","16.770","15.280","38.640","","","","","","1.600","16.160","631.111","","","","1.941","","16.660"
"Calgary Int'L CS","04-September-2014 12:00","0.000","15.950","17.700","15.950","37.100","","","","","","1.600","16.790","580.556","","","","2.083","","15.950"
"Calgary Int'L CS","04-September-2014 13:00","0.000","16.660","17.970","15.910","36.590","","","","","","1.600","16.850","549.722","","","","1.992","","16.660"
"Calgary Int'L CS","04-September-2014 14:00","0.000","17.610","18.040","16.490","34.050","","","","","","1.600","17.060","488.333","","","","1.274","","17.610"
"Calgary Int'L CS","04-September-2014 15:00","0.000","15.970","17.610","15.970","39.300","","","","","","1.600","16.440","160.833","","","","2.862","","15.970"
"Calgary Int'L CS","04-September-2014 16:00","0.000","17.850","17.850","15.930","34.530","","","","","","1.600","16.340","278.056","","","","1.139","","17.850"
"Calgary Int'L CS","04-September-2014 17:00","0.000","17.200","18.000","17.020","34.510","","","","","","1.600","17.400","363.889","","","","1.677","","17.200"
"Calgary Int'L CS","04-September-2014 18:00","0.000","16.930","17.210","16.470","33.130","","","","","","1.600","16.770","176.667","","","","0.522","","16.930"
"Calgary Int'L CS","04-September-2014 19:00","0.000","13.950","16.930","13.590","44.170","","","","","","1.600","15.070","31.667","","","","3.134","","13.950"
"Calgary Int'L CS","04-September-2014 20:00","0.000","14.280","14.350","13.840","42.110","","","","","","1.600","14.200","1.389","","","","1.410","","14.280"
"Calgary Int'L CS","04-September-2014 21:00","0.000","12.430","14.290","12.010","60.990","","","","","","1.600","12.890","0.000","","","","5.793","","12.430"
"Calgary Int'L CS","04-September-2014 22:00","0.000","10.080","12.430","10.080","73.100","","","","","","1.600","11.380","0.000","","","","6.612","","10.080"
"Calgary Int'L CS","04-September-2014 23:00","0.000","8.720","10.070","8.530","77.900","","","","","","1.600","9.070","0.000","","","","5.643","","8.720"
"Calgary Int'L CS","05-September-2014 00:00","0.000","8.940","8.940","7.870","74.700","","","","","","1.600","8.160","0.000","","","","4.175","","8.940"
"Calgary Int'L CS","05-September-2014 01:00","0.000","8.980","9.620","8.890","75.500","","","","","","1.600","9.260","0.278","","","","5.149","","8.980"
"Calgary Int'L CS","05-September-2014 02:00","0.000","9.460","9.670","8.980","76.100","","","","","","1.600","9.340","0.000","","","","5.331","","9.460"
"Calgary Int'L CS","05-September-2014 03:00","0.000","7.610","9.460","7.610","81.600","","","","","","1.600","8.270","0.000","","","","5.568","","7.610"
"Calgary Int'L CS","05-September-2014 04:00","0.000","6.941","7.660","6.832","82.800","","","","","","1.600","7.230","0.000","","","","4.518","","6.941"
"Calgary Int'L CS","05-September-2014 05:00","0.000","6.026","6.982","6.026","84.600","","","","","","1.600","6.528","0.000","","","","4.098","","6.026"
"Calgary Int'L CS","05-September-2014 06:00","0.000","4.812","6.023","4.430","89.600","","","","","","1.600","5.664","1.110","","","","3.658","","4.812"
"Calgary Int'L CS","05-September-2014 07:00","0.000","6.599","6.599","4.818","83.700","","","","","","1.600","5.479","51.389","","","","3.167","","6.599"
"Calgary Int'L CS","05-September-2014 08:00","0.000","9.340","9.340","6.605","72.600","","","","","","1.600","7.790","198.889","","","","3.353","","9.340"
"Calgary Int'L CS","05-September-2014 09:00","0.000","11.960","11.960","9.340","60.820","","","","","","1.600","10.540","361.389","","","","3.397","","11.960"
"Calgary Int'L CS","05-September-2014 10:00","0.000","14.520","14.520","11.940","48.060","","","","","","1.600","13.520","512.500","","","","2.473","","14.520"
"Calgary Int'L CS","05-September-2014 11:00","0.000","16.140","16.240","14.510","43.870","","","","","","1.600","15.380","636.667","","","","3.141","","16.140"
"Calgary Int'L CS","05-September-2014 12:00","0.000","17.950","18.240","16.140","36.160","","","","","","1.600","17.040","706.111","","","","2.047","","17.950"
"Calgary Int'L CS","05-September-2014 13:00","0.000","20.080","20.290","17.930","29.620","","","","","","1.600","19.200","736.111","","","","0.945","","20.080"
"Calgary Int'L CS","05-September-2014 14:00","0.000","21.590","21.680","19.930","26.850","","","","","","1.600","20.930","712.778","","","","1.037","","21.590"
"Calgary Int'L CS","05-September-2014 15:00","0.000","22.550","22.550","21.360","25.290","","","","","","1.600","21.990","630.833","","","","1.183","","22.550"
"Calgary Int'L CS","05-September-2014 16:00","0.000","22.950","23.180","22.170","24.820","","","","","","1.600","22.640","526.111","","","","1.530","","22.950"
"Calgary Int'L CS","05-September-2014 17:00","0.000","22.780","23.460","22.700","22.210","","","","","","1.600","23.110","384.722","","","","0.328","","22.780"
"Calgary Int'L CS","05-September-2014 18:00","0.000","21.500","22.870","21.500","25.590","","","","","","1.600","22.240","211.389","","","","1.542","","21.500"
"Calgary Int'L CS","05-September-2014 19:00","0.000","19.160","21.500","19.160","31.630","","","","","","1.600","20.370","62.500","","","","2.921","","19.160"
"Calgary Int'L CS","05-September-2014 20:00","0.000","17.260","19.300","17.260","36.810","","","","","","1.600","18.110","2.860","","","","3.263","","17.260"
"Calgary Int'L CS","05-September-2014 21:00","0.000","13.510","17.690","13.510","53.920","","","","","","1.600","15.620","0.000","","","","6.300","","13.510"
"Calgary Int'L CS","05-September-2014 22:00","0.000","12.880","13.700","12.170","55.210","","","","","","1.600","12.930","0.000","","","","4.163","","12.880"
"Calgary Int'L CS","05-September-2014 23:00","0.000","11.340","12.880","11.020","65.680","","","","","","1.600","11.630","0.000","","","","5.727","","11.340"
"Calgary Int'L CS","06-September-2014 00:00","0.000","11.330","12.240","11.300","66.870","","","","","","1.600","11.750","0.000","","","","5.815","","11.330"
"Calgary Int'L CS","06-September-2014 01:00","0.000","10.790","11.740","10.790","66.840","","","","","","1.600","11.360","0.000","","","","5.327","","10.790"
"Calgary Int'L CS","06-September-2014 02:00","0.000","10.140","10.780","10.010","69.840","","","","","","1.600","10.280","0.000","","","","5.127","","10.140"
"Calgary Int'L CS","06-September-2014 03:00","0.000","8.230","10.130","8.200","80.200","","","","","","1.600","8.560","0.000","","","","5.932","","8.230"
"Calgary Int'L CS","06-September-2014 04:00","0.000","8.520","8.660","7.770","79.400","","","","","","1.600","8.270","0.000","","","","4.863","","8.520"
"Calgary Int'L CS","06-September-2014 05:00","0.000","8.190","8.630","8.180","78.500","","","","","","1.600","8.390","0.000","","","","4.884","","8.190"
"Calgary Int'L CS","06-September-2014 06:00","0.000","8.330","8.470","8.190","77.300","","","","","","1.600","8.280","0.556","","","","4.591","","8.330"
"Calgary Int'L CS","06-September-2014 07:00","0.000","9.650","9.660","8.170","73.200","","","","","","1.600","8.880","50.000","","","","4.378","","9.650"
"Calgary Int'L CS","06-September-2014 08:00","0.000","12.850","12.850","9.650","61.090","","","","","","1.600","11.240","192.500","","","","4.026","","12.850"
"Calgary Int'L CS","06-September-2014 09:00","0.000","15.530","15.530","12.860","53.090","","","","","","1.600","13.910","348.611","","","","4.774","","15.530"
"Calgary Int'L CS","06-September-2014 10:00","0.000","18.050","18.060","15.500","42.350","","","","","","1.600","16.810","492.222","","","","3.911","","18.050"
"Calgary Int'L CS","06-September-2014 11:00","0.000","19.450","19.480","17.820","39.110","","","","","","1.600","18.630","613.889","","","","4.454","","19.450"
"Calgary Int'L CS","06-September-2014 12:00","0.000","21.200","21.250","19.300","36.240","","","","","","1.600","20.310","686.667","","","","4.806","","21.200"
"Calgary Int'L CS","06-September-2014 13:00","0.000","22.960","23.040","21.140","31.130","","","","","","1.600","21.910","713.056","","","","4.223","","22.960"
"Calgary Int'L CS","06-September-2014 14:00","0.000","23.570","23.570","22.360","28.790","","","","","","1.600","22.900","694.167","","","","3.866","","23.570"
"Calgary Int'L CS","06-September-2014 15:00","0.000","23.580","24.400","23.200","27.380","","","","","","1.600","23.590","624.167","","","","3.867","","23.580"
"Calgary Int'L CS","06-September-2014 16:00","0.000","24.030","24.400","23.560","25.900","","","","","","1.600","23.970","512.778","","","","3.232","","24.030"
"Calgary Int'L CS","06-September-2014 17:00","0.000","24.010","24.620","23.900","26.870","","","","","","1.600","24.220","366.111","","","","3.991","","24.010"
"Calgary Int'L CS","06-September-2014 18:00","0.000","23.210","24.070","23.210","29.840","","","","","","1.600","23.600","211.111","","","","4.958","","23.210"
"Calgary Int'L CS","06-September-2014 19:00","0.000","20.360","23.210","20.360","36.020","","","","","","1.600","21.840","55.556","","","","6.052","","20.360"
"Calgary Int'L CS","06-September-2014 20:00","0.000","18.270","20.350","18.270","47.180","","","","","","1.600","18.950","2.210","","","","7.766","","18.270"
"Calgary Int'L CS","06-September-2014 21:00","0.000","16.930","18.340","16.920","54.400","","","","","","1.600","17.780","0.000","","","","8.314","","17.198"
"Calgary Int'L CS","06-September-2014 22:00","0.000","15.570","16.930","15.570","60.410","","","","","","1.600","16.250","0.000","","","","8.571","","15.945"
"Calgary Int'L CS","06-September-2014 23:00","0.000","14.950","15.980","14.690","62.250","","","","","","1.600","15.270","0.000","","","","8.152","","15.267"
"Calgary Int'L CS","07-September-2014 00:00","0.000","13.650","14.950","13.650","66.760","","","","","","1.600","14.500","0.000","","","","8.201","","13.885"
"Calgary Int'L CS","07-September-2014 01:00","0.000","12.510","13.640","11.880","71.200","","","","","","1.600","12.430","0.000","","","","7.675","","12.687"
"Calgary Int'L CS","07-September-2014 02:00","0.000","10.710","12.520","10.520","78.200","","","","","","1.600","11.410","0.000","","","","7.854","","10.745"
"Calgary Int'L CS","07-September-2014 03:00","0.000","10.330","10.710","9.920","74.600","","","","","","1.600","10.190","0.000","","","","6.001","","10.330"
"Calgary Int'L CS","07-September-2014 04:00","0.000","12.150","12.710","9.340","61.400","","","","","","1.600","11.270","0.833","","","","3.885","","12.150"
"Calgary Int'L CS","07-September-2014 05:00","0.000","11.900","12.150","10.180","62.580","","","","","","1.600","11.630","0.000","","","","4.289","","11.900"
"Calgary Int'L CS","07-September-2014 06:00","0.000","12.000","13.820","11.370","53.200","","","","","","1.600","12.460","0.000","","","","3.320","","12.000"
"Calgary Int'L CS","07-September-2014 07:00","0.000","12.130","12.570","10.910","56.270","","","","","","1.600","11.960","49.167","","","","3.319","","12.130"
"Calgary Int'L CS","07-September-2014 08:00","0.000","15.870","15.870","12.130","45.620","","","","","","1.600","14.280","196.389","","","","2.444","","15.870"
"Calgary Int'L CS","07-September-2014 09:00","0.000","19.180","19.180","15.880","35.790","","","","","","1.600","17.730","342.222","","","","2.204","","19.180"
"Calgary Int'L CS","07-September-2014 10:00","0.000","20.610","20.610","19.090","31.050","","","","","","1.600","19.830","447.778","","","","2.243","","20.610"
"Calgary Int'L CS","07-September-2014 11:00","0.000","22.210","22.300","20.590","29.660","","","","","","1.600","21.670","617.500","","","","2.979","","22.210"
"Calgary Int'L CS","07-September-2014 12:00","0.000","24.340","24.450","22.210","25.580","","","","","","1.600","23.010","683.056","","","","2.506","","24.340"
"Calgary Int'L CS","07-September-2014 13:00","0.000","25.360","25.360","23.940","24.520","","","","","","1.600","24.600","715.278","","","","3.024","","25.360"
"Calgary Int'L CS","07-September-2014 14:00","0.000","25.150","26.490","24.990","19.360","","","","","","1.600","25.620","654.167","","","","0.627","","25.150"
"Calgary Int'L CS","07-September-2014 15:00","0.000","25.050","26.670","24.750","21.400","","","","","","1.600","25.560","498.333","","","","1.997","","25.050"
"Calgary Int'L CS","07-September-2014 16:00","0.000","22.910","25.430","22.910","36.860","","","","","","1.600","24.480","313.333","","","","8.496","","23.066"
"Calgary Int'L CS","07-September-2014 17:00","0.000","18.690","22.880","18.690","52.630","","","","","","1.600","19.960","223.611","","","","10.744","","19.428"
"Calgary Int'L CS","07-September-2014 18:00","0.000","14.790","18.680","14.790","57.060","","","","","","1.600","16.060","91.944","","","","8.184","","14.790"
"Calgary Int'L CS","07-September-2014 19:00","0.000","13.030","14.790","13.030","64.010","","","","","","1.600","13.900","22.222","","","","7.213","","13.030"
"Calgary Int'L CS","07-September-2014 20:00","0.000","11.160","13.030","11.160","77.600","","","","","","1.600","12.060","0.640","","","","8.299","","11.321"
"Calgary Int'L CS","07-September-2014 21:00","0.000","10.540","11.150","10.420","84.600","","","","","","1.600","10.620","0.000","","","","8.295","","10.965"
"Calgary Int'L CS","07-September-2014 22:00","0.000","10.230","10.620","10.180","85.100","","","","","","1.600","10.410","0.000","","","","8.004","","10.567"
"Calgary Int'L CS","07-September-2014 23:00","0.000","10.390","10.390","10.210","84.800","","","","","","1.600","10.330","0.000","","","","7.854","","10.769"
"Calgary Int'L CS","08-September-2014 00:00","0.000","10.250","10.480","10.250","87.400","","","","","","1.600","10.390","0.000","","","","8.362","","10.754"
"Calgary Int'L CS","08-September-2014 01:00","0.000","10.170","10.250","10.090","87.800","","","","","","1.600","10.160","0.000","","","","8.238","","10.670"
"Calgary Int'L CS","08-September-2014 02:00","0.400","9.900","10.180","9.900","92.300","","","","","","2.000","10.090","0.000","","","","8.848","","10.596"
"Calgary Int'L CS","08-September-2014 03:00","0.700","9.690","9.900","9.670","94.400","","","","","","2.700","9.770","0.000","","","","8.928","","10.439"
"Calgary Int'L CS","08-September-2014 04:00","8.800","5.321","9.780","5.321","94.000","","","","","","11.500","7.600","0.000","","","","6.647","","5.321"
"Calgary Int'L CS","08-September-2014 05:00","1.400","4.039","5.315","3.994","93.300","","","","","","12.900","4.502","0.000","","","","3.666","","4.039"
"Calgary Int'L CS","08-September-2014 06:00","0.500","3.169","4.056","3.169","93.700","","","","","","13.400","3.605","0.000","","","","2.693","","3.169"
"Calgary Int'L CS","08-September-2014 07:00","1.600","1.602","3.163","1.597","94.000","","","","","","15.000","2.438","4.167","","","","1.514","","1.602"
"Calgary Int'L CS","08-September-2014 08:00","1.100","0.294","1.632","0.294","96.800","","","","","","16.100","0.985","21.111","","","","0.513","","0.294"
"Calgary Int'L CS","08-September-2014 09:00","1.100","0.200","0.305","0.200","98.000","","","","","","17.200","0.252","39.722","","","","-0.026","","0.200"
"Calgary Int'L CS","08-September-2014 10:00","2.100","0.059","0.210","0.059","98.400","","","","","","19.300","0.115","40.833","","","","-0.088","","0.059"
"Calgary Int'L CS","08-September-2014 11:00","2.100","0.073","0.095","0.047","98.700","","","","","","21.400","0.070","78.056","","","","-0.109","","0.073"
"Calgary Int'L CS","08-September-2014 12:00","0.600","0.152","0.183","0.071","98.600","","","","","","22.000","0.139","104.444","","","","-0.067","","0.152"
"Calgary Int'L CS","08-September-2014 13:00","0.200","0.174","0.199","0.077","98.000","","","","","","22.200","0.137","112.500","","","","-0.140","","0.174"
"Calgary Int'L CS","08-September-2014 14:00","0.600","-0.045","0.182","-0.052","98.400","","","","","","22.800","0.043","93.333","","","","-0.157","","-0.045"
