"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-January-2016 00:00","0.000","-5.900","-5.700","-10.080","49.010","","","","","","0.000","-5.740","0.000","","","","-16.713","","-5.900"
"Calgary Int'L CS","01-January-2016 01:00","0.000","-7.190","-5.900","-10.780","49.990","","","","","","0.000","","0.000","","","","-16.894","","-7.190"
"Calgary Int'L CS","01-January-2016 02:00","0.000","-6.600","-6.000","-11.880","48.010","","","","","","0.000","","0.000","","","","-17.926","","-6.600"
"Calgary Int'L CS","01-January-2016 03:00","0.000","-7.800","-6.200","-7.990","50.000","","","","","","0.000","","0.000","","","","-15.738","","-7.800"
"Calgary Int'L CS","01-January-2016 04:00","0.000","-5.110","-5.100","-8.790","43.040","","","","","","0.000","-6.180","0.000","","","","-17.385","","-5.110"
"Calgary Int'L CS","01-January-2016 05:00","0.000","-5.710","-2.220","-5.900","39.050","","","","","","0.000","","0.000","","","","-15.929","","-5.710"
"Calgary Int'L CS","01-January-2016 06:00","0.000","-7.200","-4.010","-10.980","48.000","","","","","","0.000","-6.240","0.000","","","","-16.596","","-7.200"
"Calgary Int'L CS","01-January-2016 07:00","0.000","-8.090","-6.690","-8.490","50.980","","","","","","0.000","","0.000","","","","-15.964","","-8.090"
"Calgary Int'L CS","01-January-2016 08:00","0.000","-8.590","-7.790","-9.090","53.960","","","","","","0.000","","0.000","","","","-16.076","","-8.590"
"Calgary Int'L CS","01-January-2016 09:00","0.000","-8.290","-7.890","-9.780","51.960","","","","","","0.000","","10.590","","","","-16.894","","-8.290"
"Calgary Int'L CS","01-January-2016 10:00","0.000","-6.290","-6.290","-9.680","46.980","","","","","","0.000","","56.870","","","","-17.302","","-6.290"
"Calgary Int'L CS","01-January-2016 11:00","0.000","-4.790","-4.690","-6.290","45.980","","","","","","0.000","","149.930","","","","-15.266","","-4.790"
"Calgary Int'L CS","01-January-2016 12:00","0.000","-1.900","-1.900","-4.990","40.980","","","","","","0.000","-2.130","220.560","","","","-14.792","","-1.900"
"Calgary Int'L CS","01-January-2016 13:00","0.000","-0.200","-0.200","-2.100","38.990","","","","","","0.000","-0.770","244.640","","","","-13.328","","-0.200"
"Calgary Int'L CS","01-January-2016 14:00","0.000","1.000","1.000","-0.900","37.990","","","","","","0.000","-0.070","227.000","","","","-12.569","","1.000"
"Calgary Int'L CS","01-January-2016 15:00","0.000","1.200","1.200","0.200","37.990","","","","","","0.000","0.700","167.430","","","","-11.987","","1.200"
