"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-March-2012 13:00","0.000","-7.010","-6.829","-7.310","74.100","","","","","","0.000","","312.780","","","5.831","-10.889","","-7.010"
"Calgary Int'L CS","01-March-2012 14:00","0.000","-6.664","-6.529","-7.020","74.200","","","","","","0.000","","307.225","","","5.730","-10.587","","-6.664"
"Calgary Int'L CS","01-March-2012 15:00","0.000","-6.386","-6.351","-6.748","74.300","","","","","","0.000","","281.669","","","5.732","-10.352","","-6.386"
"Calgary Int'L CS","01-March-2012 16:00","0.000","-6.611","-6.330","-6.611","74.200","","","","","","0.000","","189.724","","","5.711","-10.293","","-6.611"
"Calgary Int'L CS","01-March-2012 17:00","0.000","-7.030","-6.607","-7.040","76.200","","","","","","0.000","","115.556","","","5.717","-10.300","","-7.030"
"Calgary Int'L CS","01-March-2012 18:00","0.000","-7.430","-6.980","-7.430","77.500","","","","","","0.000","","43.889","","","5.658","-10.457","","-7.430"
"Calgary Int'L CS","01-March-2012 19:00","0.000","-7.770","-7.390","-7.780","77.800","","","","","","0.000","","1.944","","","5.627","-10.778","","-7.770"
"Calgary Int'L CS","01-March-2012 20:00","0.000","-8.990","-7.660","-9.380","82.200","","","","","","0.000","","0.000","","","5.656","-11.001","","-8.990"
"Calgary Int'L CS","01-March-2012 21:00","0.000","-9.200","-8.610","-9.460","81.100","","","","","","0.000","","0.000","","","5.568","-11.673","","-9.200"
"Calgary Int'L CS","01-March-2012 22:00","0.000","-8.920","-8.900","-9.270","82.400","","","","","","0.000","","0.000","","","5.538","-11.523","","-8.920"
"Calgary Int'L CS","01-March-2012 23:00","0.000","-9.440","-8.820","-9.790","83.900","","","","","","0.000","","0.000","","","5.417","-11.514","","-9.440"
"Calgary Int'L CS","02-March-2012 00:00","0.000","-8.930","-8.760","-9.620","82.200","","","","","","0.000","","0.000","","","5.708","-11.656","","-8.930"
"Calgary Int'L CS","02-March-2012 01:00","0.000","-8.680","-8.450","-9.450","81.900","","","","","","0.000","","0.000","","","5.470","-11.467","","-8.680"
"Calgary Int'L CS","02-March-2012 02:00","0.000","-9.070","-8.670","-9.120","86.600","","","","","","0.000","","0.000","","","5.586","-10.715","","-9.070"
"Calgary Int'L CS","02-March-2012 03:00","0.000","-9.120","-9.040","-9.500","89.500","","","","","","0.000","","0.000","","","5.643","-10.671","","-9.120"
"Calgary Int'L CS","02-March-2012 04:00","0.000","-10.460","-9.100","-10.870","87.600","","","","","","0.000","","0.000","","","5.376","-11.645","","-10.460"
"Calgary Int'L CS","02-March-2012 05:00","0.000","-10.710","-9.920","-11.010","91.200","","","","","","0.000","","0.000","","","5.562","-11.618","","-10.710"
"Calgary Int'L CS","02-March-2012 06:00","0.000","-12.340","-10.710","-12.480","88.300","","","","","","0.000","","0.000","","","5.504","-13.134","","-12.340"
"Calgary Int'L CS","02-March-2012 07:00","0.000","-12.670","-11.650","-12.800","86.300","","","","","","0.000","","0.050","","","5.326","-14.035","","-12.670"
"Calgary Int'L CS","02-March-2012 08:00","0.000","-12.200","-11.600","-13.060","85.300","","","","","","0.000","","35.278","","","5.355","-14.280","","-12.200"
"Calgary Int'L CS","02-March-2012 09:00","0.000","-10.700","-10.700","-12.360","77.700","","","","","","0.000","","235.835","","","5.460","-14.631","","-10.700"
"Calgary Int'L CS","02-March-2012 10:00","0.000","-7.620","-7.620","-10.690","68.380","","","","","","0.000","","393.059","","","5.596","-13.891","","-7.620"
"Calgary Int'L CS","02-March-2012 11:00","0.000","-4.142","-4.141","-7.690","57.810","","","","","","0.000","","481.393","","","5.571","-12.872","","-4.142"
"Calgary Int'L CS","02-March-2012 12:00","0.000","-0.890","-0.888","-4.161","40.860","","","","","","0.000","","522.504","","","5.397","-13.995","","-0.890"
"Calgary Int'L CS","02-March-2012 13:00","0.000","0.432","0.515","-1.129","42.960","","","","","","0.000","","553.060","","","5.507","-11.366","","0.432"
"Calgary Int'L CS","02-March-2012 14:00","0.000","2.182","2.182","0.361","33.470","","","","","","0.000","","545.282","","","5.487","-13.043","","2.182"
"Calgary Int'L CS","02-March-2012 15:00","0.000","2.769","2.810","1.975","34.390","","","","","","0.000","","469.448","","","5.432","-11.715","","2.769"
"Calgary Int'L CS","02-March-2012 16:00","0.000","2.796","2.932","2.516","35.820","","","","","","0.000","","340.836","","","5.385","-10.913","","2.796"
"Calgary Int'L CS","02-March-2012 17:00","0.000","1.725","2.832","1.579","38.600","","","","","","0.000","","191.390","","","5.373","-10.437","","1.725"
"Calgary Int'L CS","02-March-2012 18:00","0.000","0.704","1.752","0.634","44.690","","","","","","0.000","","37.500","","","5.391","-9.503","","0.704"
"Calgary Int'L CS","02-March-2012 19:00","0.000","0.178","0.881","0.134","46.210","","","","","","0.000","","1.389","","","5.379","-9.706","","0.178"
"Calgary Int'L CS","02-March-2012 20:00","0.000","-0.268","0.309","-0.337","49.270","","","","","","0.000","","0.000","","","5.400","-9.372","","-0.268"
"Calgary Int'L CS","02-March-2012 21:00","0.000","-0.076","0.272","-0.355","49.340","","","","","","0.000","","0.000","","","5.380","-9.379","","-0.076"
"Calgary Int'L CS","02-March-2012 22:00","0.000","0.080","0.310","-0.230","47.910","","","","","","0.000","","0.000","","","5.354","-9.677","","0.080"
"Calgary Int'L CS","02-March-2012 23:00","0.000","-0.490","0.317","-0.895","49.790","","","","","","0.000","","0.000","","","5.351","-9.493","","-0.490"
"Calgary Int'L CS","03-March-2012 00:00","0.000","-0.366","0.429","-0.602","49.920","","","","","","0.000","","0.000","","","5.319","-9.272","","-0.366"
"Calgary Int'L CS","03-March-2012 01:00","0.000","-0.912","0.261","-0.912","50.890","","","","","","0.000","","0.000","","","5.263","-9.249","","-0.912"
"Calgary Int'L CS","03-March-2012 02:00","0.000","-3.620","-0.442","-4.693","60.040","","","","","","0.000","","0.000","","","5.306","-9.243","","-3.620"
"Calgary Int'L CS","03-March-2012 03:00","0.000","-4.792","-3.220","-5.351","70.200","","","","","","0.000","","0.000","","","5.366","-8.889","","-4.792"
"Calgary Int'L CS","03-March-2012 04:00","0.000","-4.723","-4.556","-6.043","75.300","","","","","","0.000","","0.000","","","5.396","-8.973","","-4.723"
"Calgary Int'L CS","03-March-2012 05:00","0.000","-4.284","-4.284","-4.946","76.600","","","","","","0.000","","0.000","","","5.419","-8.090","","-4.284"
"Calgary Int'L CS","03-March-2012 06:00","0.000","-4.076","-3.796","-4.280","75.700","","","","","","0.000","","0.000","","","5.414","-7.683","","-4.076"
"Calgary Int'L CS","03-March-2012 07:00","0.000","-4.509","-3.971","-4.601","75.200","","","","","","0.000","","0.030","","","5.298","-8.008","","-4.509"
"Calgary Int'L CS","03-March-2012 08:00","0.000","-4.297","-3.906","-5.289","72.100","","","","","","0.000","","9.722","","","5.337","-8.848","","-4.297"
"Calgary Int'L CS","03-March-2012 09:00","0.000","-3.421","-3.398","-4.515","71.400","","","","","","0.000","","91.667","","","5.401","-8.356","","-3.421"
"Calgary Int'L CS","03-March-2012 10:00","0.000","0.260","0.260","-3.417","54.110","","","","","","0.000","","148.890","","","5.381","-9.635","","0.260"
"Calgary Int'L CS","03-March-2012 11:00","0.000","1.943","2.063","0.023","50.950","","","","","","0.000","","260.280","","","5.292","-7.967","","1.943"
"Calgary Int'L CS","03-March-2012 12:00","0.000","6.021","6.021","1.829","39.670","","","","","","0.000","","265.280","","","5.266","-8.546","","6.021"
"Calgary Int'L CS","03-March-2012 13:00","0.000","7.770","7.770","5.999","35.050","","","","","","0.000","","474.170","","","4.742","-7.495","","7.770"
"Calgary Int'L CS","03-March-2012 14:00","0.000","8.850","8.960","7.650","33.900","","","","","","0.000","","604.171","","","2.457","-6.672","","8.850"
"Calgary Int'L CS","03-March-2012 15:00","0.000","9.360","9.360","8.470","31.440","","","","","","0.000","","490.559","","","1.870","-7.114","","9.360"
"Calgary Int'L CS","03-March-2012 16:00","0.000","9.410","9.440","9.110","33.720","","","","","","0.000","","432.503","","","1.290","-5.886","","9.410"
"Calgary Int'L CS","03-March-2012 17:00","0.000","4.137","9.410","4.137","51.080","","","","","","0.000","","250.280","","","0.700","-2.631","","4.137"
"Calgary Int'L CS","03-March-2012 18:00","0.000","2.024","4.125","2.024","67.450","","","","","","0.000","","87.223","","","0.118","-2.361","","2.024"
"Calgary Int'L CS","03-March-2012 19:00","0.000","0.640","2.029","0.640","77.900","","","","","","0.000","","5.556","","","0.100","-2.092","","0.640"
"Calgary Int'L CS","03-March-2012 20:00","0.000","-0.375","0.640","-0.375","82.600","","","","","","0.000","","0.000","","","0.090","-2.473","","-0.375"
"Calgary Int'L CS","03-March-2012 21:00","0.000","-1.950","-1.230","-1.960","91.750","","","","","","0.000","","0.000","","","","-2.758","","-1.950"
"Calgary Int'L CS","03-March-2012 22:00","0.000","-2.530","-1.940","-2.530","97.290","","","","","","0.000","","0.000","","","","-2.605","","-2.530"
"Calgary Int'L CS","03-March-2012 23:00","0.947","-2.650","-2.490","-2.660","98.310","","","","","","0.947","","0.000","","","","-2.804","","-2.650"
"Calgary Int'L CS","04-March-2012 00:00","0.553","-2.117","-1.879","-2.139","97.700","","","","","","1.500","","0.000","","","1.688","-2.323","","-2.117"
"Calgary Int'L CS","04-March-2012 01:00","0.500","-2.457","-2.100","-2.469","98.000","","","","","","2.000","","0.000","","","2.040","-2.557","","-2.457"
"Calgary Int'L CS","04-March-2012 02:00","0.000","-2.565","-2.456","-2.565","96.700","","","","","","2.000","","0.000","","","2.269","-2.962","","-2.565"
"Calgary Int'L CS","04-March-2012 03:00","0.200","-3.005","-2.566","-3.007","97.300","","","","","","2.200","","0.000","","","2.289","-3.154","","-3.005"
"Calgary Int'L CS","04-March-2012 04:00","0.000","-3.356","-2.976","-3.372","97.600","","","","","","2.200","","0.000","","","2.436","-3.499","","-3.356"
"Calgary Int'L CS","04-March-2012 05:00","0.000","-3.363","-3.350","-3.849","98.300","","","","","","2.200","","0.000","","","2.504","-3.828","","-3.363"
"Calgary Int'L CS","04-March-2012 06:00","0.000","-3.044","-3.011","-3.553","98.300","","","","","","2.200","","0.000","","","2.499","-3.511","","-3.044"
"Calgary Int'L CS","04-March-2012 07:00","0.000","-3.149","-3.037","-3.176","96.500","","","","","","2.200","","0.090","","","2.484","-3.583","","-3.149"
"Calgary Int'L CS","04-March-2012 08:00","0.000","-3.047","-2.870","-3.148","96.900","","","","","","2.200","","10.556","","","2.447","-3.431","","-3.047"
"Calgary Int'L CS","04-March-2012 09:00","0.000","-2.597","-2.574","-3.047","92.700","","","","","","2.200","","66.667","","","2.406","-3.825","","-2.597"
"Calgary Int'L CS","04-March-2012 10:00","0.000","-1.957","-1.957","-2.620","85.100","","","","","","2.200","","212.502","","","2.337","-4.447","","-1.957"
"Calgary Int'L CS","04-March-2012 11:00","0.000","-1.483","-1.162","-2.006","83.000","","","","","","2.200","","330.836","","","2.128","-4.088","","-1.483"
"Calgary Int'L CS","04-March-2012 12:00","0.000","-1.180","-1.138","-1.506","85.900","","","","","","2.200","","317.225","","","2.124","-3.373","","-1.180"
"Calgary Int'L CS","04-March-2012 13:00","0.000","-0.936","-0.765","-1.190","85.400","","","","","","2.200","","323.891","","","1.835","-3.112","","-0.936"
"Calgary Int'L CS","04-March-2012 14:00","0.000","0.130","0.220","-0.935","79.900","","","","","","2.200","","410.281","","","1.360","-3.397","","0.130"
"Calgary Int'L CS","04-March-2012 15:00","0.000","1.420","1.479","0.040","77.900","","","","","","2.200","","476.670","","","0.733","-2.650","","1.420"
"Calgary Int'L CS","04-March-2012 16:00","0.000","2.308","2.329","1.402","74.700","","","","","","2.200","","401.392","","","0.047","-2.144","","2.308"
"Calgary Int'L CS","04-March-2012 17:00","0.000","2.206","2.538","2.075","74.400","","","","","","2.200","","237.224","","","0.040","-1.772","","2.206"
"Calgary Int'L CS","04-March-2012 18:00","0.000","1.045","2.382","1.045","82.300","","","","","","2.200","","93.890","","","0.030","-0.976","","1.045"
"Calgary Int'L CS","04-March-2012 19:00","0.000","-1.241","1.042","-1.304","90.100","","","","","","2.200","","0.278","","","0.030","-1.556","","-1.241"
"Calgary Int'L CS","04-March-2012 20:00","0.000","-1.581","-0.729","-1.759","90.700","","","","","","2.200","","0.000","","","0.020","-2.566","","-1.581"
"Calgary Int'L CS","04-March-2012 21:00","0.000","-1.345","-1.276","-2.217","93.800","","","","","","2.200","","0.000","","","0.011","-2.611","","-1.345"
"Calgary Int'L CS","04-March-2012 22:00","0.000","-1.431","-0.646","-1.583","93.000","","","","","","2.200","","0.000","","","0.140","-2.100","","-1.431"
"Calgary Int'L CS","04-March-2012 23:00","0.000","-3.144","-1.034","-3.751","98.200","","","","","","2.200","","0.000","","","0.265","-2.637","","-3.144"
"Calgary Int'L CS","05-March-2012 00:00","0.000","-3.486","-2.858","-3.543","97.800","","","","","","2.200","","0.000","","","0.376","-3.498","","-3.486"
"Calgary Int'L CS","05-March-2012 01:00","0.000","-3.332","-3.265","-3.488","96.600","","","","","","2.200","","0.000","","","0.359","-3.838","","-3.332"
"Calgary Int'L CS","05-March-2012 02:00","0.000","-3.297","-3.272","-3.401","96.700","","","","","","2.200","","0.000","","","0.365","-3.785","","-3.297"
"Calgary Int'L CS","05-March-2012 03:00","0.000","-3.496","-3.289","-3.496","95.900","","","","","","2.200","","0.000","","","0.348","-3.951","","-3.496"
"Calgary Int'L CS","05-March-2012 04:00","0.000","-3.475","-3.447","-3.538","96.500","","","","","","2.200","","0.000","","","0.364","-3.968","","-3.475"
"Calgary Int'L CS","05-March-2012 05:00","0.000","-3.615","-3.460","-3.615","94.800","","","","","","2.200","","0.000","","","0.341","-4.249","","-3.615"
"Calgary Int'L CS","05-March-2012 06:00","0.500","-3.872","-3.616","-3.885","96.900","","","","","","2.700","","0.000","","","0.311","-4.170","","-3.872"
"Calgary Int'L CS","05-March-2012 07:00","1.600","-4.425","-3.868","-4.425","97.900","","","","","","4.300","","0.060","","","1.913","-4.428","","-4.425"
"Calgary Int'L CS","05-March-2012 08:00","0.200","-4.533","-4.425","-4.593","97.500","","","","","","4.500","","12.500","","","2.170","-4.844","","-4.533"
"Calgary Int'L CS","05-March-2012 09:00","1.200","-4.228","-4.228","-4.533","96.600","","","","","","5.700","","70.001","","","3.223","-4.838","","-4.228"
"Calgary Int'L CS","05-March-2012 10:00","0.000","-4.304","-4.072","-4.322","95.000","","","","","","5.700","","120.557","","","3.502","-4.876","","-4.304"
"Calgary Int'L CS","05-March-2012 11:00","0.000","-4.456","-4.235","-4.520","96.800","","","","","","5.700","","108.334","","","3.792","-4.808","","-4.456"
"Calgary Int'L CS","05-March-2012 12:00","0.000","-4.408","-4.164","-4.495","95.800","","","","","","5.700","","145.834","","","3.792","-4.897","","-4.408"
"Calgary Int'L CS","05-March-2012 13:00","0.000","-4.264","-4.142","-4.406","95.800","","","","","","5.700","","137.223","","","3.763","-4.842","","-4.264"
"Calgary Int'L CS","05-March-2012 14:00","0.000","-4.162","-4.053","-4.275","96.400","","","","","","5.700","","129.723","","","3.719","-4.650","","-4.162"
"Calgary Int'L CS","05-March-2012 15:00","0.000","-4.191","-4.077","-4.230","98.200","","","","","","5.700","","111.668","","","3.695","-4.395","","-4.191"
"Calgary Int'L CS","05-March-2012 16:00","0.000","-4.233","-4.164","-4.290","98.700","","","","","","5.700","","83.056","","","3.678","-4.401","","-4.233"
"Calgary Int'L CS","05-March-2012 17:00","0.000","-4.316","-4.140","-4.396","99.700","","","","","","5.700","","50.278","","","3.651","-4.308","","-4.316"
"Calgary Int'L CS","05-March-2012 18:00","0.200","-4.071","-4.065","-4.373","100.000","","","","","","5.900","","9.167","","","3.711","-4.219","","-4.071"
"Calgary Int'L CS","05-March-2012 19:00","0.300","-4.057","-3.884","-4.086","98.100","","","","","","6.200","","1.111","","","3.603","-4.240","","-4.057"
"Calgary Int'L CS","05-March-2012 20:00","0.900","-4.152","-3.950","-4.164","98.700","","","","","","7.100","","0.000","","","4.476","-4.231","","-4.152"
"Calgary Int'L CS","05-March-2012 21:00","0.700","-5.043","-4.122","-5.043","98.100","","","","","","7.800","","0.000","","","6.949","-4.836","","-5.043"
"Calgary Int'L CS","05-March-2012 22:00","0.000","-5.247","-5.044","-5.259","97.900","","","","","","7.800","","0.000","","","10.130","-5.431","","-5.247"
"Calgary Int'L CS","05-March-2012 23:00","0.300","-5.527","-5.234","-5.527","97.600","","","","","","8.100","","0.000","","","13.340","-5.699","","-5.527"
"Calgary Int'L CS","06-March-2012 00:00","0.300","-5.795","-5.528","-5.795","97.700","","","","","","8.400","","0.000","","","14.230","-5.966","","-5.795"
"Calgary Int'L CS","06-March-2012 01:00","0.000","-6.006","-5.758","-6.006","97.300","","","","","","8.400","","0.000","","","13.460","-6.240","","-6.006"
"Calgary Int'L CS","06-March-2012 02:00","0.200","-6.299","-5.995","-6.300","97.000","","","","","","8.600","","0.000","","","12.980","-6.545","","-6.299"
"Calgary Int'L CS","06-March-2012 03:00","0.000","-6.981","-6.186","-6.981","96.200","","","","","","8.600","","0.000","","","12.470","-7.086","","-6.981"
"Calgary Int'L CS","06-March-2012 04:00","0.000","-7.430","-6.982","-7.430","95.200","","","","","","8.600","","0.000","","","11.990","-7.841","","-7.430"
"Calgary Int'L CS","06-March-2012 05:00","0.000","-7.370","-7.260","-7.510","95.300","","","","","","8.600","","0.000","","","12.020","-8.005","","-7.370"
"Calgary Int'L CS","06-March-2012 06:00","0.000","-8.380","-7.250","-8.380","94.900","","","","","","8.600","","0.000","","","11.330","-8.487","","-8.380"
"Calgary Int'L CS","06-March-2012 07:00","0.000","-9.740","-8.380","-9.740","92.000","","","","","","8.600","","0.170","","","11.360","-10.117","","-9.740"
"Calgary Int'L CS","06-March-2012 08:00","0.000","-10.200","-9.740","-10.200","91.500","","","","","","8.600","","16.111","","","11.880","-11.087","","-10.200"
"Calgary Int'L CS","06-March-2012 09:00","0.000","-9.850","-9.810","-10.220","89.800","","","","","","8.600","","128.612","","","10.870","-11.366","","-9.850"
"Calgary Int'L CS","06-March-2012 10:00","0.000","-9.950","-9.660","-10.000","87.100","","","","","","8.600","","287.780","","","12.320","-11.564","","-9.950"
"Calgary Int'L CS","06-March-2012 11:00","0.200","-9.280","-9.210","-10.030","85.000","","","","","","8.800","","431.392","","","12.030","-11.661","","-9.280"
"Calgary Int'L CS","06-March-2012 12:00","0.000","-9.290","-9.080","-9.570","81.500","","","","","","8.800","","473.893","","","11.870","-11.895","","-9.290"
"Calgary Int'L CS","06-March-2012 13:00","0.000","-9.100","-9.070","-9.400","81.800","","","","","","8.800","","404.448","","","11.790","-11.761","","-9.100"
"Calgary Int'L CS","06-March-2012 14:00","0.000","-8.520","-8.510","-9.140","77.400","","","","","","8.800","","537.504","","","11.590","-12.048","","-8.520"
"Calgary Int'L CS","06-March-2012 15:00","0.000","-7.590","-7.590","-8.620","73.000","","","","","","8.800","","510.837","","","11.310","-12.076","","-7.590"
"Calgary Int'L CS","06-March-2012 16:00","0.000","-7.930","-7.470","-7.930","67.630","","","","","","8.800","","405.003","","","11.210","-12.632","","-7.930"
"Calgary Int'L CS","06-March-2012 17:00","0.000","-9.060","-7.910","-9.060","69.080","","","","","","8.800","","264.169","","","11.080","-13.123","","-9.060"
"Calgary Int'L CS","06-March-2012 18:00","0.000","-9.770","-8.730","-9.990","77.600","","","","","","8.800","","106.112","","","11.170","-12.536","","-9.770"
"Calgary Int'L CS","06-March-2012 19:00","0.000","-10.860","-9.690","-10.860","82.900","","","","","","8.800","","4.444","","","10.830","-12.614","","-10.860"
"Calgary Int'L CS","06-March-2012 20:00","0.000","-11.500","-10.810","-11.790","87.900","","","","","","8.800","","0.000","","","11.040","-12.899","","-11.500"
"Calgary Int'L CS","06-March-2012 21:00","0.000","-10.800","-10.180","-11.490","86.100","","","","","","8.800","","0.000","","","10.980","-12.696","","-10.800"
"Calgary Int'L CS","06-March-2012 22:00","0.000","-11.070","-10.620","-11.080","89.100","","","","","","8.800","","0.000","","","10.900","-12.288","","-11.070"
"Calgary Int'L CS","06-March-2012 23:00","0.000","-10.640","-10.640","-11.520","92.200","","","","","","8.800","","0.000","","","10.960","-12.091","","-10.640"
"Calgary Int'L CS","07-March-2012 00:00","0.000","-11.740","-10.410","-12.030","91.000","","","","","","8.800","","0.000","","","10.630","-12.392","","-11.740"
"Calgary Int'L CS","07-March-2012 01:00","0.000","-12.110","-11.720","-12.630","90.800","","","","","","8.800","","0.000","","","10.870","-13.364","","-12.110"
"Calgary Int'L CS","07-March-2012 02:00","0.000","-13.470","-11.990","-14.010","90.000","","","","","","8.800","","0.000","","","10.510","-14.288","","-13.470"
"Calgary Int'L CS","07-March-2012 03:00","0.000","-13.660","-13.480","-14.870","84.700","","","","","","8.800","","0.000","","","10.630","-16.178","","-13.660"
"Calgary Int'L CS","07-March-2012 04:00","0.000","-11.610","-11.350","-13.650","74.200","","","","","","8.800","","0.000","","","10.440","-16.127","","-11.610"
"Calgary Int'L CS","07-March-2012 05:00","0.000","-8.150","-8.150","-11.600","67.920","","","","","","8.800","","0.000","","","10.850","-14.663","","-8.150"
"Calgary Int'L CS","07-March-2012 06:00","0.000","-6.903","-6.832","-9.070","58.890","","","","","","8.800","","0.000","","","10.450","-14.564","","-6.903"
"Calgary Int'L CS","07-March-2012 07:00","0.000","-6.377","-6.180","-7.590","59.440","","","","","","8.800","","0.320","","","10.660","-13.444","","-6.377"
"Calgary Int'L CS","07-March-2012 08:00","0.000","-5.561","-5.561","-6.373","56.840","","","","","","8.800","","50.556","","","10.670","-13.129","","-5.561"
"Calgary Int'L CS","07-March-2012 09:00","0.000","-3.645","-3.566","-5.557","52.970","","","","","","8.800","","176.668","","","10.650","-12.682","","-3.645"
"Calgary Int'L CS","07-March-2012 10:00","0.000","-2.180","-2.180","-3.899","48.200","","","","","","8.800","","322.503","","","10.580","-12.437","","-2.180"
"Calgary Int'L CS","07-March-2012 11:00","0.000","-0.671","-0.662","-2.167","49.480","","","","","","8.800","","406.392","","","10.590","-10.611","","-0.671"
"Calgary Int'L CS","07-March-2012 12:00","0.000","1.298","1.309","-0.689","42.830","","","","","","8.800","","472.504","","","10.440","-10.843","","1.298"
"Calgary Int'L CS","07-March-2012 13:00","0.000","1.861","1.861","1.254","37.890","","","","","","8.800","","605.560","","","10.310","-11.251","","1.861"
"Calgary Int'L CS","07-March-2012 14:00","0.000","2.516","2.568","1.797","36.170","","","","","","8.800","","570.838","","","10.210","-11.273","","2.516"
"Calgary Int'L CS","07-March-2012 15:00","0.000","3.198","3.286","2.524","35.980","","","","","","8.800","","499.726","","","10.140","-10.696","","3.198"
"Calgary Int'L CS","07-March-2012 16:00","0.000","3.769","3.839","3.132","33.470","","","","","","8.800","","400.559","","","10.080","-11.087","","3.769"
"Calgary Int'L CS","07-March-2012 17:00","0.000","3.808","4.056","3.558","37.920","","","","","","8.800","","264.724","","","9.970","-9.227","","3.808"
"Calgary Int'L CS","07-March-2012 18:00","0.000","2.536","4.012","2.536","44.510","","","","","","8.800","","101.112","","","9.980","-7.657","","2.536"
"Calgary Int'L CS","07-March-2012 19:00","0.000","0.946","2.986","0.923","51.130","","","","","","8.800","","4.722","","","9.860","-7.077","","0.946"
"Calgary Int'L CS","07-March-2012 20:00","0.000","0.401","1.422","-0.058","51.390","","","","","","8.800","","0.000","","","9.960","-8.191","","0.401"
"Calgary Int'L CS","07-March-2012 21:00","0.000","0.178","0.738","-0.216","54.510","","","","","","8.800","","0.000","","","10.010","-7.825","","0.178"
"Calgary Int'L CS","07-March-2012 22:00","0.000","2.211","2.365","0.124","46.760","","","","","","8.800","","0.000","","","9.980","-8.880","","2.211"
"Calgary Int'L CS","07-March-2012 23:00","0.000","1.889","2.315","1.313","48.600","","","","","","8.800","","0.000","","","9.900","-7.862","","1.889"
"Calgary Int'L CS","08-March-2012 00:00","0.000","1.562","2.064","1.449","49.990","","","","","","8.800","","0.000","","","9.900","-7.552","","1.562"
"Calgary Int'L CS","08-March-2012 01:00","0.000","1.413","1.773","1.013","51.480","","","","","","8.800","","0.000","","","9.870","-7.509","","1.413"
"Calgary Int'L CS","08-March-2012 02:00","0.000","1.112","1.527","0.934","53.130","","","","","","8.800","","0.000","","","9.830","-7.252","","1.112"
"Calgary Int'L CS","08-March-2012 03:00","0.000","1.689","1.780","0.979","52.100","","","","","","8.800","","0.000","","","9.820","-7.367","","1.689"
"Calgary Int'L CS","08-March-2012 04:00","0.000","2.457","2.457","1.625","49.570","","","","","","8.800","","0.000","","","9.820","-7.398","","2.457"
