"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-May-2017 00:00","0.000","2.479","4.089","2.381","73.690","","11.419","314.800","10.807","304.000","0.000","3.341","0.000","16.513","321.400","0.280","-1.006","2.479","2.479"
"Calgary Int'L CS","01-May-2017 01:00","0.000","1.732","3.279","1.389","77.260","","14.141","319.000","15.026","319.500","0.000","2.143","0.000","23.357","328.300","0.388","-1.233","1.732","1.732"
"Calgary Int'L CS","01-May-2017 02:00","0.000","0.959","2.111","0.782","75.800","","9.364","334.900","12.726","323.500","0.000","1.554","0.000","22.792","310.200","0.322","-2.352","0.959","0.959"
"Calgary Int'L CS","01-May-2017 03:00","0.000","1.432","1.482","-0.161","74.990","","14.454","312.500","9.796","319.500","0.000","0.635","0.000","19.969","306.900","0.400","-3.257","1.432","1.432"
"Calgary Int'L CS","01-May-2017 04:00","0.000","0.240","1.493","0.109","77.040","","12.622","319.900","13.925","316.600","0.000","0.967","0.000","20.250","312.900","0.405","-2.759","0.240","0.240"
"Calgary Int'L CS","01-May-2017 05:00","0.000","-0.273","0.764","-0.479","78.400","","13.860","315.600","12.859","315.400","0.000","0.051","0.320","16.862","302.800","0.317","-3.164","-4.530","-0.273"
"Calgary Int'L CS","01-May-2017 06:00","0.000","1.000","1.004","-0.757","73.020","","13.799","316.400","12.776","316.300","0.000","-0.108","30.556","16.654","315.600","0.103","-4.131","1.000","1.000"
"Calgary Int'L CS","01-May-2017 07:00","0.000","4.032","4.032","1.000","63.830","","13.835","311.200","15.113","313.900","0.000","2.634","167.778","20.747","319.000","0.595","-3.633","4.032","4.032"
"Calgary Int'L CS","01-May-2017 08:00","0.000","6.153","6.214","4.033","55.080","","20.606","320.200","18.425","322.400","0.000","5.224","339.167","26.392","327.900","0.748","-3.151","6.153","6.153"
"Calgary Int'L CS","01-May-2017 09:00","0.000","8.120","8.160","6.084","47.450","","18.036","348.000","19.267","333.000","0.000","7.135","509.444","28.436","339.800","0.896","-3.300","8.120","8.120"
"Calgary Int'L CS","01-May-2017 10:00","0.000","8.800","9.320","7.663","38.650","","15.469","325.400","16.189","339.700","0.000","8.440","663.056","27.518","346.200","0.883","-4.787","8.800","8.800"
"Calgary Int'L CS","01-May-2017 11:00","0.000","9.770","11.130","7.905","30.770","","11.930","333.700","12.593","329.600","0.000","9.180","708.333","23.425","340.500","0.491","-6.867","9.770","9.770"
"Calgary Int'L CS","01-May-2017 12:00","0.000","9.990","11.070","8.740","27.240","","7.736","328.300","10.836","347.300","0.000","9.990","740.833","24.203","348.700","0.505","-8.105","9.990","9.990"
"Calgary Int'L CS","01-May-2017 13:00","0.000","10.760","12.450","10.010","25.370","","8.773","66.780","8.064","353.100","0.000","10.990","875.278","18.839","354.100","0.596","-7.885","10.760","10.760"
"Calgary Int'L CS","01-May-2017 14:00","0.000","11.270","12.450","10.600","25.720","","13.349","26.050","9.043","12.140","0.000","11.430","744.722","26.885","41.490","0.560","-7.456","11.270","11.270"
"Calgary Int'L CS","01-May-2017 15:00","0.000","10.940","12.570","10.680","26.820","","11.754","92.300","10.274","32.960","0.000","11.330","434.722","22.579","13.760","0.566","-6.828","10.940","10.940"
"Calgary Int'L CS","01-May-2017 16:00","0.000","12.240","12.530","10.520","24.080","","8.492","200.200","6.894","113.500","0.000","11.310","349.444","20.462","101.900","0.605","-8.304","12.240","12.240"
"Calgary Int'L CS","01-May-2017 17:00","0.000","11.680","12.430","11.270","27.700","","11.023","221.800","7.686","149.700","0.000","11.640","259.167","19.404","147.200","0.559","-6.215","11.680","11.680"
"Calgary Int'L CS","01-May-2017 18:00","0.000","10.700","12.030","10.670","32.560","","12.701","141.700","14.440","153.600","0.000","11.000","140.556","27.166","156.000","0.544","-4.524","10.700","10.700"
"Calgary Int'L CS","01-May-2017 19:00","0.000","9.650","10.700","9.640","35.780","","11.542","121.200","11.804","139.400","0.000","10.170","66.111","19.757","164.700","0.480","-4.314","9.650","9.650"
"Calgary Int'L CS","01-May-2017 20:00","0.000","8.490","9.650","8.450","42.180","","10.912","133.400","10.541","129.900","0.000","9.050","8.889","15.102","141.900","0.477","-3.122","8.490","8.490"
"Calgary Int'L CS","01-May-2017 21:00","0.000","7.926","9.240","7.897","46.570","","11.261","136.900","9.979","125.200","0.000","8.530","0.000","21.240","129.600","0.473","-2.227","7.926","7.926"
"Calgary Int'L CS","01-May-2017 22:00","0.000","7.842","8.680","7.603","46.310","","14.958","181.100","12.928","162.900","0.000","8.160","0.000","26.813","176.600","0.479","-2.693","7.842","7.842"
"Calgary Int'L CS","01-May-2017 23:00","0.000","7.073","7.838","6.910","50.630","","11.952","165.200","12.755","160.100","0.000","7.222","0.000","17.287","166.000","0.525","-2.195","7.073","7.073"
"Calgary Int'L CS","02-May-2017 00:00","0.000","6.627","7.256","6.476","54.490","","7.506","195.000","11.455","167.200","0.000","6.914","0.000","18.065","147.300","0.571","-1.672","6.627","6.627"
"Calgary Int'L CS","02-May-2017 01:00","0.000","6.804","7.356","6.016","54.730","","9.144","38.780","6.476","18.830","0.000","6.673","0.000","16.722","353.000","0.520","-1.780","6.804","6.804"
"Calgary Int'L CS","02-May-2017 02:00","0.000","5.520","6.790","4.772","61.610","","5.321","293.400","4.586","261.200","0.000","5.819","0.000","11.149","297.600","0.426","-1.018","5.520","5.520"
"Calgary Int'L CS","02-May-2017 03:00","0.000","2.905","5.510","2.732","76.910","","11.077","320.100","8.622","315.200","0.000","4.099","0.000","14.890","321.900","0.490","0.438","2.905","2.905"
"Calgary Int'L CS","02-May-2017 04:00","0.000","1.809","3.100","1.687","80.600","","10.238","327.800","10.951","330.300","0.000","2.367","0.000","18.277","342.500","0.518","-0.597","1.809","1.809"
"Calgary Int'L CS","02-May-2017 05:00","0.000","1.696","2.193","1.265","83.100","","12.071","339.100","12.769","336.600","0.000","1.699","0.230","17.147","334.100","0.707","-0.829","1.696","1.696"
"Calgary Int'L CS","02-May-2017 06:00","0.000","2.085","2.098","1.090","82.500","","14.638","333.300","12.384","332.500","0.000","1.614","16.389","18.346","337.400","0.793","-1.060","2.085","2.085"
"Calgary Int'L CS","02-May-2017 07:00","0.000","3.459","3.459","1.960","79.030","","10.634","331.300","11.750","331.700","0.000","2.498","72.778","17.428","335.800","0.792","-0.559","3.459","3.459"
"Calgary Int'L CS","02-May-2017 08:00","0.000","6.298","6.558","3.465","66.050","","15.214","338.600","14.242","330.600","0.000","4.703","245.833","20.462","324.300","0.705","-0.798","6.298","6.298"
"Calgary Int'L CS","02-May-2017 09:00","0.000","6.595","7.581","5.145","63.220","","23.465","334.200","16.531","323.500","0.000","6.306","270.278","30.492","346.200","0.628","-0.114","6.595","6.595"
"Calgary Int'L CS","02-May-2017 10:00","0.000","7.702","8.720","6.590","60.610","","24.149","334.300","21.866","332.600","0.000","7.481","348.056","32.652","317.700","0.665","0.526","7.702","7.702"
"Calgary Int'L CS","02-May-2017 11:00","0.000","9.170","10.690","6.952","47.890","","28.156","334.700","24.181","336.500","0.000","8.790","648.333","41.436","335.100","0.613","-1.617","9.170","9.170"
"Calgary Int'L CS","02-May-2017 12:00","0.000","9.350","10.850","6.960","44.860","","27.425","336.600","25.891","347.800","0.000","8.900","499.444","38.304","4.531","0.404","-2.425","9.350","9.350"
"Calgary Int'L CS","02-May-2017 13:00","0.000","8.890","10.440","6.681","44.100","","30.276","322.000","23.598","291.200","0.000","8.160","384.444","42.912","315.700","0.254","-2.968","8.890","8.890"
"Calgary Int'L CS","02-May-2017 14:00","0.000","10.590","11.620","8.670","35.090","","18.792","348.600","21.096","356.200","0.000","10.360","822.778","35.208","4.002","0.393","-4.594","10.590","10.590"
"Calgary Int'L CS","02-May-2017 15:00","0.000","11.120","12.620","10.090","32.000","","18.536","334.200","15.476","358.500","0.000","11.200","751.944","28.649","358.000","0.124","-4.749","11.120","11.120"
"Calgary Int'L CS","02-May-2017 16:00","0.000","10.610","11.590","9.370","38.240","","19.415","355.800","16.938","353.600","0.000","10.510","468.333","45.504","337.700","0.303","-3.151","10.610","10.610"
"Calgary Int'L CS","02-May-2017 17:00","0.000","11.900","12.250","10.630","30.650","","6.883","342.300","12.640","357.400","0.000","11.420","468.056","27.659","353.200","0.378","-5.243","11.900","11.900"
"Calgary Int'L CS","02-May-2017 18:00","0.000","11.690","12.390","11.360","30.560","","9.180","31.100","10.771","18.740","0.000","11.780","349.722","22.511","9.080","0.458","-4.903","11.690","11.690"
