"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-September-2016 21:00","0.000","15.250","17.110","15.190","73.980","","13.900","26.180","14.411","35.530","0.000","15.970","0.000","26.600","71.650","","11.506","15.250","16.810"
"Calgary Int'L CS","01-September-2016 22:00","0.000","15.760","15.800","15.260","69.490","","22.864","27.720","18.004","28.450","0.000","15.570","0.000","29.088","33.610","","9.969","15.760","17.110"
"Calgary Int'L CS","01-September-2016 23:00","0.000","14.170","15.850","14.170","74.990","","23.569","1.073","23.587","8.810","0.000","15.020","0.000","37.116","10.760","","10.610","14.170","15.342"
"Calgary Int'L CS","02-September-2016 00:00","0.000","13.270","14.170","13.270","75.480","","21.611","341.200","25.301","348.100","0.000","13.820","0.000","36.540","345.500","","9.462","13.270","14.101"
"Calgary Int'L CS","02-September-2016 01:00","0.000","12.040","13.270","11.930","78.340","","21.647","329.500","21.226","326.000","0.000","12.670","0.000","30.888","318.400","","8.929","12.040","12.600"
"Calgary Int'L CS","02-September-2016 02:00","0.000","11.320","12.050","11.280","81.600","","18.785","335.000","21.384","335.200","0.000","11.620","0.000","29.196","338.800","","8.622","11.320","11.839"
"Calgary Int'L CS","02-September-2016 03:00","0.000","11.430","11.460","11.160","81.600","","18.288","329.300","16.416","328.100","0.000","11.300","0.000","25.614","343.100","","8.276","11.430","11.994"
"Calgary Int'L CS","02-September-2016 04:00","0.000","11.620","11.630","11.390","81.800","","18.209","324.300","18.259","330.000","0.000","11.510","0.000","26.532","336.100","","8.507","11.620","12.276"
"Calgary Int'L CS","02-September-2016 05:00","0.000","11.300","11.640","11.280","82.400","","14.573","344.900","19.836","330.900","0.000","11.490","0.000","29.340","321.400","","8.566","11.300","11.871"
"Calgary Int'L CS","02-September-2016 06:00","0.000","11.010","11.460","10.990","84.900","","14.476","324.900","15.952","332.300","0.000","11.140","0.750","24.696","344.400","","8.778","11.010","11.646"
"Calgary Int'L CS","02-September-2016 07:00","0.000","10.380","11.070","10.380","87.600","","14.458","333.200","14.296","330.200","0.000","10.800","37.900","19.544","333.700","","8.751","10.380","10.951"
"Calgary Int'L CS","02-September-2016 08:00","0.000","11.530","11.720","10.290","81.000","","15.235","319.000","12.204","316.700","0.000","11.070","159.600","20.534","297.100","","7.870","11.530","12.089"
"Calgary Int'L CS","02-September-2016 09:00","0.000","11.560","11.640","11.100","81.000","","13.846","329.200","13.428","323.800","0.000","11.340","224.350","19.757","324.600","","8.226","11.560","12.131"
"Calgary Int'L CS","02-September-2016 10:00","0.000","13.170","14.050","11.560","73.520","","9.245","323.100","10.793","332.700","0.000","12.800","281.790","17.780","336.600","","8.189","13.170","13.795"
"Calgary Int'L CS","02-September-2016 11:00","0.000","13.350","13.610","12.680","71.200","","6.106","341.900","8.356","342.900","0.000","13.030","262.040","15.102","337.100","","8.044","13.350","13.851"
"Calgary Int'L CS","02-September-2016 12:00","0.000","14.000","14.090","13.320","73.120","","15.865","8.030","10.516","356.300","0.000","13.700","261.670","23.990","11.710","","8.975","14.000","14.932"
"Calgary Int'L CS","02-September-2016 13:00","0.000","13.520","14.720","13.300","69.200","","17.978","6.955","18.515","4.878","0.000","13.770","287.350","27.097","1.072","","8.453","13.520","13.916"
"Calgary Int'L CS","02-September-2016 14:00","1.700","10.720","13.840","10.720","83.200","","24.851","6.805","23.720","359.700","1.700","11.650","657.920","34.632","313.300","","9.511","10.720","11.117"
"Calgary Int'L CS","02-September-2016 15:00","0.700","9.460","10.770","9.420","88.100","","29.556","338.200","28.768","347.600","2.400","10.380","193.870","49.320","322.700","","8.214","9.460","9.698"
"Calgary Int'L CS","02-September-2016 16:00","0.000","9.410","9.500","8.850","85.100","","15.012","5.884","18.025","17.760","2.400","9.140","102.690","29.628","12.260","","6.803","9.410","9.432"
"Calgary Int'L CS","02-September-2016 17:00","0.000","11.530","11.650","9.410","75.760","","16.380","350.800","15.282","358.200","2.400","10.940","192.860","24.062","340.200","","6.432","11.530","11.693"
"Calgary Int'L CS","02-September-2016 18:00","0.000","11.510","12.110","11.450","72.600","","11.783","10.090","13.212","344.400","2.400","11.770","194.980","20.603","330.200","","7.018","11.510","11.510"
"Calgary Int'L CS","02-September-2016 19:00","0.000","10.020","11.620","10.020","80.400","","5.472","55.270","7.697","20.780","2.400","11.030","83.670","12.982","354.400","","7.581","10.020","10.020"
"Calgary Int'L CS","02-September-2016 20:00","0.000","8.980","10.020","8.660","88.900","","5.551","41.530","4.730","62.490","2.400","9.200","2.180","7.834","56.870","","7.603","8.980","9.085"
"Calgary Int'L CS","02-September-2016 21:00","0.000","8.240","9.160","7.655","90.400","","7.258","53.280","7.222","61.990","2.400","8.440","0.000","9.101","77.690","","6.927","8.240","8.240"
"Calgary Int'L CS","02-September-2016 22:00","0.000","7.387","8.300","7.161","92.500","","7.877","17.150","5.562","29.380","2.400","7.554","0.000","10.584","34.660","","6.592","7.387","7.387"
"Calgary Int'L CS","02-September-2016 23:00","0.000","5.748","7.694","5.748","92.100","","4.892","314.000","6.199","356.300","2.400","6.864","0.000","10.444","47.180","","5.529","5.748","5.748"
"Calgary Int'L CS","03-September-2016 00:00","0.000","6.014","6.445","5.375","93.600","","5.296","332.100","5.026","331.900","2.400","5.952","0.000","8.042","324.200","","4.958","6.014","6.014"
"Calgary Int'L CS","03-September-2016 01:00","0.000","3.483","6.146","3.483","92.100","","2.365","7.535","5.062","323.900","2.400","5.013","0.000","7.196","346.100","","3.641","3.483","3.483"
"Calgary Int'L CS","03-September-2016 02:00","0.000","4.001","4.457","2.968","94.900","","6.570","223.000","3.373","246.500","2.400","3.775","0.000","8.255","217.400","","2.972","4.001","4.001"
"Calgary Int'L CS","03-September-2016 03:00","0.000","4.350","5.206","3.884","95.000","","6.181","233.300","8.554","231.300","2.400","4.564","0.000","12.773","223.900","","3.814","4.350","4.350"
"Calgary Int'L CS","03-September-2016 04:00","0.000","3.829","4.539","3.642","95.500","","4.806","225.800","6.217","221.700","2.400","4.088","0.000","7.834","223.900","","3.437","3.829","3.829"
"Calgary Int'L CS","03-September-2016 05:00","0.000","3.768","4.230","2.602","96.400","","3.056","237.900","3.985","206.600","2.400","3.366","0.000","5.785","211.300","","2.898","3.768","3.768"
"Calgary Int'L CS","03-September-2016 06:00","0.000","3.106","4.625","2.948","96.200","","6.178","246.900","2.686","261.400","2.400","3.790","2.640","8.820","271.000","","3.237","3.106","3.106"
"Calgary Int'L CS","03-September-2016 07:00","0.100","6.420","6.474","2.950","92.800","","2.650","111.600","3.204","255.800","2.500","4.357","74.500","8.820","273.900","","3.647","6.420","6.420"
"Calgary Int'L CS","03-September-2016 08:00","0.000","8.800","8.800","6.303","86.400","","7.474","222.700","6.592","218.200","2.500","7.632","166.960","11.362","228.000","","5.428","8.800","8.800"
"Calgary Int'L CS","03-September-2016 09:00","0.100","10.390","10.390","8.730","75.500","","9.508","184.100","9.457","205.500","2.600","9.750","287.510","13.972","170.100","","5.444","10.390","10.390"
"Calgary Int'L CS","03-September-2016 10:00","0.000","12.710","12.850","9.830","60.980","","10.861","181.200","11.610","192.800","2.600","10.970","413.240","16.794","181.300","","4.085","12.710","12.710"
"Calgary Int'L CS","03-September-2016 11:00","0.000","15.790","15.790","12.660","49.970","","7.272","205.300","7.567","210.200","2.600","13.950","559.350","14.749","194.700","","3.937","15.790","15.790"
"Calgary Int'L CS","03-September-2016 12:00","0.000","16.540","16.960","14.620","32.100","","6.019","231.500","10.490","262.200","2.600","15.480","621.840","23.357","265.600","","-0.831","16.540","16.540"
"Calgary Int'L CS","03-September-2016 13:00","0.000","17.110","17.330","15.790","31.380","","14.576","272.200","11.556","279.900","2.600","16.410","622.980","24.836","281.200","","-0.470","17.110","17.110"
"Calgary Int'L CS","03-September-2016 14:00","0.000","18.400","18.410","16.320","28.820","","7.492","282.700","8.784","314.600","2.600","17.240","565.960","22.439","298.300","","-0.937","18.400","18.400"
"Calgary Int'L CS","03-September-2016 15:00","0.000","15.710","18.760","15.670","37.220","","14.602","324.900","11.329","306.300","2.600","17.110","516.700","26.039","295.700","","2.475","15.710","15.710"
"Calgary Int'L CS","03-September-2016 16:00","0.000","17.290","17.410","15.690","31.000","","8.554","39.490","14.875","2.296","2.600","16.740","337.840","39.096","358.000","","-0.645","17.290","17.290"
"Calgary Int'L CS","03-September-2016 17:00","0.000","16.890","17.580","16.890","31.190","","10.771","6.888","9.529","1.248","2.600","17.210","292.640","18.558","8.700","","0.034","16.890","16.890"
"Calgary Int'L CS","03-September-2016 18:00","0.000","14.520","17.260","14.370","47.740","","21.776","25.570","18.050","9.730","2.600","15.880","206.250","37.044","22.370","","4.744","14.520","14.520"
"Calgary Int'L CS","03-September-2016 19:00","0.000","12.940","14.510","12.940","54.340","","18.288","11.240","17.118","21.100","2.600","13.840","31.250","25.754","19.770","","4.671","12.940","12.940"
"Calgary Int'L CS","03-September-2016 20:00","0.000","11.220","12.970","11.220","70.420","","18.605","8.720","20.938","15.350","2.600","12.200","1.360","34.920","16.490","","6.876","11.220","11.220"
"Calgary Int'L CS","03-September-2016 21:00","0.100","9.360","11.230","9.240","79.250","","20.002","343.800","19.163","354.600","2.700","10.090","0.000","31.032","12.600","","6.801","9.360","9.360"
"Calgary Int'L CS","03-September-2016 22:00","0.000","8.850","9.350","8.740","83.100","","22.921","347.800","21.114","347.000","2.700","9.100","0.000","33.228","343.400","","6.330","8.850","8.850"
"Calgary Int'L CS","03-September-2016 23:00","0.000","9.140","9.360","8.710","80.000","","19.775","355.600","22.208","349.300","2.700","9.170","0.000","31.536","345.800","","5.770","9.140","9.140"
"Calgary Int'L CS","04-September-2016 00:00","0.000","7.685","9.140","7.685","80.900","","21.002","356.300","21.096","5.280","2.700","8.550","0.000","34.092","347.200","","5.324","7.685","7.685"
"Calgary Int'L CS","04-September-2016 01:00","0.000","7.017","7.687","7.017","80.300","","18.972","352.700","20.376","356.300","2.700","7.359","0.000","32.472","2.477","","4.184","7.017","7.017"
"Calgary Int'L CS","04-September-2016 02:00","0.000","6.361","7.023","6.300","82.200","","16.110","357.200","19.368","357.300","2.700","6.614","0.000","32.184","2.607","","3.843","6.361","6.361"
"Calgary Int'L CS","04-September-2016 03:00","0.000","5.955","6.395","5.955","83.200","","16.729","0.602","15.815","1.325","2.700","6.241","0.000","23.710","0.106","","3.539","5.955","5.955"
"Calgary Int'L CS","04-September-2016 04:00","0.000","5.640","5.955","5.595","82.100","","14.159","342.800","17.464","354.000","2.700","5.726","0.000","29.412","2.643","","2.960","5.640","5.640"
"Calgary Int'L CS","04-September-2016 05:00","0.000","5.441","5.641","5.394","83.300","","13.457","332.100","12.982","341.100","2.700","5.511","0.000","20.747","344.400","","2.913","5.441","5.441"
"Calgary Int'L CS","04-September-2016 06:00","0.000","5.342","5.473","5.284","82.100","","10.879","342.800","12.654","339.100","2.700","5.384","0.250","20.747","354.000","","2.572","5.342","5.342"
"Calgary Int'L CS","04-September-2016 07:00","0.000","5.495","5.583","5.308","79.320","","14.335","20.090","14.504","11.940","2.700","5.434","13.870","21.874","17.490","","2.154","5.495","5.495"
"Calgary Int'L CS","04-September-2016 08:00","0.000","5.891","5.974","5.499","79.620","","8.975","30.790","10.148","31.410","2.700","5.701","53.750","16.513","27.390","","2.490","5.891","5.891"
"Calgary Int'L CS","04-September-2016 09:00","0.000","6.241","6.452","5.692","76.860","","5.051","39.680","6.800","18.280","2.700","5.997","93.500","14.749","56.460","","2.321","6.241","6.241"
"Calgary Int'L CS","04-September-2016 10:00","0.000","6.637","6.793","6.113","74.240","","2.030","232.600","3.348","46.680","2.700","6.446","125.980","11.642","50.390","","2.203","6.637","6.637"
"Calgary Int'L CS","04-September-2016 11:00","0.000","7.781","7.781","6.509","74.310","","6.469","147.700","6.005","134.500","2.700","6.856","108.740","10.303","137.400","","2.884","7.781","7.781"
"Calgary Int'L CS","04-September-2016 12:00","0.000","7.647","8.140","7.101","68.950","","6.293","113.800","4.748","107.000","2.700","7.615","138.700","13.478","94.900","","2.288","7.647","7.647"
"Calgary Int'L CS","04-September-2016 13:00","0.000","9.120","9.260","7.647","65.030","","5.288","120.900","6.530","126.000","2.700","8.440","243.560","14.324","122.400","","2.262","9.120","9.120"
"Calgary Int'L CS","04-September-2016 14:00","0.000","9.440","10.430","8.520","64.720","","9.281","149.100","7.664","124.700","2.700","9.420","258.980","15.808","114.200","","3.165","9.440","9.440"
"Calgary Int'L CS","04-September-2016 15:00","0.000","10.900","10.910","9.430","64.940","","14.436","121.800","11.941","129.400","2.700","9.760","304.580","21.100","116.300","","3.873","10.900","10.900"
"Calgary Int'L CS","04-September-2016 16:00","0.000","10.250","11.480","9.600","63.040","","11.372","121.600","13.601","108.900","2.700","10.750","200.720","22.651","101.400","","3.802","10.250","10.250"
"Calgary Int'L CS","04-September-2016 17:00","0.000","10.880","11.750","10.150","61.690","","19.606","104.900","15.908","120.200","2.700","10.620","183.640","28.084","114.500","","3.882","10.880","10.880"
"Calgary Int'L CS","04-September-2016 18:00","0.000","9.340","11.270","9.150","71.600","","20.614","111.500","19.296","109.200","2.700","9.900","122.060","27.166","98.200","","5.307","9.340","9.340"
"Calgary Int'L CS","04-September-2016 19:00","0.000","7.538","9.550","7.538","80.000","","17.798","111.200","18.907","110.500","2.700","8.560","74.290","26.600","111.700","","5.291","7.538","7.538"
"Calgary Int'L CS","04-September-2016 20:00","0.000","6.375","7.631","6.343","85.800","","16.013","112.600","17.694","109.900","2.700","6.970","1.620","26.885","119.100","","4.774","6.375","6.375"
"Calgary Int'L CS","04-September-2016 21:00","0.000","4.989","6.376","4.912","88.900","","8.345","115.500","11.045","116.800","2.700","5.670","0.000","18.770","105.300","","3.959","4.989","4.989"
"Calgary Int'L CS","04-September-2016 22:00","0.000","5.410","5.497","4.745","89.100","","9.544","133.900","9.169","126.600","2.700","5.094","0.000","14.605","129.500","","3.475","5.410","5.410"
"Calgary Int'L CS","04-September-2016 23:00","0.000","3.950","5.407","3.858","91.500","","8.924","134.500","8.395","130.000","2.700","4.519","0.000","14.749","137.600","","3.368","3.950","3.950"
"Calgary Int'L CS","05-September-2016 00:00","0.000","3.310","3.948","3.211","93.900","","8.698","140.300","9.623","141.000","2.700","3.427","0.000","13.194","138.300","","2.690","3.310","3.310"
"Calgary Int'L CS","05-September-2016 01:00","0.000","3.582","3.772","2.855","94.400","","9.263","160.700","9.400","153.200","2.700","3.366","0.000","12.701","156.600","","2.501","3.582","3.582"
"Calgary Int'L CS","05-September-2016 02:00","0.000","2.511","3.693","2.511","94.200","","9.756","155.700","9.889","158.600","2.700","3.211","0.000","12.982","158.700","","2.261","2.511","2.511"
"Calgary Int'L CS","05-September-2016 03:00","0.000","2.663","2.663","2.075","95.400","","10.433","159.600","10.249","153.900","2.700","2.387","0.000","12.136","157.800","","1.710","2.663","2.663"
"Calgary Int'L CS","05-September-2016 04:00","0.000","2.507","2.709","1.948","95.500","","7.783","167.100","8.687","151.500","2.700","2.332","0.000","11.077","148.000","","1.684","2.507","2.507"
"Calgary Int'L CS","05-September-2016 05:00","0.000","2.678","2.872","2.340","95.500","","5.357","153.300","7.373","156.300","2.700","2.596","0.000","10.091","161.100","","1.960","2.678","2.678"
"Calgary Int'L CS","05-September-2016 06:00","0.000","2.003","2.737","1.827","95.500","","8.366","154.100","7.211","161.100","2.700","2.383","0.700","9.385","157.300","","1.638","2.003","2.003"
"Calgary Int'L CS","05-September-2016 07:00","0.000","4.464","4.479","1.952","94.300","","7.474","187.000","6.260","187.800","2.700","3.243","46.270","10.444","204.100","","2.389","4.464","4.464"
"Calgary Int'L CS","05-September-2016 08:00","0.000","6.247","6.247","4.464","90.700","","11.106","180.300","8.114","188.900","2.700","5.194","53.820","15.030","183.000","","3.959","6.247","6.247"
"Calgary Int'L CS","05-September-2016 09:00","0.000","7.463","8.240","6.099","84.600","","15.520","171.600","11.495","177.200","2.700","6.879","137.830","21.733","168.900","","4.751","7.463","7.463"
"Calgary Int'L CS","05-September-2016 10:00","0.000","10.410","10.570","7.400","75.420","","22.637","162.200","18.220","158.000","2.700","9.310","256.310","32.328","160.500","","4.873","10.410","10.410"
"Calgary Int'L CS","05-September-2016 11:00","0.000","12.980","13.270","10.160","62.830","","21.679","165.700","20.297","165.300","2.700","11.130","293.520","30.852","165.100","","4.866","12.980","12.980"
"Calgary Int'L CS","05-September-2016 12:00","0.000","13.780","14.250","11.740","57.100","","22.511","164.200","21.809","170.800","2.700","12.870","346.880","39.456","179.600","","4.700","13.780","13.780"
"Calgary Int'L CS","05-September-2016 13:00","0.000","15.700","15.700","12.940","53.330","","20.992","157.400","22.741","163.700","2.700","14.610","525.000","35.352","168.000","","4.955","15.700","15.700"
"Calgary Int'L CS","05-September-2016 14:00","0.000","15.570","16.620","14.650","49.340","","20.995","158.800","23.339","162.600","2.700","15.790","491.520","34.920","171.200","","5.052","15.570","15.570"
"Calgary Int'L CS","05-September-2016 15:00","0.000","16.870","17.300","14.230","41.200","","17.921","172.100","19.836","157.600","2.700","15.580","493.640","37.692","168.300","","2.608","16.870","16.870"
"Calgary Int'L CS","05-September-2016 16:00","0.000","15.140","17.070","15.140","45.430","","17.410","153.200","19.033","150.300","2.700","16.270","354.510","30.960","145.200","","4.300","15.140","15.140"
"Calgary Int'L CS","05-September-2016 17:00","0.100","9.300","15.130","9.290","78.150","","34.632","205.900","25.924","178.800","2.800","13.810","93.300","52.416","198.200","","8.515","9.300","9.300"
"Calgary Int'L CS","05-September-2016 18:00","1.700","10.790","10.800","9.290","80.600","","11.362","257.400","13.010","239.400","4.500","10.130","17.710","34.164","225.800","","6.862","10.790","11.028"
"Calgary Int'L CS","05-September-2016 19:00","0.300","9.940","11.320","9.740","80.200","","5.393","142.300","7.798","171.000","4.800","10.570","19.730","26.672","231.600","","7.262","9.940","9.940"
"Calgary Int'L CS","05-September-2016 20:00","0.200","10.120","10.630","9.820","86.600","","3.726","341.100","4.226","83.100","5.000","10.120","1.120","8.748","298.600","","8.089","10.120","10.517"
"Calgary Int'L CS","05-September-2016 21:00","0.600","8.680","10.430","8.590","85.600","","4.241","204.400","11.484","195.100","5.600","9.450","0.000","26.532","220.400","","7.217","8.680","8.680"
"Calgary Int'L CS","05-September-2016 22:00","0.000","8.330","9.110","8.130","89.200","","7.517","1.090","5.004","8.990","5.600","8.690","0.000","9.806","33.080","","6.942","8.330","8.330"
"Calgary Int'L CS","05-September-2016 23:00","0.000","6.021","8.320","5.990","90.900","","12.575","327.900","10.411","350.400","5.600","7.255","0.000","18.983","0.130","","5.769","6.021","6.021"
"Calgary Int'L CS","06-September-2016 00:00","0.000","5.153","6.178","5.013","91.300","","5.584","327.100","9.324","339.100","5.600","5.627","0.000","18.983","343.200","","4.290","5.153","5.153"
"Calgary Int'L CS","06-September-2016 01:00","0.000","4.556","5.145","4.225","92.700","","7.344","323.200","6.026","320.700","5.600","4.670","0.000","10.444","336.200","","3.605","4.556","4.556"
"Calgary Int'L CS","06-September-2016 02:00","0.000","4.515","4.592","3.945","94.600","","2.898","288.300","3.805","274.600","5.600","4.367","0.000","7.128","311.700","","3.479","4.515","4.515"
"Calgary Int'L CS","06-September-2016 03:00","0.000","2.995","4.569","2.801","94.400","","5.166","306.100","5.476","326.400","5.600","3.494","0.000","10.019","313.100","","2.870","2.995","2.995"
"Calgary Int'L CS","06-September-2016 04:00","0.000","2.789","3.233","2.337","94.300","","0.882","321.500","4.198","317.700","5.600","2.760","0.000","8.608","327.500","","1.961","2.789","2.789"
"Calgary Int'L CS","06-September-2016 05:00","0.000","2.175","2.871","2.157","94.300","","1.584","299.200","2.758","304.900","5.600","2.457","0.000","6.070","299.100","","1.692","2.175","2.175"
"Calgary Int'L CS","06-September-2016 06:00","0.000","2.603","3.029","2.170","93.800","","4.648","293.900","5.760","317.200","5.600","2.546","1.620","10.372","309.000","","1.703","2.603","2.603"
"Calgary Int'L CS","06-September-2016 07:00","0.000","3.994","4.009","2.463","89.800","","4.284","327.400","6.156","311.500","5.600","3.228","89.680","9.385","317.200","","1.724","3.994","3.994"
"Calgary Int'L CS","06-September-2016 08:00","0.000","6.841","7.015","4.001","82.900","","2.747","216.500","1.865","240.800","5.600","5.449","149.510","5.432","242.900","","2.835","6.841","6.841"
"Calgary Int'L CS","06-September-2016 09:00","0.000","8.780","9.290","6.856","76.850","","0.936","165.600","2.376","272.900","5.600","8.060","292.520","6.563","252.400","","4.259","8.780","8.780"
"Calgary Int'L CS","06-September-2016 10:00","0.000","10.510","10.710","8.770","69.530","","0.983","260.000","1.811","199.500","5.600","9.560","346.730","5.717","139.800","","4.436","10.510","10.510"
"Calgary Int'L CS","06-September-2016 11:00","0.000","11.180","11.520","10.430","65.210","","3.197","288.600","2.963","322.600","5.600","11.050","387.790","6.631","297.200","","4.697","11.180","11.180"
"Calgary Int'L CS","06-September-2016 12:00","0.000","12.820","12.820","11.190","63.290","","3.118","62.140","2.412","347.200","5.600","12.060","422.740","7.268","31.370","","5.245","12.820","12.820"
"Calgary Int'L CS","06-September-2016 13:00","0.000","13.710","13.840","12.360","55.560","","2.513","152.100","2.934","53.640","5.600","13.010","431.670","8.327","54.380","","4.407","13.710","13.710"
"Calgary Int'L CS","06-September-2016 14:00","0.000","14.560","14.600","13.630","55.550","","8.791","175.800","6.678","130.900","5.600","14.200","324.610","15.170","175.300","","5.350","14.560","14.560"
"Calgary Int'L CS","06-September-2016 15:00","0.000","14.410","14.750","13.940","52.710","","9.630","165.700","10.879","176.000","5.600","14.190","239.650","19.336","179.100","","4.810","14.410","14.410"
"Calgary Int'L CS","06-September-2016 16:00","0.000","13.720","16.040","13.680","54.380","","6.685","237.800","8.590","193.300","5.600","14.720","264.240","15.664","192.900","","5.736","13.720","13.720"
"Calgary Int'L CS","06-September-2016 17:00","0.000","10.150","13.820","9.920","77.140","","18.569","12.560","20.113","348.800","5.600","10.990","86.700","33.516","358.000","","7.993","10.150","10.150"
"Calgary Int'L CS","06-September-2016 18:00","0.000","10.360","11.040","10.150","73.980","","14.728","14.440","14.854","15.720","5.600","10.530","85.840","21.946","17.560","","6.150","10.360","10.360"
"Calgary Int'L CS","06-September-2016 19:00","0.000","9.250","10.460","9.250","82.100","","13.759","335.800","14.573","346.700","5.600","9.920","26.710","19.969","332.200","","6.945","9.250","9.250"
"Calgary Int'L CS","06-September-2016 20:00","0.000","9.240","9.260","8.960","82.000","","2.833","339.200","8.759","338.300","5.600","9.120","0.610","19.404","331.800","","6.200","9.240","9.240"
"Calgary Int'L CS","06-September-2016 21:00","0.000","8.310","9.250","8.250","86.300","","1.440","224.300","2.970","186.100","5.600","8.510","0.000","6.844","170.200","","6.589","8.310","8.310"
