"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-November-2008 00:00","0.000","9.260","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 01:00","0.000","9.100","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 02:00","0.000","8.600","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 03:00","0.000","9.730","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 04:00","0.000","10.780","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 05:00","0.000","7.900","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 06:00","0.000","11.310","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 07:00","0.000","10.600","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 08:00","0.000","8.600","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 09:00","0.000","10.490","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 10:00","0.000","12.380","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 11:00","0.000","15.420","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 12:00","0.000","16.000","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 13:00","0.000","15.900","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 14:00","0.000","16.620","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 15:00","0.000","16.270","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 16:00","0.000","15.630","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 17:00","0.000","11.900","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 18:00","0.000","12.190","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 19:00","0.000","10.870","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 20:00","0.000","10.000","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 21:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 22:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","01-November-2008 23:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 00:00","0.000","4.883","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 01:00","0.000","5.290","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 02:00","0.000","5.161","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 03:00","0.000","6.726","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 04:00","0.000","6.791","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 05:00","0.000","6.424","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 06:00","0.000","7.080","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 07:00","0.000","6.124","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 08:00","0.000","6.310","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 09:00","0.000","6.897","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 10:00","0.000","8.790","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 11:00","0.000","11.760","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 12:00","0.000","14.020","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 13:00","0.000","16.340","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 14:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 15:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 16:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 17:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 18:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 19:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 20:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 21:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 22:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","02-November-2008 23:00","0.000","","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 00:00","0.000","9.670","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 01:00","0.000","10.160","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 02:00","0.000","9.920","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 03:00","0.000","10.010","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 04:00","0.000","9.910","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 05:00","0.000","9.950","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 06:00","0.000","9.320","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 07:00","0.000","9.130","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 08:00","0.000","8.910","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 09:00","0.000","8.890","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 10:00","0.000","9.950","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 11:00","0.000","10.620","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 12:00","0.000","10.970","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 13:00","0.000","11.210","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 14:00","0.000","10.530","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 15:00","0.000","10.040","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 16:00","0.000","7.480","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 17:00","0.000","7.550","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 18:00","0.000","7.100","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 19:00","0.000","5.289","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 20:00","0.000","5.471","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 21:00","0.000","1.831","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 22:00","0.000","-0.237","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","03-November-2008 23:00","0.000","2.691","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 00:00","0.000","-0.123","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 01:00","0.000","-0.411","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 02:00","0.000","-0.742","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 03:00","0.000","-3.093","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 04:00","0.000","-3.353","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 05:00","0.000","-6.523","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 06:00","0.000","-4.701","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 07:00","0.000","-5.462","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 08:00","0.000","-5.590","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 09:00","0.000","-2.768","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 10:00","0.000","-0.447","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 11:00","0.000","1.660","","","","","","","","","0.000","","","","","","","",""
"Calgary Int'L CS","04-November-2008 12:00","0.000","3.642","","","","","","","","","0.000","","","","","","","",""
