"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-July-2016 10:00","0.000","19.460","19.820","17.880","57.670","","5.501","129.500","6.473","181.000","0.000","18.680","673.260","15.595","185.800","","10.318","19.460","21.139"
"Calgary Int'L CS","01-July-2016 11:00","0.000","20.360","20.750","19.290","52.870","","10.148","134.000","9.047","153.500","0.000","20.010","776.160","22.158","160.700","","10.105","20.360","21.816"
"Calgary Int'L CS","01-July-2016 12:00","0.000","21.140","21.670","19.970","55.100","","13.568","162.900","12.100","134.900","0.000","20.740","841.710","22.367","153.300","","11.468","21.140","23.251"
"Calgary Int'L CS","01-July-2016 13:00","0.000","21.510","21.550","20.620","57.880","","17.615","118.200","15.304","129.400","0.000","21.070","807.360","26.320","170.900","","12.462","21.510","24.192"
"Calgary Int'L CS","01-July-2016 14:00","0.000","22.500","22.500","21.030","55.980","","15.635","139.600","16.553","137.300","0.000","21.530","639.540","25.826","135.600","","12.587","22.500","25.406"
"Calgary Int'L CS","01-July-2016 15:00","0.000","23.280","23.320","22.040","52.930","","18.878","126.800","18.947","124.200","0.000","22.660","646.710","29.088","110.900","","12.580","23.280","26.112"
"Calgary Int'L CS","01-July-2016 16:00","0.000","21.840","23.490","21.840","55.850","","19.307","153.100","18.392","141.400","0.000","22.440","529.520","28.224","154.500","","13.388","21.840","24.395"
"Calgary Int'L CS","01-July-2016 17:00","0.000","21.750","21.900","21.610","60.460","","18.202","158.000","17.917","144.500","0.000","21.720","205.000","27.803","157.700","","13.758","21.750","24.926"
"Calgary Int'L CS","01-July-2016 18:00","0.000","21.250","21.850","21.250","61.910","","12.485","134.500","15.962","144.200","0.000","21.610","164.590","24.628","171.500","","13.930","21.250","24.367"
"Calgary Int'L CS","01-July-2016 19:00","0.000","21.000","21.290","20.940","59.950","","10.127","121.600","13.086","123.700","0.000","21.130","62.620","19.688","124.800","","13.027","21.000","23.714"
"Calgary Int'L CS","01-July-2016 20:00","0.000","20.070","21.130","20.070","71.180","","11.668","115.300","12.823","111.100","0.000","20.600","60.660","18.486","97.500","","15.190","20.070","23.787"
"Calgary Int'L CS","01-July-2016 21:00","0.000","18.860","20.060","18.860","78.820","","7.682","113.400","9.457","121.200","0.000","19.570","27.190","16.513","116.100","","15.682","18.860","22.829"
"Calgary Int'L CS","01-July-2016 22:00","0.000","18.510","18.860","18.450","83.000","","10.476","145.000","9.702","124.600","0.000","18.620","0.150","13.687","145.800","","15.706","18.510","22.768"
"Calgary Int'L CS","01-July-2016 23:00","0.000","17.770","18.760","17.680","85.000","","12.481","175.400","13.133","160.000","0.000","18.310","0.000","19.829","171.300","","15.653","17.770","21.808"
"Calgary Int'L CS","02-July-2016 00:00","0.000","15.950","17.940","15.870","88.300","","7.470","191.800","6.214","216.400","0.000","17.200","0.000","12.913","202.500","","14.955","15.950","19.276"
"Calgary Int'L CS","02-July-2016 01:00","0.000","14.970","16.610","14.970","89.300","","18.860","12.980","11.905","0.541","0.000","15.700","0.000","27.238","10.930","","14.031","14.970","17.850"
"Calgary Int'L CS","02-July-2016 02:00","0.000","14.670","14.970","14.480","87.100","","11.120","349.100","13.810","2.623","0.000","14.710","0.000","23.497","4.560","","12.599","14.670","17.185"
"Calgary Int'L CS","02-July-2016 03:00","0.000","13.350","14.850","13.320","89.400","","13.630","336.500","11.286","350.300","0.000","14.010","0.000","17.712","340.200","","12.366","13.350","15.399"
"Calgary Int'L CS","02-July-2016 04:00","0.000","12.140","13.420","12.100","90.700","","11.279","320.800","10.246","323.100","0.000","12.840","0.000","18.277","334.900","","11.277","12.140","13.712"
"Calgary Int'L CS","02-July-2016 05:00","0.000","12.180","12.390","11.640","89.000","","7.297","320.700","9.277","315.900","0.000","12.100","12.830","13.831","316.400","","10.257","12.180","13.637"
"Calgary Int'L CS","02-July-2016 06:00","0.000","14.650","14.650","12.190","83.500","","10.177","313.100","7.855","327.600","0.000","13.520","91.880","14.818","323.500","","10.680","14.650","16.821"
"Calgary Int'L CS","02-July-2016 07:00","0.000","16.160","16.160","14.580","78.070","","3.996","308.000","8.950","320.300","0.000","15.140","228.800","14.818","318.100","","11.566","16.160","18.563"
"Calgary Int'L CS","02-July-2016 08:00","0.000","18.170","18.170","16.060","70.080","","5.306","15.910","4.849","324.100","0.000","17.030","359.670","10.231","291.300","","11.613","18.170","20.726"
"Calgary Int'L CS","02-July-2016 09:00","0.000","17.670","18.710","17.660","71.140","","9.115","77.630","8.888","71.830","0.000","18.110","535.610","16.654","99.500","","12.866","17.670","20.094"
"Calgary Int'L CS","02-July-2016 10:00","0.000","18.670","18.960","17.640","66.230","","7.733","72.360","9.684","77.380","0.000","18.100","550.990","17.359","77.270","","11.887","18.670","21.024"
"Calgary Int'L CS","02-July-2016 11:00","0.000","20.190","20.190","18.480","62.510","","7.344","94.900","7.517","79.780","0.000","19.150","683.050","13.478","121.000","","11.989","20.190","22.838"
"Calgary Int'L CS","02-July-2016 12:00","0.000","21.490","21.580","19.840","48.800","","9.014","98.200","9.900","107.500","0.000","20.710","791.490","18.277","125.700","","9.544","21.490","22.871"
"Calgary Int'L CS","02-July-2016 13:00","0.000","22.400","22.960","21.210","51.830","","14.036","111.300","13.453","100.900","0.000","22.000","700.580","25.333","110.100","","11.712","22.400","24.632"
"Calgary Int'L CS","02-July-2016 14:00","0.000","21.100","22.430","21.090","50.710","","15.152","122.800","15.048","126.300","0.000","21.520","620.870","25.402","136.700","","11.083","21.100","22.583"
"Calgary Int'L CS","02-July-2016 15:00","0.000","21.200","21.500","21.100","48.530","","20.030","132.800","16.301","133.700","0.000","21.330","420.090","26.248","129.200","","10.001","21.200","22.422"
"Calgary Int'L CS","02-July-2016 16:00","0.000","21.050","21.530","20.730","55.290","","17.330","120.800","18.223","126.800","0.000","20.970","280.170","29.628","140.400","","11.808","21.050","23.145"
"Calgary Int'L CS","02-July-2016 17:00","0.000","21.850","23.320","21.040","56.390","","19.084","99.600","19.901","110.300","0.000","22.030","285.450","28.436","116.400","","13.085","21.850","24.488"
"Calgary Int'L CS","02-July-2016 18:00","0.000","21.000","22.170","20.710","65.230","","17.950","80.200","20.092","92.800","0.000","21.290","230.460","31.824","115.100","","14.634","21.000","24.443"
"Calgary Int'L CS","02-July-2016 19:00","0.000","21.100","21.770","20.840","59.760","","21.157","85.300","18.958","83.100","0.000","21.230","223.440","29.628","78.830","","13.156","21.100","23.839"
"Calgary Int'L CS","02-July-2016 20:00","0.000","19.790","21.150","19.790","64.250","","15.052","97.300","17.593","91.500","0.000","20.500","88.890","27.871","79.790","","13.482","19.790","22.461"
"Calgary Int'L CS","02-July-2016 21:00","0.000","18.260","19.790","18.200","76.930","","14.288","90.000","15.019","95.400","0.000","18.920","34.300","23.004","94.000","","14.853","18.260","21.659"
"Calgary Int'L CS","02-July-2016 22:00","0.000","15.230","18.260","15.230","87.000","","9.716","140.900","12.010","112.800","0.000","16.990","0.380","20.394","101.800","","14.567","15.230","18.031"
"Calgary Int'L CS","02-July-2016 23:00","0.000","14.170","15.450","13.520","91.300","","5.123","172.000","7.340","155.700","0.000","14.570","0.000","11.290","143.900","","13.083","14.170","16.805"
"Calgary Int'L CS","03-July-2016 00:00","0.000","13.660","14.790","13.310","88.400","","3.740","182.700","4.399","153.200","0.000","14.010","0.000","11.077","80.300","","12.161","13.660","15.777"
"Calgary Int'L CS","03-July-2016 01:00","0.000","12.710","13.660","12.530","89.000","","5.594","151.200","6.394","144.500","0.000","12.970","0.000","11.642","101.900","","11.322","12.710","14.415"
"Calgary Int'L CS","03-July-2016 02:00","0.000","11.740","13.540","11.740","87.200","","7.949","146.100","7.016","158.500","0.000","12.640","0.000","10.656","165.900","","10.566","11.740","12.859"
"Calgary Int'L CS","03-July-2016 03:00","0.000","11.320","12.020","11.090","90.700","","8.136","181.800","10.058","159.600","0.000","11.610","0.000","15.736","142.000","","10.086","11.320","12.517"
"Calgary Int'L CS","03-July-2016 04:00","0.000","12.920","13.000","10.990","93.400","","11.981","199.900","8.525","200.600","0.000","12.050","0.010","15.523","201.100","","10.962","12.920","15.089"
"Calgary Int'L CS","03-July-2016 05:00","0.000","13.460","13.670","12.480","90.200","","10.634","218.200","12.157","227.200","0.000","13.290","23.320","18.133","234.600","","11.505","13.460","15.632"
"Calgary Int'L CS","03-July-2016 06:00","0.000","15.440","15.440","13.470","84.400","","6.145","201.100","6.466","211.300","0.000","14.450","105.890","10.796","197.900","","11.855","15.440","18.101"
"Calgary Int'L CS","03-July-2016 07:00","0.000","16.510","16.840","15.440","70.030","","9.432","232.700","7.542","224.400","0.000","16.240","139.080","14.537","237.800","","10.669","16.510","18.254"
"Calgary Int'L CS","03-July-2016 08:00","0.000","18.120","18.520","16.480","61.060","","8.341","231.700","8.420","258.000","0.000","17.850","183.540","19.264","281.300","","9.906","18.120","19.610"
"Calgary Int'L CS","03-July-2016 09:00","0.000","20.630","20.630","18.120","49.580","","12.125","246.400","11.524","235.600","0.000","19.120","359.120","18.418","284.200","","8.556","20.630","21.760"
"Calgary Int'L CS","03-July-2016 10:00","0.000","21.360","22.880","20.640","41.050","","26.633","263.700","15.426","277.500","0.000","22.160","452.090","38.448","269.400","","7.937","21.360","21.594"
"Calgary Int'L CS","03-July-2016 11:00","0.000","19.720","21.610","19.640","44.630","","30.240","279.000","30.780","279.700","0.000","20.930","327.690","49.392","291.000","","8.144","19.720","19.854"
"Calgary Int'L CS","03-July-2016 12:00","0.000","20.000","20.890","18.210","50.170","","18.670","319.100","29.340","308.500","0.000","19.300","343.530","49.248","304.500","","8.891","20.000","20.952"
"Calgary Int'L CS","03-July-2016 13:00","0.000","22.960","24.120","20.020","28.320","","28.163","284.700","20.516","298.700","0.000","22.860","690.960","38.160","276.500","","2.865","22.960","22.960"
"Calgary Int'L CS","03-July-2016 14:00","0.000","21.180","23.040","21.180","37.000","","21.877","223.200","22.759","253.100","0.000","22.170","561.530","35.064","251.400","","6.729","21.180","21.180"
"Calgary Int'L CS","03-July-2016 15:00","0.000","21.690","23.180","20.790","38.090","","20.772","205.600","20.862","203.000","0.000","21.670","363.880","29.772","204.300","","7.041","21.690","21.690"
"Calgary Int'L CS","03-July-2016 16:00","0.000","21.130","23.340","20.570","52.370","","26.500","33.360","21.240","7.147","0.000","21.400","555.410","38.592","47.860","","11.749","21.130","22.857"
"Calgary Int'L CS","03-July-2016 17:00","0.000","20.180","21.830","20.170","48.990","","21.802","19.540","22.702","26.020","0.000","21.100","481.840","32.400","0.106","","9.867","20.180","21.050"
"Calgary Int'L CS","03-July-2016 18:00","0.000","17.830","21.070","17.830","61.420","","32.688","8.760","29.628","11.880","0.000","19.770","444.220","48.276","12.940","","11.831","17.830","19.233"
"Calgary Int'L CS","03-July-2016 19:00","1.300","16.110","18.270","15.280","73.900","","31.716","23.340","31.536","22.690","1.300","16.710","68.560","47.772","34.750","","12.092","16.110","18.064"
"Calgary Int'L CS","03-July-2016 20:00","0.000","14.730","16.140","14.730","80.700","","17.424","36.740","21.845","22.530","1.300","15.220","122.460","37.044","22.670","","12.132","14.730","16.681"
"Calgary Int'L CS","03-July-2016 21:00","0.000","13.950","15.020","13.910","82.700","","7.470","42.360","13.212","23.510","1.300","14.360","30.410","30.060","35.010","","11.557","13.950","15.709"
"Calgary Int'L CS","03-July-2016 22:00","0.000","13.360","14.230","13.350","82.400","","13.363","359.600","8.723","25.090","1.300","13.880","0.220","18.839","10.960","","10.842","13.360","14.818"
"Calgary Int'L CS","03-July-2016 23:00","0.000","12.580","13.420","12.520","83.000","","10.523","347.500","11.869","9.260","1.300","12.970","0.000","26.248","346.200","","10.150","12.580","13.738"
"Calgary Int'L CS","04-July-2016 00:00","0.000","12.070","12.730","12.000","85.700","","6.818","123.100","8.197","161.300","1.300","12.380","0.000","18.911","205.500","","10.036","12.070","13.218"
"Calgary Int'L CS","04-July-2016 01:00","0.000","11.370","12.060","11.120","84.800","","0.900","95.900","3.647","124.400","1.300","11.540","0.000","8.892","114.200","","9.119","11.370","12.148"
"Calgary Int'L CS","04-July-2016 02:00","0.000","9.570","11.400","9.230","88.800","","5.278","304.300","3.463","48.130","1.300","10.730","0.000","9.950","330.400","","8.548","9.570","9.897"
"Calgary Int'L CS","04-July-2016 03:00","0.000","9.230","9.580","8.860","91.100","","3.877","281.400","4.946","300.000","1.300","9.250","0.000","17.428","319.000","","7.843","9.230","9.573"
"Calgary Int'L CS","04-July-2016 04:00","0.000","9.250","9.820","9.080","87.300","","2.653","241.300","2.866","260.100","1.300","9.440","0.000","6.138","288.100","","7.445","9.250","9.355"
"Calgary Int'L CS","04-July-2016 05:00","0.000","9.100","9.750","8.120","87.100","","3.481","175.200","3.326","234.100","1.300","9.090","18.810","5.576","254.700","","6.905","9.100","9.135"
"Calgary Int'L CS","04-July-2016 06:00","0.000","11.760","11.770","9.100","78.830","","2.646","250.300","1.624","225.800","1.300","10.650","80.500","4.446","255.700","","6.918","11.760","12.246"
"Calgary Int'L CS","04-July-2016 07:00","0.000","13.460","13.470","11.760","75.840","","12.326","192.400","8.417","207.500","1.300","12.680","217.410","18.277","204.300","","8.464","13.460","14.402"
"Calgary Int'L CS","04-July-2016 08:00","0.000","14.390","14.440","13.370","70.340","","21.132","183.700","17.600","189.400","1.300","13.870","333.100","27.871","188.500","","8.594","14.390","15.235"
"Calgary Int'L CS","04-July-2016 09:00","0.000","15.860","16.060","14.420","65.360","","13.784","178.400","16.268","191.500","1.300","15.170","536.550","29.412","198.600","","8.781","15.860","16.841"
"Calgary Int'L CS","04-July-2016 10:00","0.000","17.390","17.660","15.620","56.350","","13.727","176.200","15.430","181.100","1.300","16.590","672.550","25.333","183.200","","7.911","17.390","18.044"
"Calgary Int'L CS","04-July-2016 11:00","0.000","19.040","19.360","17.360","38.890","","8.064","180.600","10.609","189.600","1.300","18.270","777.820","21.168","163.000","","4.115","19.040","19.040"
"Calgary Int'L CS","04-July-2016 12:00","0.000","16.550","20.050","16.310","48.800","","24.404","314.700","12.546","196.500","1.300","18.730","872.580","32.472","325.600","","7.227","16.550","16.550"
"Calgary Int'L CS","04-July-2016 13:00","0.100","16.370","17.070","13.260","53.980","","16.542","87.200","13.504","195.300","1.400","15.470","473.940","28.156","208.500","","5.913","16.370","16.391"
"Calgary Int'L CS","04-July-2016 14:00","0.000","18.460","19.120","16.360","34.270","","9.616","67.260","10.184","89.300","1.400","17.920","313.010","19.544","64.910","","1.782","18.460","18.460"
"Calgary Int'L CS","04-July-2016 15:00","0.000","19.430","19.690","18.420","34.160","","15.980","30.940","18.392","17.150","1.400","19.060","675.090","35.352","341.500","","2.892","19.430","19.430"
"Calgary Int'L CS","04-July-2016 16:00","0.200","17.540","20.180","17.540","49.590","","24.880","55.600","23.792","59.530","1.600","18.950","522.010","38.736","68.110","","8.086","17.540","17.540"
"Calgary Int'L CS","04-July-2016 17:00","0.000","15.690","17.520","15.470","57.220","","18.364","99.500","22.018","88.100","1.600","16.450","131.660","35.136","65.610","","8.001","15.690","15.795"
"Calgary Int'L CS","04-July-2016 18:00","1.500","10.370","15.930","10.190","89.600","","27.234","315.900","26.035","346.900","3.100","13.090","150.420","53.352","315.700","","11.389","10.370","11.077"
"Calgary Int'L CS","04-July-2016 19:00","3.500","10.760","11.020","10.020","82.800","","22.637","80.400","19.343","36.930","6.600","10.570","23.660","29.988","88.000","","7.719","10.760","11.144"
"Calgary Int'L CS","04-July-2016 20:00","0.500","10.280","10.960","10.230","82.100","","6.440","138.300","16.031","86.500","7.100","10.700","6.800","29.412","88.800","","7.668","10.280","10.428"
"Calgary Int'L CS","04-July-2016 21:00","0.000","10.900","11.040","10.250","85.600","","14.933","244.300","10.256","169.300","7.100","10.700","2.070","19.829","238.600","","8.331","10.900","11.542"
"Calgary Int'L CS","04-July-2016 22:00","0.000","10.910","10.980","10.720","83.900","","15.916","262.000","12.949","267.500","7.100","10.880","0.000","21.028","280.800","","8.236","10.910","11.433"
"Calgary Int'L CS","04-July-2016 23:00","0.000","10.540","10.940","10.540","85.700","","8.431","290.200","9.990","266.000","7.100","10.710","0.000","15.876","233.900","","8.441","10.540","11.042"
"Calgary Int'L CS","05-July-2016 00:00","0.000","9.670","10.600","9.220","86.500","","0.634","50.040","6.174","308.100","7.100","10.060","0.000","12.773","281.300","","7.763","9.670","9.884"
"Calgary Int'L CS","05-July-2016 01:00","0.000","7.061","9.730","6.945","86.900","","4.817","186.900","2.182","257.500","7.100","8.840","0.000","9.173","218.600","","6.284","7.061","7.061"
"Calgary Int'L CS","05-July-2016 02:00","0.000","8.210","8.540","7.095","87.400","","9.317","242.800","10.638","224.100","7.100","8.060","0.000","19.969","231.300","","5.856","8.210","8.210"
"Calgary Int'L CS","05-July-2016 03:00","0.000","8.150","8.530","7.127","85.400","","9.727","248.600","10.454","245.200","7.100","8.000","0.000","16.582","259.300","","5.532","8.150","8.150"
"Calgary Int'L CS","05-July-2016 04:00","0.000","7.357","8.170","6.790","87.100","","2.081","49.310","8.158","241.000","7.100","7.326","0.000","13.406","223.500","","5.474","7.357","7.357"
"Calgary Int'L CS","05-July-2016 05:00","0.000","8.180","8.280","6.281","78.080","","11.858","321.300","8.766","310.400","7.100","7.489","26.370","20.815","329.400","","3.716","8.180","8.180"
"Calgary Int'L CS","05-July-2016 06:00","0.000","8.730","8.730","7.908","80.000","","7.193","316.700","9.569","318.300","7.100","8.350","83.500","14.605","318.100","","5.072","8.730","8.730"
"Calgary Int'L CS","05-July-2016 07:00","0.000","11.990","11.990","8.730","67.910","","7.938","320.500","8.291","315.800","7.100","10.730","203.020","14.393","312.100","","4.692","11.990","11.990"
"Calgary Int'L CS","05-July-2016 08:00","0.000","12.700","12.790","12.000","63.560","","11.452","334.400","12.042","325.600","7.100","12.580","313.990","19.476","307.800","","5.676","12.700","12.700"
"Calgary Int'L CS","05-July-2016 09:00","0.000","12.960","12.960","12.440","64.040","","15.703","329.700","16.873","335.500","7.100","12.610","364.290","28.436","332.600","","6.073","12.960","12.960"
"Calgary Int'L CS","05-July-2016 10:00","0.000","14.350","14.350","12.920","62.040","","19.703","336.400","18.198","336.200","7.100","13.650","547.680","26.885","336.700","","6.497","14.350","14.425"
"Calgary Int'L CS","05-July-2016 11:00","0.000","15.660","15.930","14.370","51.870","","12.989","358.600","14.641","356.800","7.100","15.280","593.660","23.850","349.800","","5.324","15.660","15.660"
"Calgary Int'L CS","05-July-2016 12:00","0.000","16.550","16.740","15.540","50.110","","10.984","0.202","10.541","353.900","7.100","16.280","716.510","21.240","323.700","","5.739","16.550","16.550"
"Calgary Int'L CS","05-July-2016 13:00","0.000","16.450","17.530","16.360","48.670","","7.985","45.920","9.029","29.310","7.100","16.760","481.890","16.862","12.850","","6.057","16.450","16.450"
"Calgary Int'L CS","05-July-2016 14:00","0.100","12.350","16.490","12.350","77.960","","21.960","283.700","11.963","301.600","7.200","14.930","344.830","31.896","285.800","","10.623","12.350","13.006"
"Calgary Int'L CS","05-July-2016 15:00","4.500","11.230","12.350","10.780","83.400","","8.010","12.450","13.050","323.600","11.700","11.230","318.510","27.450","289.200","","8.848","11.230","11.846"
"Calgary Int'L CS","05-July-2016 16:00","0.000","13.190","13.190","11.170","71.740","","15.692","7.144","13.428","14.390","11.700","11.980","107.090","25.402","6.848","","7.228","13.190","13.673"
"Calgary Int'L CS","05-July-2016 17:00","0.000","14.200","14.200","12.960","61.320","","12.492","8.300","17.147","349.300","11.700","13.640","189.490","25.614","337.000","","6.276","14.200","14.200"
"Calgary Int'L CS","05-July-2016 18:00","0.000","13.840","14.870","13.680","66.630","","22.410","17.670","15.736","8.640","11.700","14.250","256.820","28.012","9.530","","8.148","13.840","14.136"
"Calgary Int'L CS","05-July-2016 19:00","0.000","13.110","14.020","12.780","69.620","","8.485","24.470","12.298","22.050","11.700","13.120","141.620","26.885","27.440","","7.959","13.110","13.384"
"Calgary Int'L CS","05-July-2016 20:00","0.000","12.710","13.220","12.680","71.720","","5.382","313.100","6.905","1.654","11.700","12.980","62.910","13.478","27.580","","7.964","12.710","13.005"
"Calgary Int'L CS","05-July-2016 21:00","0.000","12.030","12.740","12.010","80.000","","8.575","271.200","6.520","282.600","11.700","12.440","15.400","11.362","307.100","","9.021","12.030","12.716"
"Calgary Int'L CS","05-July-2016 22:00","0.000","12.080","12.370","11.650","74.610","","8.651","279.000","9.392","284.700","11.700","12.050","0.150","14.677","269.500","","7.639","12.080","12.365"
"Calgary Int'L CS","05-July-2016 23:00","0.000","10.960","12.070","10.960","76.590","","2.826","297.600","5.778","277.300","11.700","11.540","0.000","14.112","271.400","","7.544","10.960","10.972"
"Calgary Int'L CS","06-July-2016 00:00","0.000","11.180","11.260","10.660","77.780","","6.239","312.000","7.200","281.500","11.700","11.000","0.000","12.701","290.900","20.880","7.232","11.180","11.361"
"Calgary Int'L CS","06-July-2016 01:00","0.000","11.150","11.340","10.980","78.030","","2.300","290.900","5.152","294.400","11.700","11.180","0.000","9.173","274.600","20.800","7.473","11.150","11.338"
"Calgary Int'L CS","06-July-2016 02:00","0.000","11.010","11.370","10.880","80.300","","1.717","349.600","2.927","297.300","11.700","11.150","0.000","7.056","292.400","19.070","7.859","11.010","11.311"
"Calgary Int'L CS","06-July-2016 03:00","0.000","10.590","11.510","10.190","79.920","","5.926","258.400","5.000","231.300","11.700","10.620","0.000","8.680","215.100","21.060","7.522","10.590","10.703"
"Calgary Int'L CS","06-July-2016 04:00","0.000","10.120","10.750","10.120","79.210","","4.104","240.500","5.584","275.500","11.700","10.500","0.000","8.255","267.700","19.490","6.988","10.120","10.120"
"Calgary Int'L CS","06-July-2016 05:00","0.000","10.820","10.850","10.120","76.400","","3.532","321.900","2.621","324.400","11.700","10.530","16.780","6.422","328.300","19.390","6.511","10.820","10.820"
"Calgary Int'L CS","06-July-2016 06:00","0.000","11.060","11.090","10.820","77.880","","0.724","283.500","2.855","298.100","11.700","10.970","59.800","6.703","305.100","19.960","7.246","11.060","11.203"
"Calgary Int'L CS","06-July-2016 07:00","0.000","12.270","12.270","11.060","74.770","","1.807","280.800","1.519","271.100","11.700","11.570","126.010","4.093","334.000","19.760","7.337","12.270","12.641"
"Calgary Int'L CS","06-July-2016 08:00","0.000","13.380","13.380","12.270","65.350","","6.494","262.200","5.684","258.900","11.700","12.760","199.120","9.032","247.900","16.080","6.485","13.380","13.394"
"Calgary Int'L CS","06-July-2016 09:00","0.000","14.620","14.650","13.360","62.040","","10.764","326.800","8.194","298.200","11.700","14.090","294.080","16.722","331.100","18.770","6.847","14.620","14.794"
"Calgary Int'L CS","06-July-2016 10:00","0.000","15.540","15.820","14.530","55.900","","9.594","334.900","10.660","332.400","11.700","15.230","377.070","20.182","349.500","18.350","6.429","15.540","15.540"
"Calgary Int'L CS","06-July-2016 11:00","0.000","17.580","17.580","15.520","52.040","","18.637","359.000","17.939","346.100","11.700","16.630","613.270","28.296","346.700","19.030","6.665","17.580","17.829"
"Calgary Int'L CS","06-July-2016 12:00","0.000","14.650","17.990","14.570","71.460","","17.842","4.994","17.957","359.900","11.700","16.230","660.890","29.556","347.400","20.070","11.107","14.650","15.707"
"Calgary Int'L CS","06-July-2016 13:00","0.000","16.840","17.400","14.600","56.740","","16.960","18.040","17.917","12.630","11.700","16.120","718.220","27.518","24.080","19.460","7.415","16.840","17.324"
"Calgary Int'L CS","06-July-2016 14:00","0.000","17.740","18.480","16.740","51.180","","8.269","34.770","9.497","17.600","11.700","17.690","741.240","24.415","22.570","18.810","7.399","17.740","17.950"
"Calgary Int'L CS","06-July-2016 15:00","0.000","18.420","19.700","17.320","41.160","","13.230","309.700","13.997","318.100","11.700","18.670","759.050","25.189","333.100","19.070","5.060","18.420","18.420"
"Calgary Int'L CS","06-July-2016 16:00","0.000","16.040","19.600","16.040","52.470","","25.272","312.800","18.036","303.200","11.700","18.220","469.530","42.912","304.000","19.540","7.958","16.040","16.040"
"Calgary Int'L CS","06-July-2016 17:00","0.000","15.880","16.730","15.080","57.330","","21.254","260.400","22.691","277.500","11.700","15.790","218.620","37.764","294.500","19.490","7.478","15.880","16.065"
"Calgary Int'L CS","06-July-2016 18:00","0.000","16.460","17.690","15.450","52.070","","13.813","245.600","15.667","249.900","11.700","16.450","319.180","23.990","252.500","19.450","6.691","16.460","16.460"
"Calgary Int'L CS","06-July-2016 19:00","0.000","16.430","18.070","16.200","51.980","","13.846","223.500","13.727","241.900","11.700","17.170","244.940","19.616","256.100","19.400","7.188","16.430","16.430"
"Calgary Int'L CS","06-July-2016 20:00","0.000","16.130","16.900","16.130","55.200","","11.160","223.200","14.008","227.300","11.700","16.560","91.230","22.226","239.400","19.660","7.493","16.130","16.191"
