"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","02-March-2016 13:00","0.000","1.300","1.600","1.000","82.010","","","","","","0.080","1.110","179.150","","","","-1.428","","1.300"
"Calgary Int'L CS","02-March-2016 14:00","0.000","1.100","1.700","0.900","83.000","","","","","","0.080","1.490","137.540","","","","-1.265","","1.100"
"Calgary Int'L CS","02-March-2016 15:00","0.000","1.000","1.300","0.800","84.000","","","","","","0.080","","119.240","","","","-1.347","","1.000"
"Calgary Int'L CS","02-March-2016 16:00","0.000","1.200","1.300","0.900","81.010","","","","","","0.080","","93.230","","","","-1.790","","1.200"
"Calgary Int'L CS","02-March-2016 17:00","0.000","1.100","1.500","1.000","84.990","","","","","","0.080","1.290","60.960","","","","-0.991","","1.100"
"Calgary Int'L CS","02-March-2016 18:00","0.000","0.600","1.100","0.600","88.000","","","","","","0.080","0.770","23.300","","","","-0.909","","0.600"
"Calgary Int'L CS","02-March-2016 19:00","0.000","0.300","0.600","0.300","88.020","","","","","","0.080","0.020","1.180","","","","-1.300","","0.300"
"Calgary Int'L CS","02-March-2016 20:00","0.000","0.100","0.400","0.000","89.020","","","","","","0.080","","0.000","","","","-1.393","","0.100"
"Calgary Int'L CS","02-March-2016 21:00","0.000","-0.010","0.200","0.000","88.030","","","","","","0.080","","0.000","","","","-1.643","","-0.010"
"Calgary Int'L CS","02-March-2016 22:00","0.000","-0.600","0.000","-0.600","92.020","","","","","","0.080","","0.000","","","","-1.436","","-0.600"
"Calgary Int'L CS","02-March-2016 23:00","0.000","-0.900","-0.600","-0.900","93.020","","","","","","0.080","","0.000","","","","-1.735","","-0.900"
"Calgary Int'L CS","03-March-2016 00:00","0.000","-1.010","-0.900","-1.000","92.030","","","","","","0.080","","0.000","","","","-2.079","","-1.010"
"Calgary Int'L CS","03-March-2016 01:00","0.000","-1.210","-1.000","-1.200","93.020","","","","","","0.080","","0.000","","","","-2.083","","-1.210"
"Calgary Int'L CS","03-March-2016 02:00","0.000","-1.510","-1.200","-1.510","94.020","","","","","","0.080","","0.000","","","","-2.191","","-1.510"
"Calgary Int'L CS","03-March-2016 03:00","0.000","-1.610","-1.500","-1.710","95.020","","","","","","0.080","","0.000","","","","-2.297","","-1.610"
"Calgary Int'L CS","03-March-2016 04:00","0.000","-2.000","-1.600","-2.000","96.000","","","","","","0.080","","0.000","","","","-2.352","","-2.000"
"Calgary Int'L CS","03-March-2016 05:00","0.000","-2.710","-2.000","-2.710","97.000","","","","","","0.080","","0.000","","","","-2.765","","-2.710"
"Calgary Int'L CS","03-March-2016 06:00","0.000","-3.400","-2.700","-3.500","97.000","","","","","","0.080","","0.000","","","","-3.508","","-3.400"
"Calgary Int'L CS","03-March-2016 07:00","0.000","-3.210","-3.100","-3.600","95.990","","","","","","0.080","","0.050","","","","-3.896","","-3.210"
"Calgary Int'L CS","03-March-2016 08:00","0.000","-3.400","-3.000","-4.000","95.970","","","","","","0.080","-3.720","20.030","","","","-4.048","","-3.400"
"Calgary Int'L CS","03-March-2016 09:00","0.000","0.000","0.000","-3.400","82.990","","","","","","0.080","-1.990","151.750","","","","-4.203","","0.000"
"Calgary Int'L CS","03-March-2016 10:00","0.000","4.000","4.000","0.100","57.030","","","","","","0.080","0.930","233.670","","","","-5.564","","4.000"
"Calgary Int'L CS","03-March-2016 11:00","0.000","8.300","8.300","4.200","43.000","","","","","","0.080","6.350","412.650","","","","-5.401","","8.300"
"Calgary Int'L CS","03-March-2016 12:00","0.000","11.490","11.600","8.300","26.030","","","","","","0.080","9.730","490.830","","","","-8.648","","11.490"
"Calgary Int'L CS","03-March-2016 13:00","0.000","12.290","12.300","11.500","24.020","","","","","","0.080","","550.710","","","","-8.018","","12.290"
"Calgary Int'L CS","03-March-2016 14:00","0.000","11.900","12.500","11.600","23.020","","","","","","0.080","","547.980","","","","-8.437","","11.900"
"Calgary Int'L CS","03-March-2016 15:00","0.000","11.890","12.200","11.600","23.020","","","","","","0.080","","461.710","","","","-8.564","","11.890"
"Calgary Int'L CS","03-March-2016 16:00","0.000","11.390","11.900","11.100","24.020","","","","","","0.080","","263.190","","","","-8.357","","11.390"
"Calgary Int'L CS","03-March-2016 17:00","0.000","10.490","11.500","10.290","26.020","","","","","","0.080","","183.170","","","","-7.845","","10.490"
"Calgary Int'L CS","03-March-2016 18:00","0.000","8.890","10.390","8.890","30.070","","","","","","0.080","","80.440","","","","-7.059","","8.890"
"Calgary Int'L CS","03-March-2016 19:00","0.000","4.790","8.890","4.790","45.030","","","","","","0.080","","","","","","-4.255","","4.790"
"Calgary Int'L CS","03-March-2016 20:00","0.000","1.310","4.700","1.200","62.960","","","","","","0.080","2.780","0.000","","","","-3.405","","1.310"
"Calgary Int'L CS","03-March-2016 21:00","0.000","0.200","1.900","0.200","66.990","","","","","","0.080","1.700","0.000","","","","-4.386","","0.200"
"Calgary Int'L CS","03-March-2016 22:00","0.000","0.890","1.100","-0.400","67.030","","","","","","0.080","-0.060","0.000","","","","-5.047","","0.890"
"Calgary Int'L CS","03-March-2016 23:00","0.000","0.190","1.190","-1.000","71.040","","","","","","0.080","","0.000","","","","-4.523","","0.190"
"Calgary Int'L CS","04-March-2016 00:00","0.000","-1.110","0.090","-2.000","77.030","","","","","","0.080","-2.300","0.000","","","","-4.465","","-1.110"
"Calgary Int'L CS","04-March-2016 01:00","0.000","-0.610","0.090","-1.210","74.040","","","","","","0.080","","0.000","","","","-4.607","","-0.610"
"Calgary Int'L CS","04-March-2016 02:00","0.000","-1.110","-0.110","-2.500","74.030","","","","","","0.080","-2.030","0.000","","","","-5.329","","-1.110"
"Calgary Int'L CS","04-March-2016 03:00","0.000","-0.810","0.190","-2.500","74.030","","","","","","0.080","-2.180","0.000","","","","-5.184","","-0.810"
"Calgary Int'L CS","04-March-2016 04:00","0.000","-3.000","-0.410","-3.000","75.030","","","","","","0.080","-2.410","0.000","","","","-5.539","","-3.000"
"Calgary Int'L CS","04-March-2016 05:00","0.000","-1.710","-0.210","-3.200","75.030","","","","","","0.080","-2.660","0.000","","","","-5.539","","-1.710"
"Calgary Int'L CS","04-March-2016 06:00","0.000","-1.900","-1.300","-3.100","78.000","","","","","","0.080","-2.760","0.000","","","","-5.510","","-1.900"
"Calgary Int'L CS","04-March-2016 07:00","0.000","-3.390","-1.900","-4.100","81.950","","","","","","0.080","-2.310","0.250","","","","-5.641","","-3.390"
"Calgary Int'L CS","04-March-2016 08:00","0.000","-2.990","-1.890","-5.780","75.940","","","","","","0.080","","45.290","","","","-7.445","","-2.990"
"Calgary Int'L CS","04-March-2016 09:00","0.000","1.500","1.500","-3.190","65.980","","","","","","0.080","0.680","139.560","","","","-6.394","","1.500"
"Calgary Int'L CS","04-March-2016 10:00","0.000","5.300","5.300","1.400","47.040","","","","","","0.080","2.710","293.680","","","","-6.872","","5.300"
"Calgary Int'L CS","04-March-2016 11:00","0.000","6.200","7.000","5.300","44.000","","","","","","0.080","5.610","396.250","","","","-5.189","","6.200"
"Calgary Int'L CS","04-March-2016 12:00","0.000","6.000","6.200","5.700","44.980","","","","","","0.080","","276.370","","","","-5.081","","6.000"
"Calgary Int'L CS","04-March-2016 13:00","0.000","7.410","7.410","5.700","42.960","","","","","","0.080","","164.370","","","","-5.136","","7.410"
"Calgary Int'L CS","04-March-2016 14:00","0.000","10.900","11.200","7.710","30.000","","","","","","0.080","9.820","268.120","","","","-7.250","","10.900"
"Calgary Int'L CS","04-March-2016 15:00","0.000","11.400","11.500","10.200","27.000","","","","","","0.080","10.490","221.000","","","","-7.407","","11.400"
"Calgary Int'L CS","04-March-2016 16:00","0.000","12.890","13.090","11.000","20.020","","","","","","0.080","","239.310","","","","-10.215","","12.890"
"Calgary Int'L CS","04-March-2016 17:00","0.000","12.000","12.890","11.890","19.030","","","","","","0.080","","194.350","","","","-10.568","","12.000"
"Calgary Int'L CS","04-March-2016 18:00","0.000","10.890","12.090","10.690","19.050","","","","","","0.080","","108.510","","","","-11.380","","10.890"
"Calgary Int'L CS","04-March-2016 19:00","0.000","8.380","10.890","7.290","25.070","","","","","","0.080","","","","","","-9.860","","8.380"
"Calgary Int'L CS","04-March-2016 20:00","0.000","5.190","8.490","3.600","39.010","","","","","","0.080","4.660","0.000","","","","-6.858","","5.190"
"Calgary Int'L CS","04-March-2016 21:00","0.000","5.290","6.190","4.690","39.030","","","","","","0.080","","0.000","","","","-7.394","","5.290"
"Calgary Int'L CS","04-March-2016 22:00","0.000","5.290","6.090","3.300","37.060","","","","","","0.080","3.450","0.000","","","","-8.726","","5.290"
"Calgary Int'L CS","04-March-2016 23:00","0.000","2.500","5.390","2.200","48.020","","","","","","0.080","3.020","0.000","","","","-6.195","","2.500"
"Calgary Int'L CS","05-March-2016 00:00","0.000","3.490","3.600","-0.190","48.040","","","","","","0.080","2.660","0.000","","","","-8.111","","3.490"
"Calgary Int'L CS","05-March-2016 01:00","0.000","4.780","5.290","3.890","44.070","","","","","","0.080","2.140","0.000","","","","-6.587","","4.780"
"Calgary Int'L CS","05-March-2016 02:00","0.000","2.000","5.390","2.000","52.030","","","","","","0.080","2.060","0.000","","","","-5.236","","2.000"
"Calgary Int'L CS","05-March-2016 03:00","0.000","2.690","2.900","-0.490","51.040","","","","","","0.080","1.390","0.000","","","","-7.794","","2.690"
"Calgary Int'L CS","05-March-2016 04:00","0.000","-1.190","3.090","-1.190","63.990","","","","","","0.080","0.970","0.000","","","","-5.087","","-1.190"
"Calgary Int'L CS","05-March-2016 05:00","0.000","-0.200","-0.090","-2.090","60.010","","","","","","0.080","0.730","0.000","","","","-7.855","","-0.200"
"Calgary Int'L CS","05-March-2016 06:00","0.000","-1.990","0.310","-3.190","69.960","","","","","","0.080","0.510","0.000","","","","-6.200","","-1.990"
"Calgary Int'L CS","05-March-2016 07:00","0.000","-1.190","-1.180","-3.280","66.970","","","","","","0.080","1.340","0.040","","","","-7.523","","-1.190"
"Calgary Int'L CS","05-March-2016 08:00","0.000","-1.490","-0.790","-2.980","68.970","","","","","","0.080","1.700","8.590","","","","-6.812","","-1.490"
"Calgary Int'L CS","05-March-2016 09:00","0.000","1.110","1.210","-1.890","62.980","","","","","","0.080","2.350","55.820","","","","-6.520","","1.110"
"Calgary Int'L CS","05-March-2016 10:00","0.000","4.010","4.010","1.110","53.000","","","","","","0.080","4.150","74.230","","","","-6.048","","4.010"
"Calgary Int'L CS","05-March-2016 11:00","0.000","7.110","7.610","4.110","44.000","","","","","","0.080","7.670","233.390","","","","-5.453","","7.110"
"Calgary Int'L CS","05-March-2016 12:00","0.000","9.410","10.600","7.110","42.000","","","","","","0.080","9.920","235.420","","","","-3.355","","9.410"
"Calgary Int'L CS","05-March-2016 13:00","0.000","14.900","15.000","9.400","32.010","","","","","","0.080","12.270","422.460","","","","-4.006","","14.900"
"Calgary Int'L CS","05-March-2016 14:00","0.000","","","14.800","27.010","","","","","","0.080","14.730","477.060","","","","","",""
"Calgary Int'L CS","05-March-2016 15:00","0.000","15.600","","15.100","26.000","","","","","","0.080","15.150","436.000","","","","-3.839","","15.600"
"Calgary Int'L CS","05-March-2016 16:00","0.000","","","","22.020","","","","","","0.080","15.130","349.830","","","","","",""
"Calgary Int'L CS","05-March-2016 17:00","0.000","14.880","","14.790","26.050","","","","","","0.080","14.120","170.490","","","","-4.427","","14.880"
"Calgary Int'L CS","05-March-2016 18:00","0.000","9.590","14.590","9.590","47.020","","","","","","0.080","9.950","81.960","","","","1.124","","9.590"
"Calgary Int'L CS","05-March-2016 19:00","0.000","7.790","9.590","7.790","50.010","","","","","","0.080","7.220","","","","","-1.148","","7.790"
"Calgary Int'L CS","05-March-2016 20:00","0.000","7.590","8.290","7.590","40.060","","","","","","0.080","5.610","0.000","","","","-4.808","","7.590"
"Calgary Int'L CS","05-March-2016 21:00","0.010","6.490","7.590","6.480","40.050","","","","","","0.090","4.300","0.000","","","","-5.625","","6.490"
"Calgary Int'L CS","05-March-2016 22:00","0.000","4.490","6.590","3.600","48.040","","","","","","0.090","4.040","0.000","","","","-4.995","","4.490"
"Calgary Int'L CS","05-March-2016 23:00","0.000","2.490","5.090","1.800","62.990","","","","","","0.090","2.050","0.000","","","","-2.929","","2.490"
"Calgary Int'L CS","06-March-2016 00:00","0.000","-0.290","4.390","-1.390","76.920","","","","","","0.090","1.460","0.000","","","","-2.102","","-0.290"
"Calgary Int'L CS","06-March-2016 01:00","0.000","-0.690","1.400","-1.890","73.930","","","","","","0.090","1.320","0.000","","","","-4.323","","-0.690"
"Calgary Int'L CS","06-March-2016 02:00","0.000","-1.190","1.010","-1.190","75.930","","","","","","0.090","1.220","0.000","","","","-3.818","","-1.190"
"Calgary Int'L CS","06-March-2016 03:00","0.000","1.500","1.800","-1.190","68.000","","","","","","0.090","1.580","0.000","","","","-4.900","","1.500"
"Calgary Int'L CS","06-March-2016 04:00","0.000","1.500","1.600","0.100","67.990","","","","","","0.090","1.190","0.000","","","","-4.381","","1.500"
"Calgary Int'L CS","06-March-2016 05:00","0.000","1.300","1.800","0.700","66.990","","","","","","0.090","1.260","0.000","","","","-4.195","","1.300"
"Calgary Int'L CS","06-March-2016 06:00","0.000","1.200","1.200","0.300","68.000","","","","","","0.090","1.300","0.000","","","","-4.475","","1.200"
"Calgary Int'L CS","06-March-2016 07:00","0.000","-0.190","1.300","-0.890","73.980","","","","","","0.090","1.190","0.410","","","","-3.879","","-0.190"
"Calgary Int'L CS","06-March-2016 08:00","0.000","0.300","1.100","-0.500","75.960","","","","","","0.090","1.040","20.110","","","","-3.435","","0.300"
"Calgary Int'L CS","06-March-2016 09:00","0.000","3.200","3.200","0.300","61.010","","","","","","0.090","2.600","41.670","","","","-4.958","","3.200"
"Calgary Int'L CS","06-March-2016 10:00","0.000","4.900","5.000","3.200","52.070","","","","","","0.090","3.980","76.780","","","","-4.850","","4.900"
"Calgary Int'L CS","06-March-2016 11:00","0.010","4.400","5.100","4.300","61.050","","","","","","0.100","4.370","136.810","","","","-2.163","","4.400"
"Calgary Int'L CS","06-March-2016 12:00","0.000","5.800","5.900","4.400","59.040","","","","","","0.100","4.440","143.030","","","","-2.192","","5.800"
"Calgary Int'L CS","06-March-2016 13:00","0.000","7.200","7.700","6.000","60.030","","","","","","0.100","5.950","274.260","","","","-0.365","","7.200"
"Calgary Int'L CS","06-March-2016 14:00","0.000","8.890","8.990","7.000","57.050","","","","","","0.100","7.070","351.420","","","","0.010","","8.890"
"Calgary Int'L CS","06-March-2016 15:00","0.000","7.990","8.890","7.900","64.030","","","","","","0.100","7.020","233.810","","","","1.989","","7.990"
"Calgary Int'L CS","06-March-2016 16:00","0.000","7.890","8.190","7.790","67.030","","","","","","0.100","6.580","90.110","","","","2.245","","7.890"
"Calgary Int'L CS","06-March-2016 17:00","0.000","6.300","8.090","6.200","69.040","","","","","","0.100","5.950","60.300","","","","1.852","","6.300"
"Calgary Int'L CS","06-March-2016 18:00","0.000","6.990","7.490","5.890","72.050","","","","","","0.100","5.060","39.500","","","","2.012","","6.990"
"Calgary Int'L CS","06-March-2016 19:00","0.000","3.500","7.090","3.500","78.040","","","","","","0.100","3.880","5.230","","","","1.780","","3.500"
"Calgary Int'L CS","06-March-2016 20:00","0.000","3.500","3.500","2.600","77.980","","","","","","0.100","3.560","0.000","","","","-0.411","","3.500"
"Calgary Int'L CS","06-March-2016 21:00","0.000","6.580","6.590","3.090","56.070","","","","","","0.100","1.380","0.000","","","","-3.177","","6.580"
"Calgary Int'L CS","06-March-2016 22:00","0.010","7.280","7.480","6.680","37.120","","","","","","0.110","3.260","0.000","","","","-6.578","","7.280"
"Calgary Int'L CS","06-March-2016 23:00","0.000","6.890","7.190","6.780","38.080","","","","","","0.110","3.090","0.000","","","","-6.330","","6.890"
"Calgary Int'L CS","07-March-2016 00:00","0.000","6.090","6.890","6.090","43.080","","","","","","0.110","","0.000","","","","-5.159","","6.090"
"Calgary Int'L CS","07-March-2016 01:00","0.000","2.200","6.090","2.000","71.960","","","","","","0.110","2.470","0.000","","","","-0.551","","2.200"
"Calgary Int'L CS","07-March-2016 02:00","0.000","1.400","2.200","1.200","75.970","","","","","","0.110","1.630","0.000","","","","-2.076","","1.400"
"Calgary Int'L CS","07-March-2016 03:00","0.000","1.100","1.600","1.100","71.980","","","","","","0.110","","0.000","","","","-3.141","","1.100"
"Calgary Int'L CS","07-March-2016 04:00","0.000","0.800","2.300","0.800","67.990","","","","","","0.110","0.950","0.000","","","","-3.711","","0.800"
"Calgary Int'L CS","07-March-2016 05:00","0.000","1.200","2.690","-0.890","57.030","","","","","","0.110","0.730","0.000","","","","-6.642","","1.200"
"Calgary Int'L CS","07-March-2016 06:00","0.000","1.190","2.390","0.500","48.070","","","","","","0.110","","0.000","","","","-8.342","","1.190"
"Calgary Int'L CS","07-March-2016 07:00","0.000","0.100","2.190","-1.800","54.030","","","","","","0.110","-0.140","0.240","","","","-8.000","","0.100"
"Calgary Int'L CS","07-March-2016 08:00","0.000","-0.600","-0.100","-3.290","63.980","","","","","","0.110","-0.410","42.180","","","","-7.603","","-0.600"
"Calgary Int'L CS","07-March-2016 09:00","0.000","3.700","3.900","-0.600","45.030","","","","","","0.110","1.430","165.930","","","","-8.989","","3.700"
"Calgary Int'L CS","07-March-2016 10:00","0.000","7.690","7.690","3.790","33.050","","","","","","0.110","3.900","316.770","","","","-9.259","","7.690"
"Calgary Int'L CS","07-March-2016 11:00","0.000","9.000","9.090","7.490","28.030","","","","","","0.110","","445.190","","","","-9.131","","9.000"
"Calgary Int'L CS","07-March-2016 12:00","0.000","9.900","10.000","8.890","25.020","","","","","","0.110","","529.400","","","","-9.583","","9.900"
"Calgary Int'L CS","07-March-2016 13:00","0.000","9.900","10.900","9.700","22.020","","","","","","0.110","","564.390","","","","-10.473","","9.900"
"Calgary Int'L CS","07-March-2016 14:00","0.000","11.390","11.400","9.700","22.010","","","","","","0.110","10.430","551.770","","","","-10.269","","11.390"
"Calgary Int'L CS","07-March-2016 15:00","0.000","11.300","11.900","9.700","22.010","","","","","","0.110","10.370","403.100","","","","-10.059","","11.300"
"Calgary Int'L CS","07-March-2016 16:00","0.000","11.400","11.800","9.600","22.020","","","","","","0.110","10.660","289.340","","","","-10.137","","11.400"
"Calgary Int'L CS","07-March-2016 17:00","0.000","10.100","11.800","9.800","26.010","","","","","","0.110","10.350","192.650","","","","-7.931","","10.100"
"Calgary Int'L CS","07-March-2016 18:00","0.000","8.590","10.200","8.290","29.050","","","","","","0.110","8.740","84.670","","","","-7.847","","8.590"
"Calgary Int'L CS","07-March-2016 19:00","0.000","7.680","8.590","6.690","28.100","","","","","","0.110","","7.800","","","","-9.660","","7.680"
"Calgary Int'L CS","07-March-2016 20:00","0.000","3.200","7.680","3.000","60.960","","","","","","0.110","3.360","0.000","","","","-1.579","","3.200"
"Calgary Int'L CS","07-March-2016 21:00","0.000","1.900","3.300","1.010","67.950","","","","","","0.110","3.080","0.000","","","","-3.141","","1.900"
"Calgary Int'L CS","07-March-2016 22:00","0.000","3.790","4.490","0.010","42.070","","","","","","0.110","1.820","0.000","","","","-9.309","","3.790"
"Calgary Int'L CS","07-March-2016 23:00","0.000","3.890","4.990","2.790","40.090","","","","","","0.110","","0.000","","","","-8.442","","3.890"
"Calgary Int'L CS","08-March-2016 00:00","0.000","3.090","3.990","2.590","44.080","","","","","","0.110","","0.000","","","","-7.767","","3.090"
"Calgary Int'L CS","08-March-2016 01:00","0.000","3.780","3.990","2.990","47.090","","","","","","0.110","","0.000","","","","-6.730","","3.780"
"Calgary Int'L CS","08-March-2016 02:00","0.000","3.380","3.780","3.180","48.090","","","","","","0.110","","0.000","","","","-6.466","","3.380"
"Calgary Int'L CS","08-March-2016 03:00","0.000","2.490","3.590","2.490","48.060","","","","","","0.110","","0.000","","","","-6.878","","2.490"
"Calgary Int'L CS","08-March-2016 04:00","0.000","-1.400","2.690","-2.100","65.010","","","","","","0.110","-1.460","0.000","","","","-5.502","","-1.400"
"Calgary Int'L CS","08-March-2016 05:00","0.000","-0.200","-0.200","-1.600","60.000","","","","","","0.110","-0.750","0.000","","","","-7.678","","-0.200"
"Calgary Int'L CS","08-March-2016 06:00","0.000","-0.400","0.400","-0.500","60.990","","","","","","0.110","","0.000","","","","-6.663","","-0.400"
"Calgary Int'L CS","08-March-2016 07:00","0.000","1.190","1.590","-0.500","52.040","","","","","","0.110","","0.420","","","","-8.156","","1.190"
"Calgary Int'L CS","08-March-2016 08:00","0.000","4.080","4.180","0.090","40.110","","","","","","0.110","","45.060","","","","-10.017","","4.080"
"Calgary Int'L CS","08-March-2016 09:00","0.000","4.480","4.480","2.480","42.080","","","","","","0.110","","132.080","","","","-8.192","","4.480"
"Calgary Int'L CS","08-March-2016 10:00","0.000","7.190","7.180","3.890","34.080","","","","","","0.110","","309.550","","","","-9.049","","7.190"
"Calgary Int'L CS","08-March-2016 11:00","0.000","7.090","7.990","6.690","30.050","","","","","","0.110","","376.240","","","","-9.068","","7.090"
"Calgary Int'L CS","08-March-2016 12:00","0.000","8.390","8.490","6.590","27.060","","","","","","0.110","","482.800","","","","-10.223","","8.390"
