"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-March-2010 00:00","","-1.620","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 01:00","","-1.384","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 02:00","","-1.372","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 03:00","","-1.941","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 04:00","","-1.719","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 05:00","","-2.708","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 06:00","","-2.995","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 07:00","","-2.922","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 08:00","","-2.709","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 09:00","","-1.411","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 10:00","","2.817","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 11:00","","4.805","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 12:00","","5.821","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 13:00","","5.964","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 14:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 15:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 16:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 17:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 18:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 19:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 20:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 21:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 22:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","01-March-2010 23:00","","","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","02-March-2010 00:00","","-2.455","","","","","","","","","","","","","","","","",""
"Calgary Int'L CS","02-March-2010 01:00","","-3.031","","","","","","","","","","","","","","","","",""
