"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","02-March-2018 01:00","0.300","-8.160","-7.649","-8.160","91.400","","24.732","88.200","23.627","86.200","0.600","-7.884","0.000","34.416","87.800","3.380","-9.055","-16.354","-8.160"
"Calgary Int'L CS","02-March-2018 02:00","0.200","-8.780","-8.160","-8.780","90.900","","22.968","95.300","23.000","92.900","0.800","-8.450","0.000","33.804","89.300","4.709","-9.685","-16.858","-8.780"
"Calgary Int'L CS","02-March-2018 03:00","0.100","-9.170","-8.770","-9.260","90.800","","14.004","84.200","19.134","85.600","0.900","-9.020","0.000","29.916","82.500","5.610","-10.238","-15.470","-9.170"
"Calgary Int'L CS","02-March-2018 04:00","0.300","-9.680","-9.170","-9.690","90.300","","17.132","71.460","16.070","76.830","1.200","-9.460","0.000","24.203","74.200","6.351","-10.718","-16.856","-9.680"
"Calgary Int'L CS","02-March-2018 05:00","0.200","-9.880","-9.670","-9.880","90.200","","7.942","62.650","11.923","74.930","1.400","-9.780","0.000","22.651","80.100","6.657","-11.073","-14.318","-9.880"
"Calgary Int'L CS","02-March-2018 06:00","0.300","-10.250","-9.880","-10.270","89.800","","12.575","41.250","10.436","57.270","1.700","-10.000","0.000","17.006","43.300","7.185","-11.425","-16.393","-10.250"
"Calgary Int'L CS","02-March-2018 07:00","0.100","-10.340","-10.220","-10.360","90.200","","9.137","48.660","10.386","55.940","1.800","-10.290","0.010","19.192","48.810","7.155","-11.582","-15.346","-10.340"
"Calgary Int'L CS","02-March-2018 08:00","0.200","-10.480","-10.310","-10.480","90.000","","13.108","39.000","11.308","36.970","2.000","-10.400","5.000","16.016","35.860","6.902","-11.713","-16.827","-10.480"
"Calgary Int'L CS","02-March-2018 09:00","0.300","-10.590","-10.390","-10.630","89.900","","15.278","50.130","15.260","44.070","2.300","-10.520","60.000","20.534","41.230","8.210","-11.841","-17.545","-10.590"
"Calgary Int'L CS","02-March-2018 10:00","0.400","-10.570","-10.550","-10.770","90.000","","12.974","45.580","15.008","46.120","2.700","-10.650","124.444","21.240","50.530","9.360","-11.975","-16.899","-10.570"
"Calgary Int'L CS","02-March-2018 11:00","0.700","-10.510","-10.460","-10.610","89.900","","12.564","30.600","13.054","36.960","3.400","-10.540","161.389","16.654","30.980","10.330","-11.866","-16.705","-10.510"
"Calgary Int'L CS","02-March-2018 12:00","0.700","-10.490","-10.360","-10.600","89.600","","12.211","7.680","13.925","22.130","4.100","-10.490","238.889","19.969","32.140","10.830","-11.853","-16.575","-10.490"
"Calgary Int'L CS","02-March-2018 13:00","0.900","-10.350","-10.250","-10.560","88.600","","12.791","9.590","11.747","7.771","5.000","-10.390","263.889","15.170","12.780","12.040","-11.918","-16.577","-10.350"
"Calgary Int'L CS","02-March-2018 14:00","0.500","-10.060","-9.940","-10.350","87.400","","14.886","13.410","13.676","9.770","5.500","-10.130","305.556","17.712","17.700","12.850","-11.831","-16.792","-10.060"
"Calgary Int'L CS","02-March-2018 15:00","0.400","-9.700","-9.640","-10.100","87.400","","14.987","11.180","14.785","10.260","5.900","-9.850","265.000","17.993","11.360","12.820","-11.560","-16.373","-9.700"
"Calgary Int'L CS","02-March-2018 16:00","0.500","-9.590","-9.470","-9.730","88.000","","12.532","9.120","12.971","3.668","6.400","-9.580","179.167","17.359","350.200","12.310","-11.209","-15.577","-9.590"
"Calgary Int'L CS","02-March-2018 17:00","0.500","-9.420","-9.420","-9.800","89.200","","12.884","6.846","13.108","10.050","6.900","-9.630","90.833","17.359","6.306","14.520","-11.049","-15.471","-9.420"
"Calgary Int'L CS","02-March-2018 18:00","0.400","-9.490","-9.380","-9.620","90.000","","13.360","354.400","14.530","357.100","7.300","-9.530","30.833","18.558","350.900","14.620","-10.829","-15.689","-9.490"
"Calgary Int'L CS","02-March-2018 19:00","0.300","-9.120","-9.070","-9.490","90.400","","11.646","52.700","12.618","22.810","7.600","-9.220","0.000","17.075","13.540","14.970","-10.556","-14.744","-9.120"
"Calgary Int'L CS","02-March-2018 20:00","0.400","-9.210","-9.120","-9.330","90.400","","12.312","14.620","10.202","31.880","8.000","-9.230","0.000","15.664","11.850","14.820","-10.501","-15.052","-9.210"
"Calgary Int'L CS","02-March-2018 21:00","0.300","-9.270","-9.190","-9.290","90.100","","15.638","28.750","13.576","18.600","8.300","-9.240","0.000","20.887","42.470","15.490","-10.558","-16.002","-9.270"
"Calgary Int'L CS","02-March-2018 22:00","0.200","-9.530","-9.260","-9.540","90.100","","13.100","7.021","13.831","21.700","8.500","-9.400","0.000","21.874","30.630","16.420","-10.716","-15.666","-9.530"
"Calgary Int'L CS","02-March-2018 23:00","0.300","-9.990","-9.520","-9.990","89.800","","22.061","6.093","18.403","7.630","8.800","-9.700","0.000","26.039","9.950","19.860","-11.109","-18.240","-9.990"
"Calgary Int'L CS","03-March-2018 00:00","0.200","-10.380","-9.980","-10.380","89.500","","22.144","357.200","21.193","3.024","9.000","-10.160","0.000","28.872","0.106","22.150","-11.570","-18.751","-10.380"
"Calgary Int'L CS","03-March-2018 01:00","0.100","-10.560","-10.380","-10.560","89.300","","22.493","355.400","22.118","356.400","9.100","-10.470","0.000","28.508","0.165","23.710","-11.885","-19.044","-10.560"
"Calgary Int'L CS","03-March-2018 02:00","0.300","-11.030","-10.510","-11.050","89.100","","24.732","340.900","22.406","353.400","9.400","-10.720","0.000","32.616","338.500","24.580","-12.218","-20.039","-11.030"
"Calgary Int'L CS","03-March-2018 03:00","0.300","-11.460","-11.020","-11.460","88.900","","24.340","335.800","23.843","334.000","9.700","-11.280","0.000","33.876","330.300","27.730","-12.700","-20.523","-11.460"
"Calgary Int'L CS","03-March-2018 04:00","0.100","-11.750","-11.460","-11.760","88.600","","24.793","337.000","24.160","334.900","9.800","-11.590","0.000","31.176","338.700","23.410","-13.107","-20.974","-11.750"
"Calgary Int'L CS","03-March-2018 05:00","0.100","-12.200","-11.740","-12.200","87.900","","29.016","340.600","26.244","333.400","9.900","-12.040","0.000","37.188","338.800","22.070","-13.560","-22.242","-12.200"
"Calgary Int'L CS","03-March-2018 06:00","0.000","-12.560","-12.200","-12.570","88.200","","28.836","331.700","28.307","336.600","9.900","-12.400","0.000","39.312","350.100","19.140","-13.927","-22.683","-12.560"
"Calgary Int'L CS","03-March-2018 07:00","0.000","-12.650","-12.520","-12.660","88.100","","27.918","326.000","28.022","327.200","9.900","-12.590","0.040","36.252","323.400","20.080","-14.143","-22.655","-12.650"
"Calgary Int'L CS","03-March-2018 08:00","0.000","-12.440","-12.430","-12.700","88.000","","24.937","321.200","27.011","323.400","9.900","-12.590","10.833","37.944","325.100","18.960","-14.132","-21.885","-12.440"
"Calgary Int'L CS","03-March-2018 09:00","0.000","-12.240","-12.230","-12.450","87.800","","24.257","329.300","26.669","325.400","9.900","-12.320","61.111","35.280","339.100","21.890","-13.938","-21.509","-12.240"
"Calgary Int'L CS","03-March-2018 10:00","0.000","-11.660","-11.580","-12.240","86.600","","25.628","330.300","25.754","331.500","9.900","-11.940","254.444","37.188","333.300","20.060","-13.683","-21.001","-11.660"
"Calgary Int'L CS","03-March-2018 11:00","0.000","-11.470","-11.470","-11.740","87.500","","18.173","337.600","24.239","335.000","9.900","-11.660","348.611","35.208","336.400","18.350","-13.256","-19.324","-11.470"
"Calgary Int'L CS","03-March-2018 12:00","0.000","-11.420","-11.200","-11.530","85.200","","27.284","345.300","22.669","334.500","9.900","-11.380","408.611","35.928","341.600","17.490","-13.346","-20.960","-11.420"
"Calgary Int'L CS","03-March-2018 13:00","0.000","-11.100","-11.050","-11.530","83.300","","23.710","343.700","26.179","347.500","9.900","-11.330","379.722","37.404","347.900","16.240","-13.549","-19.952","-11.100"
"Calgary Int'L CS","03-March-2018 14:00","0.000","-10.620","-10.620","-11.170","74.310","","20.747","341.400","20.963","346.100","9.900","-10.860","547.778","29.844","352.200","15.660","-14.556","-18.791","-10.620"
"Calgary Int'L CS","03-March-2018 15:00","0.000","-10.750","-10.620","-10.980","69.780","","14.238","359.200","15.390","351.600","9.900","-10.830","413.889","25.402","339.000","15.600","-15.225","-17.471","-10.750"
"Calgary Int'L CS","03-March-2018 16:00","0.000","-10.940","-10.700","-10.940","70.640","","19.116","1.300","17.975","2.244","9.900","-10.800","408.056","24.062","0.118","15.500","-15.096","-18.864","-10.940"
"Calgary Int'L CS","03-March-2018 17:00","0.000","-10.860","-10.670","-10.990","73.110","","19.066","342.000","19.994","347.900","9.900","-10.850","210.833","28.224","340.900","15.420","-14.690","-18.753","-10.860"
"Calgary Int'L CS","03-March-2018 18:00","0.000","-11.050","-10.830","-11.140","76.560","","13.727","4.585","15.466","355.800","9.900","-10.980","70.556","21.733","342.300","15.390","-14.281","-17.699","-11.050"
"Calgary Int'L CS","03-March-2018 19:00","0.000","-11.220","-10.990","-11.280","78.300","","7.376","5.583","9.104","11.860","9.900","-11.110","0.000","13.194","16.670","15.340","-14.153","-15.631","-11.220"
"Calgary Int'L CS","03-March-2018 20:00","0.000","-11.230","-11.060","-11.460","80.400","","7.330","320.600","8.140","332.100","9.900","-11.270","0.000","15.242","2.994","15.300","-13.953","-15.621","-11.230"
"Calgary Int'L CS","03-March-2018 21:00","0.000","-11.620","-11.240","-11.690","79.550","","5.674","312.700","6.037","319.800","9.900","-11.450","0.000","9.101","297.000","15.180","-14.282","-15.194","-11.620"
"Calgary Int'L CS","03-March-2018 22:00","0.000","-12.650","-11.520","-12.650","82.100","","8.222","327.200","8.208","321.000","9.900","-12.220","0.000","10.231","326.100","15.130","-14.504","-17.696","-12.650"
"Calgary Int'L CS","03-March-2018 23:00","0.000","-13.810","-12.630","-13.810","84.300","","6.674","304.600","6.314","307.400","9.900","-13.190","0.000","9.806","305.500","15.020","-15.297","-18.287","-13.810"
"Calgary Int'L CS","04-March-2018 00:00","0.000","-14.660","-13.400","-14.660","84.700","","7.106","315.300","5.929","307.000","9.900","-14.130","0.000","8.748","306.800","15.020","-16.036","-19.507","-14.660"
"Calgary Int'L CS","04-March-2018 01:00","0.000","-16.340","-14.620","-16.340","84.000","","7.254","315.800","6.685","318.800","9.900","-15.290","0.000","8.395","313.100","14.940","-17.558","-21.543","-16.340"
"Calgary Int'L CS","04-March-2018 02:00","0.000","-15.960","-15.620","-16.400","85.000","","2.642","4.755","5.674","332.000","9.900","-16.020","0.000","10.303","324.300","14.900","-17.939","-17.934","-15.960"
"Calgary Int'L CS","04-March-2018 03:00","0.000","-15.230","-15.230","-16.330","85.300","","3.092","295.400","3.218","312.400","9.900","-15.700","0.000","5.998","297.200","14.930","-17.671","-17.480","-15.230"
"Calgary Int'L CS","04-March-2018 04:00","0.000","-15.050","-14.800","-15.270","84.100","","5.897","299.300","4.511","300.800","9.900","-14.970","0.000","6.984","290.600","14.800","-17.107","-19.263","-15.050"
"Calgary Int'L CS","04-March-2018 05:00","0.000","-15.000","-14.670","-15.080","83.900","","3.704","302.000","5.375","311.600","9.900","-14.860","0.000","7.621","316.000","14.790","-16.978","-17.672","-15.000"
"Calgary Int'L CS","04-March-2018 06:00","0.000","-15.280","-14.400","-15.300","83.100","","7.315","315.500","6.145","301.500","9.900","-14.920","0.000","10.584","313.000","14.700","-17.067","-20.339","-15.280"
"Calgary Int'L CS","04-March-2018 07:00","0.000","-16.430","-15.270","-16.720","84.700","","4.936","320.900","4.468","325.400","9.900","-15.770","0.100","7.974","326.700","14.440","-17.966","-20.181","-16.430"
"Calgary Int'L CS","04-March-2018 08:00","0.000","-16.710","-16.260","-17.720","82.200","","2.646","317.700","3.092","311.800","9.900","-16.850","16.944","7.902","312.500","14.190","-19.292","-18.741","-16.710"
"Calgary Int'L CS","04-March-2018 09:00","0.000","-15.790","-15.110","-17.180","75.950","","2.092","269.400","1.980","278.700","9.900","-16.110","113.333","4.586","292.000","14.230","-19.386","-17.344","-15.790"
"Calgary Int'L CS","04-March-2018 10:00","0.000","-12.710","-12.030","-15.780","60.380","","7.985","331.400","3.640","302.500","9.900","-13.830","294.167","13.194","346.400","14.540","-19.896","-17.659","-12.710"
"Calgary Int'L CS","04-March-2018 11:00","0.000","-12.650","-12.450","-12.820","61.730","","8.968","24.380","10.490","7.834","9.900","-12.610","475.833","16.160","19.180","14.540","-18.434","-18.017","-12.650"
"Calgary Int'L CS","04-March-2018 12:00","0.000","-11.980","-11.970","-12.640","59.760","","9.385","23.600","8.438","26.080","9.900","-12.300","555.833","12.488","12.390","14.480","-18.501","-17.391","-11.980"
"Calgary Int'L CS","04-March-2018 13:00","0.000","-11.520","-11.400","-12.090","60.340","","13.712","335.600","10.073","352.200","9.900","-11.780","583.333","16.441","326.700","14.300","-17.858","-18.270","-11.520"
"Calgary Int'L CS","04-March-2018 14:00","0.000","-10.680","-10.680","-11.600","50.990","","8.201","358.400","11.394","339.200","9.900","-11.120","558.333","18.065","327.200","14.160","-19.260","-15.369","-10.680"
"Calgary Int'L CS","04-March-2018 15:00","0.000","-10.620","-10.330","-10.890","56.340","","9.738","38.620","8.100","29.700","9.900","-10.640","497.500","13.478","30.720","14.090","-17.596","-15.906","-10.620"
"Calgary Int'L CS","04-March-2018 16:00","0.000","-10.840","-10.630","-11.260","56.020","","9.320","28.030","10.588","38.850","9.900","-11.010","364.722","13.334","45.170","13.930","-17.978","-16.011","-10.840"
"Calgary Int'L CS","04-March-2018 17:00","0.000","-12.510","-10.770","-12.560","61.570","","8.820","125.200","8.208","69.130","9.900","-11.310","246.667","11.923","40.970","13.560","-17.544","-17.790","-12.510"
"Calgary Int'L CS","04-March-2018 18:00","0.000","-13.970","-12.210","-14.470","73.000","","7.013","128.200","7.668","122.000","9.900","-13.150","59.444","12.701","124.200","13.170","-17.134","-18.655","-13.970"
"Calgary Int'L CS","04-March-2018 19:00","0.000","-14.100","-13.860","-16.510","79.500","","8.572","152.900","8.636","141.400","9.900","-14.770","8.540","10.796","145.200","13.140","-17.918","-19.562","-14.100"
"Calgary Int'L CS","04-March-2018 20:00","0.000","-16.840","-13.860","-17.690","85.600","","3.834","175.000","5.407","170.000","9.900","-15.890","0.000","8.395","156.500","12.910","-17.625","-19.796","-16.840"
"Calgary Int'L CS","04-March-2018 21:00","0.000","-17.350","-15.730","-19.530","87.600","","3.740","248.900","3.953","213.300","9.900","-17.180","0.000","5.998","192.700","13.080","-19.181","-20.285","-17.350"
"Calgary Int'L CS","04-March-2018 22:00","0.000","-19.070","-16.890","-20.080","81.500","","6.768","322.300","8.568","320.200","9.900","-18.890","0.000","12.420","321.200","13.280","-20.854","-24.439","-19.070"
"Calgary Int'L CS","04-March-2018 23:00","0.000","-21.290","-18.680","-22.130","81.900","","0.292","309.100","4.896","317.300","9.900","-20.060","0.000","10.937","322.200","12.980","-22.678","-21.550","-21.290"
"Calgary Int'L CS","05-March-2018 00:00","0.000","-21.690","-20.420","-21.950","82.000","","4.871","304.900","2.185","309.600","9.900","-21.360","0.000","6.138","310.900","12.940","-23.428","-26.081","-21.690"
"Calgary Int'L CS","05-March-2018 01:00","0.000","-22.050","-21.200","-22.760","79.890","","5.310","318.700","5.850","317.200","9.900","-21.810","0.000","10.159","317.500","13.200","-24.495","-26.856","-22.050"
"Calgary Int'L CS","05-March-2018 02:00","0.000","-22.160","-21.270","-23.760","82.300","","0.623","316.100","2.668","306.800","9.900","-22.450","0.000","5.998","324.300","13.020","-24.690","-22.729","-22.160"
"Calgary Int'L CS","05-March-2018 03:00","0.000","-23.390","-21.890","-23.460","79.350","","6.797","301.800","4.950","308.800","9.900","-22.660","0.000","9.245","310.400","13.030","-25.249","-29.469","-23.390"
"Calgary Int'L CS","05-March-2018 04:00","0.000","-23.660","-22.820","-23.850","78.910","","2.434","279.500","3.683","291.000","9.900","-23.360","0.000","6.070","289.800","12.940","-25.954","-25.983","-23.660"
"Calgary Int'L CS","05-March-2018 05:00","0.000","-23.770","-22.510","-24.000","78.510","","3.060","19.920","5.144","329.600","9.900","-23.340","0.000","13.126","314.700","13.040","-25.932","-26.700","-23.770"
"Calgary Int'L CS","05-March-2018 06:00","0.000","-23.650","-22.610","-24.620","78.610","","6.610","304.900","3.816","351.900","9.900","-23.540","0.000","8.680","300.800","12.950","-26.269","-29.645","-23.650"
"Calgary Int'L CS","05-March-2018 07:00","0.000","-23.050","-22.920","-25.170","80.000","","10.253","307.800","7.074","321.600","9.900","-24.010","0.130","12.276","299.700","13.120","-26.498","-30.969","-23.050"
"Calgary Int'L CS","05-March-2018 08:00","0.000","-22.380","-22.380","-23.570","80.100","","9.878","313.400","7.171","311.600","9.900","-23.190","15.278","12.773","315.800","13.180","-25.439","-29.993","-22.380"
"Calgary Int'L CS","05-March-2018 09:00","0.000","-20.220","-20.220","-22.370","76.380","","6.952","322.600","9.623","319.400","9.900","-21.370","165.556","13.687","325.900","13.190","-24.326","-25.886","-20.220"
"Calgary Int'L CS","05-March-2018 10:00","0.000","-16.870","-16.870","-20.210","68.940","","4.518","324.300","7.434","324.100","9.900","-18.520","329.722","12.841","327.700","13.250","-22.807","-20.357","-16.870"
"Calgary Int'L CS","05-March-2018 11:00","0.000","-12.280","-12.220","-16.860","60.270","","6.358","353.800","5.123","332.300","9.900","-14.790","465.833","11.290","347.400","13.360","-20.518","-16.344","-12.280"
"Calgary Int'L CS","05-March-2018 12:00","0.000","-11.790","-11.790","-12.780","61.310","","8.874","22.200","9.281","12.200","9.900","-12.330","503.611","14.184","0.141","13.250","-18.182","-16.960","-11.790"
"Calgary Int'L CS","05-March-2018 13:00","0.000","-10.380","-10.310","-11.780","55.740","","13.212","338.800","12.470","351.700","9.900","-10.870","591.667","18.839","352.600","13.100","-18.131","-16.735","-10.380"
"Calgary Int'L CS","05-March-2018 14:00","0.000","-9.960","-9.940","-10.440","53.480","","9.634","14.910","9.781","14.500","9.900","-10.160","567.500","15.030","346.700","13.020","-17.817","-15.081","-9.960"
"Calgary Int'L CS","05-March-2018 15:00","0.000","-9.160","-7.649","-9.960","43.850","","2.624","68.040","5.018","49.790","9.900","-9.400","489.444","11.855","22.760","12.710","-18.864","-10.641","-9.160"
"Calgary Int'L CS","05-March-2018 16:00","0.000","-9.690","-8.380","-9.750","49.150","","5.299","17.300","4.216","45.750","9.900","-9.270","376.111","7.621","62.360","12.770","-17.766","-12.766","-9.690"
"Calgary Int'L CS","05-March-2018 17:00","0.000","-11.200","-9.380","-11.240","55.990","","8.705","114.100","6.138","68.390","9.900","-9.960","239.722","10.865","111.300","12.500","-17.388","-16.193","-11.200"
"Calgary Int'L CS","05-March-2018 18:00","0.000","-13.140","-10.670","-13.340","67.870","","7.128","133.300","7.027","122.200","9.900","-11.800","77.222","9.454","113.600","12.060","-16.714","-17.748","-13.140"
"Calgary Int'L CS","05-March-2018 19:00","0.000","-13.840","-12.630","-15.190","82.000","","7.420","141.100","7.304","115.900","9.900","-13.710","","10.159","107.000","11.970","-16.305","-18.712","-13.840"
"Calgary Int'L CS","05-March-2018 20:00","0.000","-15.150","-13.500","-16.690","85.800","","3.344","169.500","5.101","153.500","9.900","-15.140","0.000","7.974","134.500","11.980","-16.928","-17.576","-15.150"
"Calgary Int'L CS","05-March-2018 21:00","0.000","-16.750","-14.440","-17.950","86.700","","0.976","279.500","3.352","238.300","9.900","-16.150","0.000","6.563","262.400","11.930","-17.888","-17.500","-16.750"
"Calgary Int'L CS","05-March-2018 22:00","0.000","-17.940","-16.400","-18.760","84.000","","4.399","309.700","2.614","286.600","9.900","-17.550","0.000","7.621","306.600","12.170","-19.619","-21.462","-17.940"
"Calgary Int'L CS","05-March-2018 23:00","0.000","-19.010","-17.950","-19.650","81.000","","7.081","328.500","7.070","322.700","9.900","-19.140","0.000","10.796","315.000","12.160","-21.232","-24.556","-19.010"
"Calgary Int'L CS","06-March-2018 00:00","0.000","-19.980","-18.890","-20.680","79.980","","7.697","319.600","6.980","317.800","9.900","-19.750","0.000","10.865","312.200","12.130","-22.339","-26.039","-19.980"
"Calgary Int'L CS","06-March-2018 01:00","0.000","-20.060","-19.290","-20.060","79.090","","6.041","309.300","7.268","320.800","9.900","-19.720","0.000","12.841","321.700","12.280","-22.358","-25.115","-20.060"
"Calgary Int'L CS","06-March-2018 02:00","0.000","-20.250","-19.640","-20.880","79.640","","7.200","317.100","7.373","317.300","9.900","-20.200","0.000","12.488","318.500","12.280","-22.851","-26.070","-20.250"
"Calgary Int'L CS","06-March-2018 03:00","0.000","-20.570","-19.890","-21.710","82.200","","5.137","332.300","5.155","303.700","9.900","-20.630","0.000","9.454","299.600","12.060","-23.023","-25.035","-20.570"
"Calgary Int'L CS","06-March-2018 04:00","0.000","-21.200","-19.680","-21.670","80.700","","1.354","325.300","3.013","313.600","9.900","-20.860","0.000","6.563","303.400","12.150","-23.108","-22.403","-21.200"
"Calgary Int'L CS","06-March-2018 05:00","0.000","-22.110","-20.700","-22.370","80.600","","2.761","291.700","3.089","311.900","9.900","-21.500","0.000","6.631","323.400","12.090","-23.962","-24.630","-22.110"
"Calgary Int'L CS","06-March-2018 06:00","0.000","-21.750","-21.240","-22.770","81.100","","4.723","295.400","3.114","309.400","9.900","-22.080","0.000","7.409","334.200","12.080","-24.353","-26.015","-21.750"
"Calgary Int'L CS","06-March-2018 07:00","0.000","-21.860","-20.870","-23.240","81.900","","4.338","194.200","3.622","270.000","9.900","-21.680","0.180","7.834","315.900","11.700","-24.293","-25.790","-21.860"
