"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-July-2012 00:00","0.000","15.440","16.120","15.410","67.580","","","","","","0.000","","0.000","","","29.300","9.777","","16.464"
"Calgary Int'L CS","01-July-2012 01:00","0.000","14.830","15.970","14.830","69.520","","","","","","0.000","","0.000","","","30.390","9.851","","15.783"
"Calgary Int'L CS","01-July-2012 02:00","0.000","14.880","15.050","14.240","67.780","","","","","","0.000","","0.000","","","30.300","8.753","","15.690"
"Calgary Int'L CS","01-July-2012 03:00","0.000","13.700","15.060","13.460","72.000","","","","","","0.000","","0.000","","","30.230","9.280","","14.410"
"Calgary Int'L CS","01-July-2012 04:00","0.000","13.920","14.620","13.490","70.100","","","","","","0.000","","0.000","","","30.300","8.687","","14.552"
"Calgary Int'L CS","01-July-2012 05:00","0.000","14.650","14.750","13.700","67.470","","","","","","0.000","","3.333","","","30.480","8.285","","15.338"
"Calgary Int'L CS","01-July-2012 06:00","0.000","13.980","14.930","13.970","70.100","","","","","","0.000","","35.278","","","27.440","9.065","","14.636"
"Calgary Int'L CS","01-July-2012 07:00","0.000","17.010","17.010","13.600","62.660","","","","","","0.000","","188.890","","","29.700","8.220","","18.196"
"Calgary Int'L CS","01-July-2012 08:00","0.000","19.410","19.580","17.010","46.980","","","","","","0.000","","426.670","","","27.970","6.778","","19.730"
"Calgary Int'L CS","01-July-2012 09:00","0.000","19.840","19.960","18.580","52.680","","","","","","0.000","","472.782","","","27.850","9.358","","21.050"
"Calgary Int'L CS","01-July-2012 10:00","0.000","19.690","19.990","19.120","50.590","","","","","","0.000","","692.783","","","27.690","9.019","","20.572"
"Calgary Int'L CS","01-July-2012 11:00","0.000","20.720","20.820","19.610","48.840","","","","","","0.000","","813.062","","","27.520","9.103","","21.787"
"Calgary Int'L CS","01-July-2012 12:00","0.000","20.310","21.330","20.210","53.530","","","","","","0.000","","693.894","","","27.050","10.985","","21.832"
"Calgary Int'L CS","01-July-2012 13:00","0.000","20.280","20.770","19.860","55.340","","","","","","0.000","","395.559","","","27.750","11.064","","22.028"
"Calgary Int'L CS","01-July-2012 14:00","0.000","22.200","22.200","19.990","52.490","","","","","","0.000","","861.396","","","28.450","10.990","","24.436"
"Calgary Int'L CS","01-July-2012 15:00","0.000","22.170","22.390","20.340","46.520","","","","","","0.000","","598.616","","","28.230","9.430","","23.507"
"Calgary Int'L CS","01-July-2012 16:00","0.000","21.480","22.390","20.820","55.570","","","","","","0.000","","648.894","","","28.410","12.326","","23.819"
"Calgary Int'L CS","01-July-2012 17:00","0.000","21.550","21.960","21.240","54.670","","","","","","0.000","","595.283","","","28.580","12.073","","23.794"
"Calgary Int'L CS","01-July-2012 18:00","0.000","20.520","21.550","20.520","53.170","","","","","","0.000","","387.781","","","28.040","11.128","","22.086"
"Calgary Int'L CS","01-July-2012 19:00","0.000","20.020","20.600","20.000","56.600","","","","","","0.000","","170.557","","","28.320","11.390","","21.815"
"Calgary Int'L CS","01-July-2012 20:00","0.000","16.400","20.020","16.370","71.000","","","","","","0.000","","67.223","","","28.580","12.846","","18.193"
"Calgary Int'L CS","01-July-2012 21:00","0.000","14.920","16.560","14.920","76.200","","","","","","0.000","","5.000","","","28.840","11.557","","16.539"
"Calgary Int'L CS","01-July-2012 22:00","3.400","12.160","14.910","12.120","91.500","","","","","","3.400","","0.000","","","30.070","12.157","","13.804"
"Calgary Int'L CS","01-July-2012 23:00","0.000","11.820","12.600","11.820","91.200","","","","","","3.400","","0.000","","","29.720","10.816","","13.282"
"Calgary Int'L CS","02-July-2012 00:00","0.000","11.190","11.820","11.190","90.500","","","","","","3.400","","0.000","","","29.830","10.004","","12.314"
"Calgary Int'L CS","02-July-2012 01:00","0.000","10.510","11.350","10.510","89.900","","","","","","3.400","","0.000","","","29.780","9.337","","11.297"
"Calgary Int'L CS","02-July-2012 02:00","0.000","9.990","10.810","9.950","92.200","","","","","","3.400","","0.000","","","30.220","9.168","","10.717"
"Calgary Int'L CS","02-July-2012 03:00","0.000","9.500","10.120","9.080","94.500","","","","","","3.400","","0.000","","","30.470","8.760","","10.176"
"Calgary Int'L CS","02-July-2012 04:00","0.000","8.730","9.660","8.620","92.900","","","","","","3.400","","0.000","","","30.390","8.052","","8.990"
"Calgary Int'L CS","02-July-2012 05:00","0.000","9.210","9.670","8.330","92.000","","","","","","3.400","","9.167","","","30.940","7.770","","9.604"
"Calgary Int'L CS","02-July-2012 06:00","0.000","11.340","11.340","9.220","88.200","","","","","","3.400","","95.001","","","26.950","8.413","","12.359"
"Calgary Int'L CS","02-July-2012 07:00","0.000","13.370","13.380","11.350","81.200","","","","","","3.400","","223.335","","","29.440","9.232","","14.730"
"Calgary Int'L CS","02-July-2012 08:00","0.000","15.270","15.270","13.350","73.400","","","","","","3.400","","374.725","","","27.790","9.615","","16.783"
"Calgary Int'L CS","02-July-2012 09:00","0.000","16.660","16.660","15.280","71.100","","","","","","3.400","","458.893","","","27.530","10.734","","18.586"
"Calgary Int'L CS","02-July-2012 10:00","0.000","17.680","17.700","16.480","67.020","","","","","","3.400","","410.837","","","27.890","10.915","","19.646"
"Calgary Int'L CS","02-July-2012 11:00","0.000","18.930","19.140","17.600","53.070","","","","","","3.400","","691.672","","","27.140","8.635","","19.816"
"Calgary Int'L CS","02-July-2012 12:00","0.000","19.880","20.140","18.740","45.450","","","","","","3.400","","699.450","","","28.250","7.336","","20.176"
"Calgary Int'L CS","02-July-2012 13:00","0.000","21.050","21.080","19.520","36.590","","","","","","3.400","","782.784","","","28.330","4.966","","21.050"
"Calgary Int'L CS","02-July-2012 14:00","0.000","22.040","22.070","20.560","41.900","","","","","","3.400","","820.562","","","27.700","7.838","","22.644"
"Calgary Int'L CS","02-July-2012 15:00","0.000","22.060","22.320","20.870","38.670","","","","","","3.400","","689.172","","","28.180","6.915","","22.196"
"Calgary Int'L CS","02-July-2012 16:00","0.000","22.590","23.020","21.910","42.630","","","","","","3.400","","781.117","","","27.460","9.128","","23.514"
"Calgary Int'L CS","02-July-2012 17:00","0.000","22.190","22.730","21.600","45.810","","","","","","3.400","","602.227","","","26.740","9.928","","23.430"
"Calgary Int'L CS","02-July-2012 18:00","0.000","21.680","22.390","21.410","46.280","","","","","","3.400","","393.614","","","28.150","9.839","","22.780"
"Calgary Int'L CS","02-July-2012 19:00","0.000","21.130","22.360","20.800","51.390","","","","","","3.400","","196.113","","","28.260","11.118","","22.720"
"Calgary Int'L CS","02-July-2012 20:00","0.000","20.280","21.430","20.270","53.970","","","","","","3.400","","122.501","","","28.420","11.182","","21.847"
"Calgary Int'L CS","02-July-2012 21:00","0.000","19.000","20.440","18.650","53.340","","","","","","3.400","","18.611","","","28.230","9.798","","19.947"
"Calgary Int'L CS","02-July-2012 22:00","0.000","16.970","19.250","16.970","52.540","","","","","","3.400","","0.000","","","27.030","8.246","","17.053"
"Calgary Int'L CS","02-July-2012 23:00","0.000","16.450","17.220","15.680","47.990","","","","","","3.400","","0.000","","","27.880","5.400","","16.450"
"Calgary Int'L CS","03-July-2012 00:00","0.000","14.680","16.450","14.680","52.170","","","","","","3.400","","0.000","","","29.160","5.791","","14.680"
"Calgary Int'L CS","03-July-2012 01:00","0.000","12.940","15.540","12.630","59.610","","","","","","3.400","","0.000","","","28.180","6.341","","12.940"
"Calgary Int'L CS","03-July-2012 02:00","0.000","13.640","14.260","12.950","62.690","","","","","","3.400","","0.000","","","28.100","6.621","","13.640"
"Calgary Int'L CS","03-July-2012 03:00","0.000","13.750","14.730","13.620","64.030","","","","","","3.400","","0.000","","","27.240","7.469","","13.784"
"Calgary Int'L CS","03-July-2012 04:00","0.000","13.010","13.850","12.940","66.260","","","","","","3.400","","0.000","","","27.440","7.229","","13.010"
"Calgary Int'L CS","03-July-2012 05:00","0.000","12.570","13.310","12.570","64.340","","","","","","3.400","","0.000","","","27.760","6.368","","12.570"
"Calgary Int'L CS","03-July-2012 06:00","0.000","12.690","13.350","12.570","67.310","","","","","","3.400","","10.278","","","27.730","7.044","","12.690"
"Calgary Int'L CS","03-July-2012 07:00","0.000","14.120","14.920","12.690","74.800","","","","","","3.400","","11.111","","","29.110","9.409","","15.253"
"Calgary Int'L CS","03-July-2012 08:00","0.000","13.530","14.110","12.860","77.200","","","","","","3.400","","20.000","","","28.880","9.570","","14.619"
"Calgary Int'L CS","03-July-2012 09:00","0.000","14.610","14.940","13.120","73.800","","","","","","3.400","","198.057","","","29.150","9.426","","15.866"
"Calgary Int'L CS","03-July-2012 10:00","0.000","14.690","14.810","14.110","76.000","","","","","","3.400","","216.391","","","29.150","10.280","","16.185"
"Calgary Int'L CS","03-July-2012 11:00","0.000","17.140","17.200","14.470","67.810","","","","","","3.400","","539.171","","","28.040","9.895","","18.940"
"Calgary Int'L CS","03-July-2012 12:00","0.000","19.640","20.340","17.150","37.820","","","","","","3.400","","816.118","","","26.930","4.060","","19.640"
