"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-May-2014 17:00","0.000","17.720","19.380","17.620","37.970","","","","","","0.000","18.190","309.722","","","0.117","3.899","","17.720"
"Calgary Int'L CS","01-May-2014 18:00","0.000","16.150","17.710","16.130","43.700","","","","","","0.000","16.890","171.111","","","0.002","4.485","","16.150"
"Calgary Int'L CS","01-May-2014 19:00","0.000","14.920","16.190","14.920","47.300","","","","","","0.000","15.520","88.611","","","-0.058","4.374","","14.920"
"Calgary Int'L CS","01-May-2014 20:00","0.000","12.530","14.920","12.530","55.550","","","","","","0.000","13.710","16.389","","","-0.071","4.987","","12.530"
"Calgary Int'L CS","01-May-2014 21:00","0.000","11.780","12.530","11.780","56.600","","","","","","0.000","12.070","0.000","","","-0.072","3.789","","11.780"
"Calgary Int'L CS","01-May-2014 22:00","0.000","11.520","11.770","11.140","59.310","","","","","","0.000","11.310","0.000","","","-0.015","3.798","","11.520"
"Calgary Int'L CS","01-May-2014 23:00","0.000","10.700","11.600","10.700","63.270","","","","","","0.000","11.160","0.000","","","-0.049","4.431","","10.700"
"Calgary Int'L CS","02-May-2014 00:00","0.000","9.820","10.700","9.820","70.700","","","","","","0.000","10.350","0.000","","","-0.035","5.173","","9.820"
"Calgary Int'L CS","02-May-2014 01:00","0.000","8.100","9.810","8.100","83.900","","","","","","0.000","8.890","0.000","","","0.009","6.381","","8.100"
"Calgary Int'L CS","02-May-2014 02:00","0.000","7.670","8.100","7.670","85.600","","","","","","0.000","7.820","0.000","","","-0.012","5.622","","7.670"
"Calgary Int'L CS","02-May-2014 03:00","0.000","7.380","7.670","7.380","83.500","","","","","","0.000","7.580","0.000","","","-0.019","4.912","","7.380"
"Calgary Int'L CS","02-May-2014 04:00","1.000","5.818","7.380","5.756","91.300","","","","","","1.000","6.188","0.000","","","0.133","5.252","","5.818"
"Calgary Int'L CS","02-May-2014 05:00","0.600","5.711","5.833","5.656","92.400","","","","","","1.600","5.740","0.000","","","0.099","4.609","","5.711"
"Calgary Int'L CS","02-May-2014 06:00","0.500","4.937","5.727","4.937","89.800","","","","","","2.100","5.394","5.000","","","0.117","3.794","","4.937"
"Calgary Int'L CS","02-May-2014 07:00","1.200","4.693","4.966","4.691","89.900","","","","","","3.300","4.886","13.611","","","0.095","3.312","","4.693"
"Calgary Int'L CS","02-May-2014 08:00","1.400","3.418","4.701","3.407","87.200","","","","","","4.700","4.017","44.722","","","0.036","2.120","","3.418"
"Calgary Int'L CS","02-May-2014 09:00","0.500","3.903","3.903","3.413","91.400","","","","","","5.200","3.581","99.722","","","0.180","2.389","","3.903"
"Calgary Int'L CS","02-May-2014 10:00","0.500","4.211","4.584","3.840","89.300","","","","","","5.700","4.168","108.611","","","0.131","2.609","","4.211"
"Calgary Int'L CS","02-May-2014 11:00","2.000","3.600","4.399","3.278","90.000","","","","","","7.700","3.792","86.389","","","0.051","2.350","","3.600"
"Calgary Int'L CS","02-May-2014 12:00","1.700","3.043","3.587","3.043","88.800","","","","","","9.400","3.286","115.278","","","0.026","1.646","","3.043"
"Calgary Int'L CS","02-May-2014 13:00","1.300","2.293","3.054","2.233","93.700","","","","","","10.700","2.711","95.278","","","0.101","1.731","","2.293"
"Calgary Int'L CS","02-May-2014 14:00","0.800","2.793","2.879","2.291","91.300","","","","","","11.500","2.588","136.389","","","0.075","1.312","","2.793"
"Calgary Int'L CS","02-May-2014 15:00","0.600","2.994","3.351","2.795","93.100","","","","","","12.100","3.072","67.500","","","0.030","2.068","","2.994"
"Calgary Int'L CS","02-May-2014 16:00","0.600","2.171","3.034","2.101","94.500","","","","","","12.700","2.578","66.389","","","0.183","1.775","","2.171"
"Calgary Int'L CS","02-May-2014 17:00","0.600","2.545","2.688","2.121","92.900","","","","","","13.300","2.426","76.667","","","0.028","1.375","","2.545"
"Calgary Int'L CS","02-May-2014 18:00","0.500","2.324","2.565","2.296","93.600","","","","","","13.800","2.396","43.333","","","0.053","1.505","","2.324"
"Calgary Int'L CS","02-May-2014 19:00","1.000","1.278","2.333","1.224","95.800","","","","","","14.800","1.704","17.778","","","0.216","1.181","","1.278"
"Calgary Int'L CS","02-May-2014 20:00","0.800","0.519","1.277","0.336","97.900","","","","","","15.600","0.603","1.944","","","0.314","0.513","","0.519"
"Calgary Int'L CS","02-May-2014 21:00","0.800","0.149","0.666","0.149","95.600","","","","","","16.400","0.526","0.160","","","0.013","-0.212","","0.149"
"Calgary Int'L CS","02-May-2014 22:00","0.300","0.219","0.254","0.136","98.200","","","","","","16.700","0.214","0.000","","","0.982","-0.055","","0.219"
"Calgary Int'L CS","02-May-2014 23:00","0.400","0.229","0.373","0.214","98.300","","","","","","17.100","0.293","0.000","","","0.847","0.057","","0.229"
"Calgary Int'L CS","03-May-2014 00:00","0.300","0.009","0.233","0.003","98.800","","","","","","17.400","0.068","0.000","","","0.804","-0.048","","0.009"
"Calgary Int'L CS","03-May-2014 01:00","0.400","-0.014","0.033","-0.037","99.100","","","","","","17.800","0.003","0.000","","","0.778","-0.126","","-0.014"
"Calgary Int'L CS","03-May-2014 02:00","0.600","-0.821","0.011","-0.861","99.300","","","","","","18.400","-0.401","0.000","","","4.246","-0.521","","-0.821"
"Calgary Int'L CS","03-May-2014 03:00","0.200","-1.696","-0.780","-1.696","98.600","","","","","","18.600","-1.232","0.000","","","8.560","-1.430","","-1.696"
"Calgary Int'L CS","03-May-2014 04:00","0.000","-1.923","-1.615","-1.923","97.900","","","","","","18.600","-1.714","0.000","","","8.760","-2.056","","-1.923"
"Calgary Int'L CS","03-May-2014 05:00","0.100","-2.180","-1.924","-2.180","97.800","","","","","","18.700","-2.035","0.000","","","8.390","-2.353","","-2.180"
"Calgary Int'L CS","03-May-2014 06:00","0.100","-2.598","-2.101","-2.598","97.500","","","","","","18.800","-2.402","12.778","","","8.550","-2.691","","-2.598"
"Calgary Int'L CS","03-May-2014 07:00","0.000","-2.372","-2.372","-2.598","97.300","","","","","","18.800","-2.483","60.278","","","8.090","-2.853","","-2.372"
"Calgary Int'L CS","03-May-2014 08:00","0.100","-2.167","-2.167","-2.429","95.800","","","","","","18.900","-2.317","117.500","","","7.990","-2.876","","-2.167"
"Calgary Int'L CS","03-May-2014 09:00","1.200","-1.896","-1.875","-2.209","92.100","","","","","","20.100","-2.054","177.778","","","8.200","-3.150","","-1.896"
"Calgary Int'L CS","03-May-2014 10:00","2.600","-1.932","-1.805","-2.048","89.900","","","","","","22.700","-1.899","207.222","","","8.030","-3.360","","-1.932"
"Calgary Int'L CS","03-May-2014 11:00","0.200","-1.819","-1.732","-1.938","86.800","","","","","","22.900","-1.817","252.778","","","7.630","-3.738","","-1.819"
"Calgary Int'L CS","03-May-2014 12:00","0.100","-1.474","-1.474","-1.833","86.700","","","","","","23.000","-1.691","325.833","","","7.020","-3.575","","-1.474"
"Calgary Int'L CS","03-May-2014 13:00","0.000","-1.184","-1.164","-1.486","86.700","","","","","","23.000","-1.293","384.722","","","4.921","-3.252","","-1.184"
"Calgary Int'L CS","03-May-2014 14:00","0.100","-1.273","-1.020","-1.441","85.700","","","","","","23.100","-1.261","284.722","","","4.976","-3.314","","-1.273"
"Calgary Int'L CS","03-May-2014 15:00","0.100","-1.223","-1.084","-1.435","89.600","","","","","","23.200","-1.227","322.222","","","5.341","-2.746","","-1.223"
"Calgary Int'L CS","03-May-2014 16:00","0.300","-1.258","-1.152","-1.306","93.200","","","","","","23.500","-1.240","159.722","","","5.422","-2.184","","-1.258"
"Calgary Int'L CS","03-May-2014 17:00","0.200","-0.976","-0.959","-1.265","90.500","","","","","","23.700","-1.065","108.056","","","5.847","-2.465","","-0.976"
"Calgary Int'L CS","03-May-2014 18:00","0.700","-0.899","-0.855","-1.042","95.800","","","","","","24.400","-0.943","100.556","","","6.345","-1.533","","-0.899"
"Calgary Int'L CS","03-May-2014 19:00","0.500","-1.061","-0.852","-1.087","97.400","","","","","","24.900","-0.964","78.611","","","8.320","-1.329","","-1.061"
"Calgary Int'L CS","03-May-2014 20:00","0.000","-1.075","-1.055","-1.282","96.900","","","","","","24.900","-1.133","16.944","","","8.090","-1.597","","-1.075"
"Calgary Int'L CS","03-May-2014 21:00","0.000","-1.072","-1.053","-1.218","97.500","","","","","","24.900","-1.128","0.340","","","7.880","-1.480","","-1.072"
"Calgary Int'L CS","03-May-2014 22:00","0.100","-0.987","-0.943","-1.071","97.900","","","","","","25.000","-0.994","0.000","","","7.780","-1.296","","-0.987"
"Calgary Int'L CS","03-May-2014 23:00","0.100","-0.900","-0.847","-0.999","98.100","","","","","","25.100","-0.907","0.000","","","7.600","-1.185","","-0.900"
"Calgary Int'L CS","04-May-2014 00:00","0.100","-1.010","-0.885","-1.027","98.000","","","","","","25.200","-0.963","0.000","","","7.210","-1.232","","-1.010"
"Calgary Int'L CS","04-May-2014 01:00","0.100","-0.946","-0.946","-1.031","98.500","","","","","","25.300","-0.999","0.000","","","7.390","-1.195","","-0.946"
"Calgary Int'L CS","04-May-2014 02:00","0.300","-0.971","-0.901","-0.971","98.600","","","","","","25.600","-0.934","0.000","","","7.550","-1.128","","-0.971"
"Calgary Int'L CS","04-May-2014 03:00","0.100","-0.910","-0.883","-1.001","98.700","","","","","","25.700","-0.948","0.000","","","7.310","-1.121","","-0.910"
"Calgary Int'L CS","04-May-2014 04:00","0.000","-0.812","-0.780","-0.950","99.200","","","","","","25.700","-0.865","0.000","","","7.510","-0.975","","-0.812"
"Calgary Int'L CS","04-May-2014 05:00","0.000","-0.740","-0.728","-0.876","99.300","","","","","","25.700","-0.805","0.000","","","7.400","-0.898","","-0.740"
"Calgary Int'L CS","04-May-2014 06:00","0.000","-0.486","-0.419","-0.740","99.100","","","","","","25.700","-0.555","8.889","","","7.420","-0.703","","-0.486"
"Calgary Int'L CS","04-May-2014 07:00","0.100","-0.469","-0.455","-0.561","98.300","","","","","","25.800","-0.507","41.944","","","7.100","-0.743","","-0.469"
"Calgary Int'L CS","04-May-2014 08:00","1.000","-0.196","-0.165","-0.498","95.000","","","","","","26.800","-0.336","135.278","","","6.267","-1.033","","-0.196"
"Calgary Int'L CS","04-May-2014 09:00","0.100","0.321","0.321","-0.196","90.600","","","","","","26.900","0.055","234.722","","","6.112","-1.289","","0.321"
"Calgary Int'L CS","04-May-2014 10:00","0.100","0.526","0.571","0.323","89.900","","","","","","27.000","0.493","311.944","","","5.394","-1.015","","0.526"
"Calgary Int'L CS","04-May-2014 11:00","0.200","1.123","1.123","0.527","86.800","","","","","","27.200","0.899","315.833","","","4.796","-1.121","","1.123"
"Calgary Int'L CS","04-May-2014 12:00","0.000","1.620","1.620","1.126","84.700","","","","","","27.200","1.418","326.944","","","4.014","-0.917","","1.620"
"Calgary Int'L CS","04-May-2014 13:00","0.100","1.283","1.686","1.283","91.600","","","","","","27.300","1.489","218.611","","","3.482","0.268","","1.283"
"Calgary Int'L CS","04-May-2014 14:00","0.100","2.177","2.250","1.250","89.200","","","","","","27.400","1.849","383.056","","","2.659","0.164","","2.177"
"Calgary Int'L CS","04-May-2014 15:00","0.400","2.162","2.207","1.844","92.000","","","","","","27.800","2.060","227.500","","","2.046","0.864","","2.162"
"Calgary Int'L CS","04-May-2014 16:00","0.400","1.497","2.420","1.497","94.300","","","","","","28.200","2.100","197.222","","","1.331","1.140","","1.497"
"Calgary Int'L CS","04-May-2014 17:00","0.900","1.431","2.095","1.406","95.200","","","","","","29.100","1.748","106.944","","","0.980","1.065","","1.431"
"Calgary Int'L CS","04-May-2014 18:00","0.800","0.998","1.489","0.896","97.000","","","","","","29.900","1.162","66.389","","","1.018","0.770","","0.998"
"Calgary Int'L CS","04-May-2014 19:00","0.300","0.497","1.331","0.497","96.900","","","","","","30.200","1.069","26.667","","","0.342","0.478","","0.497"
"Calgary Int'L CS","04-May-2014 20:00","0.300","0.052","0.495","0.052","97.300","","","","","","30.500","0.266","16.944","","","0.371","-0.103","","0.052"
"Calgary Int'L CS","04-May-2014 21:00","0.100","-0.026","0.052","-0.035","97.100","","","","","","30.600","0.011","0.370","","","0.635","-0.396","","-0.026"
"Calgary Int'L CS","04-May-2014 22:00","0.000","-0.198","0.005","-0.222","96.300","","","","","","30.600","-0.075","0.000","","","0.585","-0.626","","-0.198"
"Calgary Int'L CS","04-May-2014 23:00","0.000","-0.498","-0.187","-0.518","97.100","","","","","","30.600","-0.362","0.000","","","0.655","-0.756","","-0.498"
"Calgary Int'L CS","05-May-2014 00:00","0.000","-0.565","-0.494","-0.605","95.300","","","","","","30.600","-0.552","0.000","","","0.699","-1.207","","-0.565"
"Calgary Int'L CS","05-May-2014 01:00","0.000","-0.698","-0.545","-0.710","95.500","","","","","","30.600","-0.631","0.000","","","0.780","-1.256","","-0.698"
"Calgary Int'L CS","05-May-2014 02:00","0.000","-0.778","-0.639","-0.789","96.100","","","","","","30.600","-0.716","0.000","","","0.991","-1.257","","-0.778"
"Calgary Int'L CS","05-May-2014 03:00","0.000","-0.717","-0.717","-0.814","94.800","","","","","","30.600","-0.763","0.000","","","1.022","-1.494","","-0.717"
"Calgary Int'L CS","05-May-2014 04:00","0.000","-0.797","-0.717","-0.849","95.200","","","","","","30.600","-0.809","0.000","","","1.039","-1.454","","-0.797"
"Calgary Int'L CS","05-May-2014 05:00","0.000","-0.829","-0.788","-0.836","93.100","","","","","","30.600","-0.811","0.000","","","1.018","-1.785","","-0.829"
"Calgary Int'L CS","05-May-2014 06:00","0.000","-0.742","-0.740","-0.895","93.000","","","","","","30.600","-0.815","7.778","","","1.020","-1.805","","-0.742"
"Calgary Int'L CS","05-May-2014 07:00","0.000","-0.515","-0.515","-0.742","92.200","","","","","","30.600","-0.635","30.278","","","0.943","-1.735","","-0.515"
"Calgary Int'L CS","05-May-2014 08:00","0.300","-0.368","-0.368","-0.515","91.300","","","","","","30.900","-0.444","68.333","","","0.842","-1.683","","-0.368"
"Calgary Int'L CS","05-May-2014 09:00","0.000","0.289","0.289","-0.365","90.600","","","","","","30.900","-0.127","179.722","","","0.819","-1.389","","0.289"
"Calgary Int'L CS","05-May-2014 10:00","0.000","0.957","1.004","0.241","85.900","","","","","","30.900","0.530","268.333","","","0.491","-1.462","","0.957"
"Calgary Int'L CS","05-May-2014 11:00","0.000","1.649","1.697","0.910","85.200","","","","","","30.900","1.446","270.278","","","0.427","-0.905","","1.649"
"Calgary Int'L CS","05-May-2014 12:00","0.000","2.095","2.125","1.557","82.800","","","","","","30.900","1.832","203.333","","","0.153","-0.768","","2.095"
"Calgary Int'L CS","05-May-2014 13:00","0.000","2.216","2.421","2.082","83.800","","","","","","30.900","2.225","162.500","","","0.093","-0.202","","2.216"
"Calgary Int'L CS","05-May-2014 14:00","0.000","3.167","3.184","2.219","82.900","","","","","","30.900","2.725","226.944","","","0.155","0.090","","3.167"
"Calgary Int'L CS","05-May-2014 15:00","0.000","3.121","3.391","2.965","82.800","","","","","","30.900","3.172","190.556","","","0.111","0.539","","3.121"
"Calgary Int'L CS","05-May-2014 16:00","0.000","3.441","3.651","3.091","81.900","","","","","","30.900","3.401","142.778","","","0.122","0.577","","3.441"
"Calgary Int'L CS","05-May-2014 17:00","0.000","3.562","3.697","3.420","78.700","","","","","","30.900","3.539","77.500","","","0.077","0.209","","3.562"
"Calgary Int'L CS","05-May-2014 18:00","0.000","3.395","3.581","3.392","82.300","","","","","","30.900","3.477","32.778","","","0.104","0.757","","3.395"
"Calgary Int'L CS","05-May-2014 19:00","0.000","3.307","3.398","3.275","81.600","","","","","","30.900","3.352","15.000","","","0.273","0.493","","3.307"
"Calgary Int'L CS","05-May-2014 20:00","0.000","2.808","3.318","2.802","88.400","","","","","","30.900","3.061","2.500","","","0.360","1.331","","2.808"
"Calgary Int'L CS","05-May-2014 21:00","0.100","2.342","2.821","2.342","90.600","","","","","","31.000","2.597","0.710","","","0.354","1.201","","2.342"
"Calgary Int'L CS","05-May-2014 22:00","0.000","2.078","2.342","2.021","93.000","","","","","","31.000","2.164","0.000","","","0.366","1.169","","2.078"
"Calgary Int'L CS","05-May-2014 23:00","0.100","1.607","2.111","1.530","94.700","","","","","","31.100","1.757","0.000","","","0.334","1.062","","1.607"
"Calgary Int'L CS","06-May-2014 00:00","0.000","1.366","1.606","1.348","94.600","","","","","","31.100","1.454","0.000","","","0.298","0.706","","1.366"
"Calgary Int'L CS","06-May-2014 01:00","0.100","-0.104","1.941","-0.104","90.600","","","","","","31.200","0.763","0.000","","","0.270","-0.443","","-0.104"
"Calgary Int'L CS","06-May-2014 02:00","0.000","-0.486","-0.102","-0.486","91.900","","","","","","31.200","-0.287","0.000","","","-0.041","-1.448","","-0.486"
"Calgary Int'L CS","06-May-2014 03:00","0.100","-1.299","-0.456","-1.303","91.000","","","","","","31.300","-0.985","0.000","","","-0.146","-2.161","","-1.299"
"Calgary Int'L CS","06-May-2014 04:00","0.000","-1.995","-1.284","-2.011","90.100","","","","","","31.300","-1.690","0.000","","","0.312","-3.054","","-1.995"
"Calgary Int'L CS","06-May-2014 05:00","0.000","-2.046","-1.961","-2.116","84.100","","","","","","31.300","-2.032","0.000","","","0.499","-4.358","","-2.046"
"Calgary Int'L CS","06-May-2014 06:00","0.000","-1.530","-1.471","-2.048","68.390","","","","","","31.300","-1.673","13.056","","","0.707","-6.802","","-1.530"
"Calgary Int'L CS","06-May-2014 07:00","0.000","-1.313","-1.268","-1.575","72.800","","","","","","31.300","-1.454","101.944","","","0.749","-5.661","","-1.313"
"Calgary Int'L CS","06-May-2014 08:00","0.000","-1.241","-1.067","-1.387","66.290","","","","","","31.300","-1.228","230.278","","","0.721","-6.698","","-1.241"
"Calgary Int'L CS","06-May-2014 09:00","0.000","-1.088","-0.996","-1.443","68.920","","","","","","31.300","-1.198","269.722","","","0.477","-6.184","","-1.088"
"Calgary Int'L CS","06-May-2014 10:00","0.000","0.297","0.297","-1.167","69.600","","","","","","31.300","-0.683","382.778","","","0.642","-5.303","","0.297"
"Calgary Int'L CS","06-May-2014 11:00","0.000","0.122","0.422","-0.416","65.420","","","","","","31.300","-0.024","363.889","","","0.555","-5.698","","0.122"
"Calgary Int'L CS","06-May-2014 12:00","0.000","0.188","0.912","-0.359","67.660","","","","","","31.300","0.116","421.111","","","0.569","-4.994","","0.188"
"Calgary Int'L CS","06-May-2014 13:00","0.000","1.110","1.796","-0.057","59.540","","","","","","31.300","0.702","532.778","","","0.500","-6.109","","1.110"
"Calgary Int'L CS","06-May-2014 14:00","0.000","1.295","1.717","0.093","59.120","","","","","","31.300","1.003","401.944","","","0.453","-6.168","","1.295"
"Calgary Int'L CS","06-May-2014 15:00","0.000","1.531","2.279","1.062","61.150","","","","","","31.300","1.595","438.333","","","0.424","-5.003","","1.531"
"Calgary Int'L CS","06-May-2014 16:00","0.000","2.203","2.203","0.883","49.990","","","","","","31.300","1.721","365.000","","","0.251","-7.749","","2.203"
"Calgary Int'L CS","06-May-2014 17:00","0.000","0.842","2.406","0.520","61.090","","","","","","31.300","1.359","162.500","","","0.131","-5.212","","0.842"
"Calgary Int'L CS","06-May-2014 18:00","0.000","1.565","2.703","0.802","50.110","","","","","","31.300","1.732","208.889","","","0.031","-7.524","","1.565"
"Calgary Int'L CS","06-May-2014 19:00","0.000","1.507","1.601","1.197","48.600","","","","","","31.300","1.457","61.111","","","-0.003","-8.244","","1.507"
"Calgary Int'L CS","06-May-2014 20:00","0.000","0.315","1.554","0.315","53.160","","","","","","31.300","0.986","30.278","","","-0.040","-7.520","","0.315"
"Calgary Int'L CS","06-May-2014 21:00","0.000","-0.701","0.311","-0.701","68.660","","","","","","31.300","-0.340","1.260","","","0.023","-5.252","","-0.701"
"Calgary Int'L CS","06-May-2014 22:00","0.000","-0.477","-0.477","-1.449","61.350","","","","","","31.300","-0.942","0.000","","","0.162","-7.450","","-0.477"
"Calgary Int'L CS","06-May-2014 23:00","0.000","-1.495","-0.232","-1.672","65.270","","","","","","31.300","-0.682","0.000","","","0.455","-6.637","","-1.495"
"Calgary Int'L CS","07-May-2014 00:00","0.000","-2.497","-1.181","-2.510","75.600","","","","","","31.300","-1.909","0.000","","","0.465","-5.576","","-2.497"
"Calgary Int'L CS","07-May-2014 01:00","0.000","-3.069","-2.109","-3.452","79.800","","","","","","31.300","-2.609","0.000","","","0.494","-5.775","","-3.069"
"Calgary Int'L CS","07-May-2014 02:00","0.000","-3.171","-2.864","-3.294","82.900","","","","","","31.300","-3.071","0.000","","","0.551","-5.567","","-3.171"
"Calgary Int'L CS","07-May-2014 03:00","0.000","-3.850","-3.134","-3.850","82.200","","","","","","31.300","-3.427","0.000","","","0.352","-6.082","","-3.850"
"Calgary Int'L CS","07-May-2014 04:00","0.000","-4.693","-3.548","-4.852","88.200","","","","","","31.300","-4.389","0.000","","","0.421","-5.856","","-4.693"
"Calgary Int'L CS","07-May-2014 05:00","0.000","-5.526","-4.693","-5.944","90.100","","","","","","31.300","-5.489","1.220","","","0.537","-6.682","","-5.526"
"Calgary Int'L CS","07-May-2014 06:00","0.000","-3.869","-3.816","-5.648","83.400","","","","","","31.300","-4.574","83.611","","","0.663","-7.107","","-3.869"
"Calgary Int'L CS","07-May-2014 07:00","0.000","-1.906","-1.906","-3.867","74.000","","","","","","31.300","-2.717","262.222","","","0.796","-6.862","","-1.906"
"Calgary Int'L CS","07-May-2014 08:00","0.000","-0.272","-0.272","-1.916","64.020","","","","","","31.300","-1.127","392.222","","","0.714","-7.023","","-0.272"
"Calgary Int'L CS","07-May-2014 09:00","0.000","2.264","2.765","-0.271","50.420","","","","","","31.300","0.956","530.000","","","0.530","-7.912","","2.264"
"Calgary Int'L CS","07-May-2014 10:00","0.000","4.127","4.490","2.134","39.220","","","","","","31.300","3.421","679.444","","","0.300","-9.242","","4.127"
"Calgary Int'L CS","07-May-2014 11:00","0.000","4.878","5.121","3.913","30.380","","","","","","31.300","4.507","798.056","","","0.505","-11.392","","4.878"
"Calgary Int'L CS","07-May-2014 12:00","0.000","5.544","6.294","4.233","25.840","","","","","","31.300","5.217","875.833","","","0.351","-12.753","","5.544"
"Calgary Int'L CS","07-May-2014 13:00","0.000","6.274","7.120","5.442","27.440","","","","","","31.300","6.133","903.889","","","0.310","-11.133","","6.274"
"Calgary Int'L CS","07-May-2014 14:00","0.000","7.020","7.890","5.985","27.460","","","","","","31.300","6.857","880.833","","","0.358","-10.557","","7.020"
"Calgary Int'L CS","07-May-2014 15:00","0.000","7.930","8.780","6.933","26.020","","","","","","31.300","7.850","811.944","","","0.312","-10.445","","7.930"
"Calgary Int'L CS","07-May-2014 16:00","0.000","8.260","9.330","7.630","25.230","","","","","","31.300","8.540","727.222","","","0.298","-10.300","","8.260"
"Calgary Int'L CS","07-May-2014 17:00","0.000","9.130","9.800","8.270","25.570","","","","","","31.300","8.890","571.667","","","0.329","-9.657","","9.130"
"Calgary Int'L CS","07-May-2014 18:00","0.000","9.190","9.530","8.210","28.350","","","","","","31.300","8.990","339.722","","","0.301","-8.485","","9.190"
"Calgary Int'L CS","07-May-2014 19:00","0.000","8.650","9.280","8.640","29.840","","","","","","31.300","8.930","200.833","","","0.123","-7.749","","8.650"
"Calgary Int'L CS","07-May-2014 20:00","0.000","6.199","8.650","6.199","35.620","","","","","","31.300","7.630","48.611","","","-0.143","-6.807","","6.199"
"Calgary Int'L CS","07-May-2014 21:00","0.000","3.896","6.384","3.895","46.100","","","","","","31.300","4.945","1.580","","","-0.014","-5.497","","3.896"
"Calgary Int'L CS","07-May-2014 22:00","0.000","3.887","3.929","2.841","53.260","","","","","","31.300","3.343","0.000","","","0.213","-5.216","","3.887"
"Calgary Int'L CS","07-May-2014 23:00","0.000","2.074","4.215","2.049","57.590","","","","","","31.300","3.020","0.000","","","0.235","-4.420","","2.074"
"Calgary Int'L CS","08-May-2014 00:00","0.000","1.974","2.441","1.922","55.280","","","","","","31.300","2.181","0.000","","","0.183","-5.849","","1.974"
"Calgary Int'L CS","08-May-2014 01:00","0.000","1.274","2.152","1.080","60.500","","","","","","31.300","1.491","0.000","","","0.191","-5.195","","1.274"
