"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-January-2014 22:00","0.000","-9.030","-5.975","-9.030","91.900","","","","","","0.600","-7.590","0.000","","","17.560","-8.588","","-9.030"
"Calgary Int'L CS","01-January-2014 23:00","0.000","-9.350","-7.350","-9.590","89.500","","","","","","0.600","-8.040","0.000","","","17.580","-9.881","","-9.350"
"Calgary Int'L CS","02-January-2014 00:00","0.000","-9.420","-9.110","-9.730","93.200","","","","","","0.600","-9.450","0.000","","","17.650","-10.310","","-9.420"
"Calgary Int'L CS","02-January-2014 01:00","0.000","-7.150","-7.020","-9.680","84.700","","","","","","0.600","-8.240","0.000","","","17.590","-10.458","","-7.150"
"Calgary Int'L CS","02-January-2014 02:00","0.000","-6.303","-6.146","-7.160","81.300","","","","","","0.600","-6.579","0.000","","","17.430","-9.314","","-6.303"
"Calgary Int'L CS","02-January-2014 03:00","0.000","-4.419","-4.092","-6.299","76.500","","","","","","0.600","-5.166","0.000","","","17.430","-8.670","","-4.419"
"Calgary Int'L CS","02-January-2014 04:00","0.000","-2.283","-2.282","-4.918","71.900","","","","","","0.600","-3.896","0.000","","","17.450","-7.923","","-2.283"
"Calgary Int'L CS","02-January-2014 05:00","0.000","5.359","5.419","-2.420","56.460","","","","","","0.600","1.935","0.000","","","17.250","-6.211","","5.359"
"Calgary Int'L CS","02-January-2014 06:00","0.000","5.548","5.725","4.884","54.950","","","","","","0.600","5.361","0.000","","","16.600","-3.014","","5.548"
"Calgary Int'L CS","02-January-2014 07:00","0.000","5.745","6.101","5.198","55.300","","","","","","0.600","5.636","0.000","","","16.330","-2.606","","5.745"
"Calgary Int'L CS","02-January-2014 08:00","0.000","6.093","6.169","5.363","55.310","","","","","","0.600","5.698","0.000","","","15.490","-2.495","","6.093"
"Calgary Int'L CS","02-January-2014 09:00","0.000","6.800","7.200","5.662","52.520","","","","","","0.600","6.256","3.333","","","15.110","-2.574","","6.800"
"Calgary Int'L CS","02-January-2014 10:00","0.000","6.270","7.620","6.133","55.110","","","","","","0.600","6.901","32.222","","","14.680","-1.508","","6.270"
"Calgary Int'L CS","02-January-2014 11:00","0.000","6.533","7.020","4.722","53.530","","","","","","0.600","5.689","63.333","","","14.920","-2.838","","6.533"
"Calgary Int'L CS","02-January-2014 12:00","0.000","7.480","7.820","6.532","47.070","","","","","","0.600","7.170","161.111","","","14.160","-3.358","","7.480"
"Calgary Int'L CS","02-January-2014 13:00","0.000","8.090","8.270","6.154","45.410","","","","","","0.600","7.480","168.889","","","13.680","-3.804","","8.090"
"Calgary Int'L CS","02-January-2014 14:00","0.000","6.762","8.240","6.715","52.400","","","","","","0.600","7.650","195.833","","","13.290","-1.634","","6.762"
"Calgary Int'L CS","02-January-2014 15:00","0.000","6.204","7.950","6.019","54.440","","","","","","0.600","7.180","141.389","","","13.280","-1.574","","6.204"
"Calgary Int'L CS","02-January-2014 16:00","0.000","6.745","7.130","5.054","51.470","","","","","","0.600","6.352","92.222","","","13.100","-3.159","","6.745"
"Calgary Int'L CS","02-January-2014 17:00","0.000","5.359","6.928","5.359","56.160","","","","","","0.600","6.297","9.167","","","13.220","-1.937","","5.359"
"Calgary Int'L CS","02-January-2014 18:00","0.000","5.187","6.829","4.886","56.180","","","","","","0.600","5.880","0.000","","","13.370","-2.199","","5.187"
"Calgary Int'L CS","02-January-2014 19:00","0.000","2.682","6.810","2.682","67.920","","","","","","0.600","4.425","0.000","","","13.300","-0.669","","2.682"
"Calgary Int'L CS","02-January-2014 20:00","0.000","1.498","2.746","1.443","74.400","","","","","","0.600","2.300","0.000","","","13.350","-1.977","","1.498"
"Calgary Int'L CS","02-January-2014 21:00","0.000","0.303","2.430","0.197","77.700","","","","","","0.600","1.642","0.000","","","13.440","-2.147","","0.303"
"Calgary Int'L CS","02-January-2014 22:00","0.000","1.035","2.858","0.306","67.270","","","","","","0.600","1.423","0.000","","","13.100","-3.823","","1.035"
"Calgary Int'L CS","02-January-2014 23:00","0.000","0.939","1.666","0.365","75.100","","","","","","0.600","0.962","0.000","","","13.220","-2.894","","0.939"
"Calgary Int'L CS","03-January-2014 00:00","0.000","0.710","1.406","0.168","74.300","","","","","","0.600","0.731","0.000","","","13.150","-3.259","","0.710"
"Calgary Int'L CS","03-January-2014 01:00","0.000","2.626","2.691","0.316","69.490","","","","","","0.600","1.576","0.000","","","13.480","-3.465","","2.626"
"Calgary Int'L CS","03-January-2014 02:00","0.000","-3.039","2.607","-3.042","88.300","","","","","","0.600","-0.938","0.000","","","13.480","-1.915","","-3.039"
"Calgary Int'L CS","03-January-2014 03:00","0.000","-3.411","-3.031","-3.625","89.800","","","","","","0.600","-3.387","0.000","","","13.500","-4.759","","-3.411"
"Calgary Int'L CS","03-January-2014 04:00","0.000","-2.923","-2.923","-3.753","96.100","","","","","","0.600","-3.275","0.000","","","13.500","-3.869","","-2.923"
"Calgary Int'L CS","03-January-2014 05:00","0.000","-2.372","-2.245","-2.922","97.700","","","","","","0.600","-2.472","0.000","","","13.470","-2.896","","-2.372"
"Calgary Int'L CS","03-January-2014 06:00","0.300","-1.774","-1.769","-2.371","98.200","","","","","","0.900","-2.006","0.000","","","13.420","-2.315","","-1.774"
"Calgary Int'L CS","03-January-2014 07:00","0.600","-1.913","-1.636","-1.913","98.500","","","","","","1.500","-1.723","0.000","","","13.470","-1.979","","-1.913"
"Calgary Int'L CS","03-January-2014 08:00","0.200","-2.036","-1.914","-2.108","98.500","","","","","","1.700","-2.047","0.000","","","13.490","-2.215","","-2.036"
"Calgary Int'L CS","03-January-2014 09:00","0.200","-2.166","-1.872","-2.166","98.400","","","","","","1.900","-1.999","0.833","","","13.480","-2.237","","-2.166"
"Calgary Int'L CS","03-January-2014 10:00","0.200","-2.796","-2.131","-2.796","97.700","","","","","","2.100","-2.351","19.167","","","13.440","-2.777","","-2.796"
"Calgary Int'L CS","03-January-2014 11:00","0.000","-3.435","-2.565","-3.436","94.600","","","","","","2.100","-2.927","68.611","","","13.430","-3.743","","-3.435"
"Calgary Int'L CS","03-January-2014 12:00","0.000","-3.994","-3.436","-4.174","91.000","","","","","","2.100","-3.953","125.556","","","13.440","-5.055","","-3.994"
"Calgary Int'L CS","03-January-2014 13:00","0.000","-3.791","-3.724","-4.084","87.700","","","","","","2.100","-3.918","171.667","","","13.440","-5.639","","-3.791"
"Calgary Int'L CS","03-January-2014 14:00","0.100","-4.391","-3.795","-4.395","84.700","","","","","","2.200","-4.176","140.278","","","13.460","-6.282","","-4.391"
"Calgary Int'L CS","03-January-2014 15:00","0.000","-4.964","-4.357","-4.964","84.200","","","","","","2.200","-4.609","103.333","","","13.430","-6.914","","-4.964"
"Calgary Int'L CS","03-January-2014 16:00","0.000","-6.186","-4.963","-6.245","86.600","","","","","","2.200","-5.557","46.389","","","13.430","-7.477","","-6.186"
"Calgary Int'L CS","03-January-2014 17:00","0.000","-5.270","-5.152","-6.182","84.900","","","","","","2.200","-5.405","9.167","","","13.430","-7.794","","-5.270"
"Calgary Int'L CS","03-January-2014 18:00","0.000","-6.388","-5.250","-6.388","87.300","","","","","","2.200","-5.802","0.000","","","13.410","-7.584","","-6.388"
"Calgary Int'L CS","03-January-2014 19:00","0.100","-6.943","-6.392","-6.943","90.100","","","","","","2.300","-6.748","0.000","","","13.490","-8.015","","-6.943"
"Calgary Int'L CS","03-January-2014 20:00","0.000","-8.440","-6.943","-8.440","92.400","","","","","","2.300","-7.580","0.000","","","13.470","-8.706","","-8.440"
"Calgary Int'L CS","03-January-2014 21:00","0.100","-8.680","-8.440","-8.680","92.200","","","","","","2.400","-8.540","0.000","","","13.440","-9.594","","-8.680"
"Calgary Int'L CS","03-January-2014 22:00","0.200","-9.210","-8.680","-9.210","92.200","","","","","","2.600","-8.950","0.000","","","13.410","-9.976","","-9.210"
"Calgary Int'L CS","03-January-2014 23:00","0.500","-10.890","-9.210","-10.890","90.600","","","","","","3.100","-9.740","0.000","","","14.110","-11.289","","-10.890"
"Calgary Int'L CS","04-January-2014 00:00","0.100","-11.960","-10.890","-11.960","89.000","","","","","","3.200","-11.320","0.000","","","13.380","-12.869","","-11.960"
"Calgary Int'L CS","04-January-2014 01:00","0.000","-13.830","-11.960","-13.830","87.200","","","","","","3.200","-12.710","0.000","","","13.390","-14.569","","-13.830"
"Calgary Int'L CS","04-January-2014 02:00","0.100","-14.660","-13.830","-14.660","86.800","","","","","","3.300","-14.170","0.000","","","13.400","-15.954","","-14.660"
"Calgary Int'L CS","04-January-2014 03:00","0.200","-14.860","-14.660","-14.870","87.400","","","","","","3.500","-14.770","0.000","","","13.490","-16.384","","-14.860"
"Calgary Int'L CS","04-January-2014 04:00","0.000","-15.350","-14.820","-15.360","86.700","","","","","","3.500","-15.060","0.000","","","13.360","-16.800","","-15.350"
"Calgary Int'L CS","04-January-2014 05:00","0.000","-16.370","-15.350","-16.370","85.000","","","","","","3.500","-15.770","0.000","","","13.250","-17.791","","-16.370"
"Calgary Int'L CS","04-January-2014 06:00","0.100","-16.440","-16.320","-17.700","84.200","","","","","","3.600","-16.900","0.000","","","13.380","-19.032","","-16.440"
"Calgary Int'L CS","04-January-2014 07:00","0.000","-17.590","-16.420","-17.590","84.400","","","","","","3.600","-17.110","0.000","","","13.400","-18.999","","-17.590"
"Calgary Int'L CS","04-January-2014 08:00","0.000","-19.320","-17.590","-19.320","84.900","","","","","","3.600","-18.690","0.000","","","13.410","-20.355","","-19.320"
"Calgary Int'L CS","04-January-2014 09:00","0.000","-19.140","-19.100","-19.340","85.000","","","","","","3.600","-19.180","2.778","","","13.330","-21.094","","-19.140"
"Calgary Int'L CS","04-January-2014 10:00","0.100","-18.590","-18.590","-19.510","82.600","","","","","","3.700","-19.160","48.056","","","13.440","-21.254","","-18.590"
"Calgary Int'L CS","04-January-2014 11:00","0.000","-18.150","-18.150","-18.590","82.500","","","","","","3.700","-18.380","120.000","","","13.310","-20.601","","-18.150"
"Calgary Int'L CS","04-January-2014 12:00","0.000","-18.200","-18.070","-18.430","79.800","","","","","","3.700","-18.180","166.667","","","13.340","-20.866","","-18.200"
"Calgary Int'L CS","04-January-2014 13:00","0.000","-18.590","-18.120","-18.590","79.100","","","","","","3.700","-18.330","160.278","","","13.400","-21.069","","-18.590"
"Calgary Int'L CS","04-January-2014 14:00","0.000","-19.100","-18.550","-19.100","79.300","","","","","","3.700","-18.830","117.500","","","13.400","-21.499","","-19.100"
"Calgary Int'L CS","04-January-2014 15:00","0.000","-19.640","-19.100","-19.680","79.200","","","","","","3.700","-19.450","91.667","","","13.200","-22.064","","-19.640"
"Calgary Int'L CS","04-January-2014 16:00","0.000","-18.920","-18.920","-20.320","83.300","","","","","","3.700","-19.950","45.000","","","13.430","-21.717","","-18.920"
"Calgary Int'L CS","04-January-2014 17:00","0.000","-18.020","-17.900","-18.910","77.800","","","","","","3.700","-18.210","10.000","","","13.350","-21.307","","-18.020"
"Calgary Int'L CS","04-January-2014 18:00","0.000","-18.070","-17.790","-18.460","79.200","","","","","","3.700","-18.030","0.000","","","13.290","-20.830","","-18.070"
"Calgary Int'L CS","04-January-2014 19:00","0.000","-18.320","-17.820","-18.320","76.500","","","","","","3.700","-18.060","0.000","","","13.190","-21.173","","-18.320"
"Calgary Int'L CS","04-January-2014 20:00","0.000","-20.380","-18.090","-20.820","77.800","","","","","","3.700","-19.630","0.000","","","13.350","-22.329","","-20.380"
"Calgary Int'L CS","04-January-2014 21:00","0.100","-20.650","-20.160","-22.130","78.600","","","","","","3.800","-21.130","0.000","","","13.150","-23.861","","-20.650"
"Calgary Int'L CS","04-January-2014 22:00","0.000","-21.090","-20.310","-21.090","75.700","","","","","","3.800","-20.680","0.000","","","13.060","-23.847","","-21.090"
"Calgary Int'L CS","04-January-2014 23:00","0.000","-20.710","-20.300","-21.120","73.300","","","","","","3.800","-20.690","0.000","","","13.040","-24.215","","-20.710"
"Calgary Int'L CS","05-January-2014 00:00","0.000","-21.080","-20.660","-21.160","73.100","","","","","","3.800","-20.870","0.000","","","13.060","-24.439","","-21.080"
"Calgary Int'L CS","05-January-2014 01:00","0.000","-21.970","-20.910","-21.970","75.200","","","","","","3.800","-21.450","0.000","","","13.970","-24.639","","-21.970"
"Calgary Int'L CS","05-January-2014 02:00","0.000","-22.980","-21.970","-23.040","74.100","","","","","","3.800","-22.490","0.000","","","13.640","-25.834","","-22.980"
"Calgary Int'L CS","05-January-2014 03:00","0.000","-23.640","-22.970","-23.950","76.500","","","","","","3.800","-23.490","0.000","","","13.560","-26.414","","-23.640"
"Calgary Int'L CS","05-January-2014 04:00","0.000","-24.110","-23.620","-24.660","79.600","","","","","","3.800","-24.190","0.000","","","13.520","-26.645","","-24.110"
"Calgary Int'L CS","05-January-2014 05:00","0.100","-24.430","-23.910","-24.740","79.100","","","","","","3.900","-24.430","0.000","","","13.440","-26.894","","-24.430"
"Calgary Int'L CS","05-January-2014 06:00","0.000","-24.370","-24.210","-24.630","80.000","","","","","","3.900","-24.390","0.000","","","13.340","-26.864","","-24.370"
"Calgary Int'L CS","05-January-2014 07:00","0.000","-24.320","-24.080","-24.680","81.800","","","","","","3.900","-24.450","0.000","","","13.240","-26.584","","-24.320"
"Calgary Int'L CS","05-January-2014 08:00","0.000","-24.830","-24.110","-25.540","83.000","","","","","","3.900","-24.700","0.000","","","13.430","-26.862","","-24.830"
"Calgary Int'L CS","05-January-2014 09:00","0.000","-24.700","-24.270","-24.840","79.600","","","","","","3.900","-24.590","12.778","","","13.340","-27.050","","-24.700"
"Calgary Int'L CS","05-January-2014 10:00","0.000","-23.490","-23.420","-24.720","73.500","","","","","","3.900","-23.980","135.833","","","13.300","-27.439","","-23.490"
"Calgary Int'L CS","05-January-2014 11:00","0.000","-22.080","-22.070","-23.550","68.690","","","","","","3.900","-22.930","259.722","","","13.350","-26.953","","-22.080"
"Calgary Int'L CS","05-January-2014 12:00","0.000","-21.110","-21.110","-22.080","67.900","","","","","","3.900","-21.560","383.611","","","13.350","-25.911","","-21.110"
"Calgary Int'L CS","05-January-2014 13:00","0.000","-19.420","-19.420","-21.120","66.910","","","","","","3.900","-20.300","357.500","","","13.340","-24.801","","-19.420"
"Calgary Int'L CS","05-January-2014 14:00","0.000","-18.300","-18.300","-19.420","62.000","","","","","","3.900","-18.770","305.833","","","13.330","-24.298","","-18.300"
"Calgary Int'L CS","05-January-2014 15:00","0.000","-17.650","-17.630","-18.320","62.640","","","","","","3.900","-17.870","225.278","","","13.330","-23.342","","-17.650"
"Calgary Int'L CS","05-January-2014 16:00","0.000","-17.420","-17.350","-17.650","62.430","","","","","","3.900","-17.420","117.222","","","13.330","-22.928","","-17.420"
"Calgary Int'L CS","05-January-2014 17:00","0.000","-18.990","-17.420","-18.990","72.000","","","","","","3.900","-18.340","16.667","","","13.410","-21.994","","-18.990"
"Calgary Int'L CS","05-January-2014 18:00","0.000","-18.410","-18.280","-19.300","69.930","","","","","","3.900","-18.800","0.000","","","13.490","-22.887","","-18.410"
"Calgary Int'L CS","05-January-2014 19:00","0.000","-18.210","-17.970","-18.460","71.000","","","","","","3.900","-18.210","0.000","","","13.480","-22.162","","-18.210"
"Calgary Int'L CS","05-January-2014 20:00","0.000","-16.960","-16.960","-18.260","71.300","","","","","","3.900","-17.570","0.000","","","13.570","-21.531","","-16.960"
"Calgary Int'L CS","05-January-2014 21:00","0.000","-15.560","-15.560","-16.950","74.300","","","","","","3.900","-16.280","0.000","","","13.580","-19.748","","-15.560"
"Calgary Int'L CS","05-January-2014 22:00","0.000","-15.310","-14.920","-15.560","70.600","","","","","","3.900","-15.180","0.000","","","13.480","-19.359","","-15.310"
"Calgary Int'L CS","05-January-2014 23:00","0.000","-14.550","-14.410","-15.310","70.800","","","","","","3.900","-14.840","0.000","","","13.470","-18.960","","-14.550"
"Calgary Int'L CS","06-January-2014 00:00","0.000","-13.180","-13.180","-14.730","75.300","","","","","","3.900","-14.080","0.000","","","13.570","-17.362","","-13.180"
"Calgary Int'L CS","06-January-2014 01:00","0.000","-12.320","-12.300","-13.180","76.900","","","","","","3.900","-12.580","0.000","","","13.570","-15.932","","-12.320"
"Calgary Int'L CS","06-January-2014 02:00","0.000","-11.850","-11.840","-12.340","75.400","","","","","","3.900","-12.100","0.000","","","13.550","-15.538","","-11.850"
"Calgary Int'L CS","06-January-2014 03:00","0.000","-12.290","-11.760","-12.710","79.400","","","","","","3.900","-12.260","0.000","","","13.540","-15.056","","-12.290"
"Calgary Int'L CS","06-January-2014 04:00","0.000","-12.080","-11.680","-12.900","77.400","","","","","","3.900","-12.220","0.000","","","13.460","-15.417","","-12.080"
"Calgary Int'L CS","06-January-2014 05:00","0.000","-11.990","-11.990","-13.040","77.400","","","","","","3.900","-12.480","0.000","","","13.480","-15.636","","-11.990"
"Calgary Int'L CS","06-January-2014 06:00","0.000","-11.830","-11.450","-12.000","78.400","","","","","","3.900","-11.690","0.000","","","13.430","-14.712","","-11.830"
"Calgary Int'L CS","06-January-2014 07:00","0.000","-10.030","-9.210","-11.830","72.300","","","","","","3.900","-10.500","0.000","","","13.290","-14.526","","-10.030"
"Calgary Int'L CS","06-January-2014 08:00","0.000","-6.904","-4.617","-10.210","59.120","","","","","","3.900","-7.320","0.000","","","13.380","-14.009","","-6.904"
"Calgary Int'L CS","06-January-2014 09:00","0.000","-6.924","-4.342","-7.510","58.010","","","","","","3.900","-6.169","5.833","","","13.140","-12.839","","-6.924"
"Calgary Int'L CS","06-January-2014 10:00","0.000","-6.547","-5.783","-7.010","57.500","","","","","","3.900","-6.458","68.611","","","13.330","-13.391","","-6.547"
"Calgary Int'L CS","06-January-2014 11:00","0.000","0.576","0.576","-6.546","34.680","","","","","","3.900","-3.598","165.833","","","13.490","-16.386","","0.576"
"Calgary Int'L CS","06-January-2014 12:00","0.000","1.779","2.439","-0.537","37.350","","","","","","3.900","1.396","235.000","","","13.380","-11.973","","1.779"
"Calgary Int'L CS","06-January-2014 13:00","0.000","2.841","3.596","1.015","33.020","","","","","","3.900","1.741","238.056","","","13.210","-12.297","","2.841"
"Calgary Int'L CS","06-January-2014 14:00","0.000","0.410","3.277","-0.743","39.700","","","","","","3.900","0.909","215.278","","","13.530","-10.928","","0.410"
"Calgary Int'L CS","06-January-2014 15:00","0.000","-0.308","1.020","-0.494","44.780","","","","","","3.900","0.171","128.333","","","13.510","-10.326","","-0.308"
"Calgary Int'L CS","06-January-2014 16:00","0.000","-0.521","0.590","-0.521","42.520","","","","","","3.900","0.004","38.056","","","13.210","-11.184","","-0.521"
"Calgary Int'L CS","06-January-2014 17:00","0.000","-3.744","-0.311","-3.754","59.640","","","","","","3.900","-1.752","9.722","","","13.300","-8.824","","-3.744"
"Calgary Int'L CS","06-January-2014 18:00","0.000","-4.941","-2.489","-4.941","65.220","","","","","","3.900","-3.241","0.000","","","13.490","-9.280","","-4.941"
"Calgary Int'L CS","06-January-2014 19:00","0.000","-4.194","-3.731","-5.393","58.530","","","","","","3.900","-4.269","0.000","","","13.270","-11.445","","-4.194"
"Calgary Int'L CS","06-January-2014 20:00","0.000","-3.001","-0.912","-4.230","62.480","","","","","","3.900","-2.402","0.278","","","13.380","-8.739","","-3.001"
"Calgary Int'L CS","06-January-2014 21:00","0.000","-3.747","-2.304","-5.455","67.350","","","","","","3.900","-3.598","0.000","","","13.270","-9.028","","-3.747"
"Calgary Int'L CS","06-January-2014 22:00","0.000","-4.028","-3.794","-5.047","73.400","","","","","","3.900","-4.438","0.000","","","13.410","-8.449","","-4.028"
"Calgary Int'L CS","06-January-2014 23:00","0.000","-5.713","-3.972","-6.498","77.900","","","","","","3.900","-5.256","0.000","","","13.490","-8.477","","-5.713"
"Calgary Int'L CS","07-January-2014 00:00","0.000","-5.742","-5.133","-6.723","71.800","","","","","","3.900","-5.834","0.000","","","13.370","-10.184","","-5.742"
"Calgary Int'L CS","07-January-2014 01:00","0.000","-7.710","-5.385","-7.710","80.700","","","","","","3.900","-6.736","0.000","","","13.410","-9.305","","-7.710"
"Calgary Int'L CS","07-January-2014 02:00","0.000","-6.776","-6.690","-7.700","80.300","","","","","","3.900","-7.180","0.000","","","13.570","-10.000","","-6.776"
"Calgary Int'L CS","07-January-2014 03:00","0.000","-7.090","-6.733","-7.660","82.000","","","","","","3.900","-7.300","0.000","","","13.800","-9.737","","-7.090"
"Calgary Int'L CS","07-January-2014 04:00","0.000","-5.686","-5.686","-7.080","79.300","","","","","","3.900","-6.003","0.556","","","13.700","-9.367","","-5.686"
"Calgary Int'L CS","07-January-2014 05:00","0.000","-5.814","-5.405","-5.882","80.700","","","","","","3.900","-5.652","0.000","","","13.700","-8.423","","-5.814"
"Calgary Int'L CS","07-January-2014 06:00","0.000","-5.705","-5.119","-5.945","76.900","","","","","","3.900","-5.757","0.000","","","13.620","-8.930","","-5.705"
"Calgary Int'L CS","07-January-2014 07:00","0.000","-6.093","-5.699","-6.266","77.100","","","","","","3.900","-6.005","0.000","","","13.660","-9.335","","-6.093"
"Calgary Int'L CS","07-January-2014 08:00","0.000","-6.058","-5.878","-6.114","74.600","","","","","","3.900","-5.972","0.000","","","13.580","-9.766","","-6.058"
"Calgary Int'L CS","07-January-2014 09:00","0.000","-6.403","-6.062","-6.823","79.200","","","","","","3.900","-6.403","1.944","","","13.650","-9.441","","-6.403"
"Calgary Int'L CS","07-January-2014 10:00","0.000","-5.385","-5.385","-6.506","71.300","","","","","","3.900","-5.903","40.000","","","13.610","-10.288","","-5.385"
"Calgary Int'L CS","07-January-2014 11:00","0.000","-4.899","-4.899","-5.751","72.900","","","","","","3.900","-5.368","87.778","","","13.610","-9.410","","-4.899"
"Calgary Int'L CS","07-January-2014 12:00","0.000","-4.049","-3.898","-4.896","71.400","","","","","","3.900","-4.369","138.889","","","13.440","-8.780","","-4.049"
"Calgary Int'L CS","07-January-2014 13:00","0.000","-3.000","-2.975","-4.061","89.900","","","","","","3.900","-3.198","147.500","","","13.700","-4.932","","-3.000"
"Calgary Int'L CS","07-January-2014 14:00","0.000","-3.035","-2.980","-3.137","86.600","","","","","","3.900","-3.065","103.333","","","13.690","-4.972","","-3.035"
"Calgary Int'L CS","07-January-2014 15:00","0.000","-4.136","-3.033","-4.136","83.000","","","","","","3.900","-3.443","126.667","","","13.650","-6.046","","-4.136"
"Calgary Int'L CS","07-January-2014 16:00","0.000","-6.862","-4.139","-6.862","89.200","","","","","","3.900","-5.545","58.889","","","13.620","-6.992","","-6.862"
"Calgary Int'L CS","07-January-2014 17:00","0.000","-8.160","-6.864","-8.160","93.400","","","","","","3.900","-7.750","12.222","","","13.570","-8.390","","-8.160"
"Calgary Int'L CS","07-January-2014 18:00","0.000","-8.160","-8.030","-8.230","93.900","","","","","","3.900","-8.110","0.000","","","13.590","-8.935","","-8.160"
"Calgary Int'L CS","07-January-2014 19:00","0.000","-8.480","-8.010","-8.480","95.400","","","","","","3.900","-8.180","0.000","","","13.530","-8.847","","-8.480"
