"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-November-2013 22:00","0.000","4.507","5.428","4.294","44.990","","","","","","0.000","4.872","0.000","","","4.981","-6.071","","4.507"
"Calgary Int'L CS","01-November-2013 23:00","0.000","2.947","4.503","2.900","56.850","","","","","","0.000","3.572","0.000","","","5.087","-4.058","","2.947"
"Calgary Int'L CS","02-November-2013 00:00","0.000","2.112","3.100","1.097","58.060","","","","","","0.000","2.152","0.000","","","5.050","-5.283","","2.112"
"Calgary Int'L CS","02-November-2013 01:00","0.000","3.050","3.294","1.487","54.290","","","","","","0.000","2.563","0.000","","","5.016","-5.891","","3.050"
"Calgary Int'L CS","02-November-2013 02:00","0.000","3.244","3.244","2.409","54.660","","","","","","0.000","2.728","0.278","","","5.123","-5.395","","3.244"
"Calgary Int'L CS","02-November-2013 03:00","0.000","1.283","3.508","1.070","71.600","","","","","","0.000","1.805","0.000","","","5.346","-2.308","","1.283"
"Calgary Int'L CS","02-November-2013 04:00","0.000","0.848","1.422","0.409","70.800","","","","","","0.000","0.667","0.000","","","5.361","-3.780","","0.848"
"Calgary Int'L CS","02-November-2013 05:00","0.000","0.405","0.848","0.405","71.200","","","","","","0.000","0.569","0.000","","","5.368","-3.983","","0.405"
"Calgary Int'L CS","02-November-2013 06:00","0.000","0.385","0.631","0.327","74.500","","","","","","0.000","0.464","0.000","","","5.401","-3.521","","0.385"
"Calgary Int'L CS","02-November-2013 07:00","0.000","0.153","0.389","0.153","78.000","","","","","","0.000","0.257","0.000","","","5.422","-3.108","","0.153"
"Calgary Int'L CS","02-November-2013 08:00","0.000","0.367","0.367","0.064","77.100","","","","","","0.000","0.215","1.944","","","5.445","-3.317","","0.367"
"Calgary Int'L CS","02-November-2013 09:00","0.000","0.214","0.399","0.214","75.500","","","","","","0.000","0.346","12.500","","","5.432","-3.509","","0.214"
"Calgary Int'L CS","02-November-2013 10:00","1.300","-1.525","0.212","-1.525","96.300","","","","","","1.300","-0.962","17.500","","","5.090","-1.171","","-1.525"
"Calgary Int'L CS","02-November-2013 11:00","1.400","-1.638","-1.432","-1.638","97.100","","","","","","2.700","-1.546","58.333","","","7.450","-1.934","","-1.638"
"Calgary Int'L CS","02-November-2013 12:00","1.500","-1.710","-1.573","-1.792","97.300","","","","","","4.200","-1.708","75.556","","","8.480","-2.053","","-1.710"
"Calgary Int'L CS","02-November-2013 13:00","0.800","-1.590","-1.590","-1.839","95.600","","","","","","5.000","-1.715","128.611","","","10.510","-2.323","","-1.590"
"Calgary Int'L CS","02-November-2013 14:00","0.400","-1.615","-1.413","-1.615","94.600","","","","","","5.400","-1.535","91.111","","","11.730","-2.266","","-1.615"
"Calgary Int'L CS","02-November-2013 15:00","0.800","-1.835","-1.579","-1.835","96.400","","","","","","6.200","-1.667","73.056","","","12.390","-2.203","","-1.835"
"Calgary Int'L CS","02-November-2013 16:00","0.700","-1.790","-1.755","-1.892","97.800","","","","","","6.900","-1.832","53.333","","","12.520","-2.125","","-1.790"
"Calgary Int'L CS","02-November-2013 17:00","0.300","-1.875","-1.732","-1.882","98.100","","","","","","7.200","-1.802","19.444","","","13.260","-2.067","","-1.875"
"Calgary Int'L CS","02-November-2013 18:00","0.250","-1.890","-1.800","-1.910","98.300","","","","","","7.450","-1.850","0.640","","","13.420","-2.087","","-1.890"
"Calgary Int'L CS","02-November-2013 19:00","0.250","-1.900","-1.876","-1.935","98.500","","","","","","7.700","-1.904","0.556","","","13.580","-2.110","","-1.900"
"Calgary Int'L CS","02-November-2013 20:00","0.500","-1.861","-1.810","-1.908","98.600","","","","","","8.200","-1.856","0.000","","","13.950","-2.050","","-1.861"
"Calgary Int'L CS","02-November-2013 21:00","0.100","-1.950","-1.831","-2.014","98.400","","","","","","8.300","-1.945","0.000","","","13.840","-2.141","","-1.950"
"Calgary Int'L CS","02-November-2013 22:00","0.000","-1.458","-1.458","-1.972","97.800","","","","","","8.300","-1.746","0.000","","","13.770","-2.016","","-1.458"
"Calgary Int'L CS","02-November-2013 23:00","0.100","-1.398","-1.390","-1.458","97.600","","","","","","8.400","-1.412","0.000","","","13.260","-1.754","","-1.398"
"Calgary Int'L CS","03-November-2013 00:00","0.100","-1.408","-1.308","-1.414","97.500","","","","","","8.500","-1.382","0.000","","","12.120","-1.705","","-1.408"
"Calgary Int'L CS","03-November-2013 01:00","0.000","-1.370","-1.291","-1.373","95.600","","","","","","8.500","-1.330","0.000","","","11.230","-1.943","","-1.370"
"Calgary Int'L CS","03-November-2013 02:00","0.000","-1.374","-1.296","-1.374","94.000","","","","","","8.500","-1.337","0.000","","","12.360","-2.174","","-1.374"
"Calgary Int'L CS","03-November-2013 03:00","0.000","-1.540","-1.330","-1.540","92.700","","","","","","8.500","-1.436","0.000","","","11.090","-2.461","","-1.540"
"Calgary Int'L CS","03-November-2013 04:00","0.200","-1.635","-1.526","-1.637","92.000","","","","","","8.700","-1.590","0.000","","","10.260","-2.709","","-1.635"
"Calgary Int'L CS","03-November-2013 05:00","0.000","-1.828","-1.621","-1.828","90.300","","","","","","8.700","-1.715","0.000","","","9.670","-3.100","","-1.828"
"Calgary Int'L CS","03-November-2013 06:00","0.100","-2.030","-1.830","-2.041","90.000","","","","","","8.800","-1.923","0.000","","","9.750","-3.354","","-2.030"
"Calgary Int'L CS","03-November-2013 07:00","0.000","-2.414","-2.026","-2.417","91.900","","","","","","8.800","-2.190","0.000","","","10.140","-3.357","","-2.414"
"Calgary Int'L CS","03-November-2013 08:00","0.000","-2.557","-2.323","-2.559","92.800","","","","","","8.800","-2.454","3.333","","","12.720","-3.444","","-2.557"
"Calgary Int'L CS","03-November-2013 09:00","0.000","-2.525","-2.419","-2.646","93.200","","","","","","8.800","-2.562","35.556","","","11.560","-3.477","","-2.525"
"Calgary Int'L CS","03-November-2013 10:00","0.000","-2.529","-2.517","-2.687","91.700","","","","","","8.800","-2.616","84.444","","","11.260","-3.763","","-2.529"
"Calgary Int'L CS","03-November-2013 11:00","0.100","-2.414","-2.414","-2.652","89.700","","","","","","8.900","-2.528","155.000","","","11.050","-3.988","","-2.414"
"Calgary Int'L CS","03-November-2013 12:00","0.000","-2.731","-2.366","-2.806","90.400","","","","","","8.900","-2.617","212.778","","","11.000","-3.937","","-2.731"
"Calgary Int'L CS","03-November-2013 13:00","0.000","-2.569","-2.427","-2.750","87.700","","","","","","8.900","-2.582","210.833","","","10.940","-4.343","","-2.569"
"Calgary Int'L CS","03-November-2013 14:00","0.000","-2.603","-2.434","-2.790","85.700","","","","","","8.900","-2.641","265.000","","","10.880","-4.671","","-2.603"
"Calgary Int'L CS","03-November-2013 15:00","0.000","-2.874","-2.503","-2.992","89.700","","","","","","8.900","-2.801","180.278","","","10.890","-4.200","","-2.874"
"Calgary Int'L CS","03-November-2013 16:00","0.000","-3.604","-2.755","-3.651","86.400","","","","","","8.900","-3.307","83.333","","","10.830","-5.145","","-3.604"
"Calgary Int'L CS","03-November-2013 17:00","0.000","-3.729","-3.554","-3.978","90.500","","","","","","8.900","-3.763","21.667","","","10.870","-5.089","","-3.729"
"Calgary Int'L CS","03-November-2013 18:00","0.000","-4.031","-3.646","-4.031","88.800","","","","","","8.900","-3.799","0.833","","","10.890","-5.410","","-4.031"
"Calgary Int'L CS","03-November-2013 19:00","0.000","-4.490","-4.014","-4.543","89.400","","","","","","8.900","-4.128","0.000","","","10.840","-5.756","","-4.490"
"Calgary Int'L CS","03-November-2013 20:00","0.000","-5.125","-4.495","-5.711","83.100","","","","","","8.900","-5.221","0.000","","","10.850","-7.517","","-5.125"
"Calgary Int'L CS","03-November-2013 21:00","0.000","-7.150","-5.125","-7.180","88.100","","","","","","8.900","-5.955","0.000","","","10.810","-7.795","","-7.150"
"Calgary Int'L CS","03-November-2013 22:00","0.000","-6.563","-5.727","-7.140","88.700","","","","","","8.900","-6.454","0.000","","","10.780","-7.985","","-6.563"
"Calgary Int'L CS","03-November-2013 23:00","0.000","-5.506","-5.506","-6.998","91.400","","","","","","8.900","-6.265","0.556","","","11.020","-7.420","","-5.506"
"Calgary Int'L CS","04-November-2013 00:00","0.100","-5.249","-4.825","-5.505","93.500","","","","","","9.000","-5.223","0.556","","","10.730","-6.047","","-5.249"
"Calgary Int'L CS","04-November-2013 01:00","0.100","-5.033","-4.850","-5.320","91.200","","","","","","9.100","-5.092","0.000","","","10.970","-6.293","","-5.033"
"Calgary Int'L CS","04-November-2013 02:00","0.000","-5.425","-5.034","-5.425","92.900","","","","","","9.100","-5.199","0.000","","","10.990","-6.195","","-5.425"
"Calgary Int'L CS","04-November-2013 03:00","0.000","-5.524","-5.427","-5.569","93.100","","","","","","9.100","-5.532","0.000","","","11.000","-6.433","","-5.524"
"Calgary Int'L CS","04-November-2013 04:00","0.000","-6.076","-5.523","-6.076","93.100","","","","","","9.100","-5.852","0.000","","","10.950","-6.732","","-6.076"
"Calgary Int'L CS","04-November-2013 05:00","0.000","-6.513","-5.840","-6.513","92.100","","","","","","9.100","-6.109","0.000","","","10.840","-7.246","","-6.513"
"Calgary Int'L CS","04-November-2013 06:00","0.000","-6.187","-6.186","-6.795","87.600","","","","","","9.100","-6.505","0.000","","","10.990","-8.202","","-6.187"
"Calgary Int'L CS","04-November-2013 07:00","0.000","-6.383","-6.101","-6.407","86.400","","","","","","9.100","-6.249","0.000","","","10.960","-8.146","","-6.383"
"Calgary Int'L CS","04-November-2013 08:00","0.000","-6.390","-6.320","-6.802","83.700","","","","","","9.100","-6.459","2.778","","","10.990","-8.854","","-6.390"
"Calgary Int'L CS","04-November-2013 09:00","0.000","-6.209","-6.147","-6.472","79.700","","","","","","9.100","-6.342","50.833","","","10.990","-9.232","","-6.209"
"Calgary Int'L CS","04-November-2013 10:00","0.000","-6.293","-6.107","-6.313","74.300","","","","","","9.100","-6.209","131.944","","","11.000","-10.024","","-6.293"
"Calgary Int'L CS","04-November-2013 11:00","0.000","-6.052","-5.981","-6.292","70.100","","","","","","9.100","-6.119","205.278","","","10.960","-10.686","","-6.052"
"Calgary Int'L CS","04-November-2013 12:00","0.100","-5.753","-5.729","-6.510","69.180","","","","","","9.200","-6.187","264.722","","","10.920","-10.835","","-5.753"
"Calgary Int'L CS","04-November-2013 13:00","0.000","-5.035","-5.035","-5.753","62.860","","","","","","9.200","-5.521","389.722","","","10.680","-11.341","","-5.035"
"Calgary Int'L CS","04-November-2013 14:00","0.000","-3.701","-3.698","-5.032","59.110","","","","","","9.200","-4.400","343.056","","","10.450","-11.136","","-3.701"
"Calgary Int'L CS","04-November-2013 15:00","0.000","-4.017","-3.231","-4.341","62.090","","","","","","9.200","-3.725","270.278","","","10.620","-9.970","","-4.017"
"Calgary Int'L CS","04-November-2013 16:00","0.000","-4.267","-3.077","-4.267","58.620","","","","","","9.200","-3.658","163.056","","","10.640","-10.587","","-4.267"
"Calgary Int'L CS","04-November-2013 17:00","0.000","-4.635","-4.000","-4.761","64.770","","","","","","9.200","-4.363","36.667","","","10.800","-10.001","","-4.635"
"Calgary Int'L CS","04-November-2013 18:00","0.000","-5.820","-4.410","-5.829","76.600","","","","","","9.200","-4.920","0.000","","","10.680","-8.580","","-5.820"
"Calgary Int'L CS","04-November-2013 19:00","0.000","-7.540","-5.481","-7.570","77.700","","","","","","9.200","-6.448","0.000","","","10.770","-9.764","","-7.540"
"Calgary Int'L CS","04-November-2013 20:00","0.000","-8.070","-7.320","-8.540","80.700","","","","","","9.200","-7.910","0.000","","","10.850","-10.655","","-8.070"
"Calgary Int'L CS","04-November-2013 21:00","0.000","-9.430","-8.000","-9.710","83.000","","","","","","9.200","-8.790","0.000","","","10.830","-11.208","","-9.430"
"Calgary Int'L CS","04-November-2013 22:00","0.000","-7.730","-7.530","-9.660","80.000","","","","","","9.200","-8.270","0.000","","","11.030","-11.413","","-7.730"
"Calgary Int'L CS","04-November-2013 23:00","0.000","-8.960","-7.500","-9.600","81.600","","","","","","9.200","-8.450","0.000","","","10.760","-11.122","","-8.960"
"Calgary Int'L CS","05-November-2013 00:00","0.000","-9.310","-8.970","-10.560","85.700","","","","","","9.200","-9.810","0.000","","","11.090","-11.701","","-9.310"
"Calgary Int'L CS","05-November-2013 01:00","0.000","-9.800","-8.990","-9.880","86.000","","","","","","9.200","-9.430","0.000","","","11.120","-11.333","","-9.800"
"Calgary Int'L CS","05-November-2013 02:00","0.000","-10.140","-9.800","-10.940","89.400","","","","","","9.200","-10.380","0.000","","","11.030","-11.772","","-10.140"
"Calgary Int'L CS","05-November-2013 03:00","0.000","-11.240","-10.040","-11.430","87.000","","","","","","9.200","-10.910","0.000","","","11.150","-12.469","","-11.240"
"Calgary Int'L CS","05-November-2013 04:00","0.000","-12.180","-11.190","-12.180","85.300","","","","","","9.200","-11.740","0.000","","","11.310","-13.646","","-12.180"
"Calgary Int'L CS","05-November-2013 05:00","0.000","-12.600","-12.180","-12.790","85.500","","","","","","9.200","-12.500","0.000","","","11.380","-14.404","","-12.600"
"Calgary Int'L CS","05-November-2013 06:00","0.000","-12.590","-12.210","-12.590","84.600","","","","","","9.200","-12.340","0.000","","","11.350","-14.449","","-12.590"
"Calgary Int'L CS","05-November-2013 07:00","0.000","-10.830","-10.770","-12.760","82.100","","","","","","9.200","-11.390","0.000","","","11.500","-14.191","","-10.830"
"Calgary Int'L CS","05-November-2013 08:00","0.000","-10.950","-10.550","-11.260","80.000","","","","","","9.200","-10.860","11.111","","","11.430","-13.667","","-10.950"
"Calgary Int'L CS","05-November-2013 09:00","0.000","-8.710","-8.710","-10.960","71.900","","","","","","9.200","-9.780","139.444","","","11.360","-13.933","","-8.710"
"Calgary Int'L CS","05-November-2013 10:00","0.000","-4.665","-4.665","-8.700","60.510","","","","","","9.200","-6.524","262.778","","","11.250","-13.034","","-4.665"
"Calgary Int'L CS","05-November-2013 11:00","0.000","-3.173","-2.464","-4.661","60.850","","","","","","9.200","-3.235","298.889","","","11.350","-10.014","","-3.173"
"Calgary Int'L CS","05-November-2013 12:00","0.000","-0.846","-0.846","-3.168","53.250","","","","","","9.200","-1.750","348.611","","","11.350","-10.237","","-0.846"
"Calgary Int'L CS","05-November-2013 13:00","0.000","1.438","1.625","-0.842","45.400","","","","","","9.200","0.469","353.056","","","11.150","-10.035","","1.438"
"Calgary Int'L CS","05-November-2013 14:00","0.000","1.654","1.654","0.943","41.260","","","","","","9.200","1.216","318.056","","","11.410","-10.416","","1.654"
"Calgary Int'L CS","05-November-2013 15:00","0.000","1.160","1.979","1.128","47.780","","","","","","9.200","1.682","254.167","","","11.300","-8.320","","1.160"
"Calgary Int'L CS","05-November-2013 16:00","0.000","-0.908","1.157","-0.908","55.010","","","","","","9.200","0.035","75.278","","","11.490","-7.835","","-0.908"
"Calgary Int'L CS","05-November-2013 17:00","0.000","-1.808","-0.579","-1.808","61.190","","","","","","9.200","-1.192","16.389","","","11.280","-7.702","","-1.808"
"Calgary Int'L CS","05-November-2013 18:00","0.000","-2.224","-1.811","-2.925","72.300","","","","","","9.200","-2.449","0.000","","","11.350","-6.664","","-2.224"
"Calgary Int'L CS","05-November-2013 19:00","0.000","-2.101","-1.722","-2.570","75.700","","","","","","9.200","-2.146","0.000","","","11.550","-5.850","","-2.101"
"Calgary Int'L CS","05-November-2013 20:00","0.000","-0.309","-0.309","-2.114","61.940","","","","","","9.200","-1.162","0.000","","","11.770","-7.562","","-0.309"
"Calgary Int'L CS","05-November-2013 21:00","0.000","-0.292","0.635","-0.307","58.300","","","","","","9.200","0.106","0.000","","","11.410","-7.047","","-0.292"
"Calgary Int'L CS","05-November-2013 22:00","0.000","0.425","0.615","-0.292","58.840","","","","","","9.200","0.105","0.000","","","11.600","-6.930","","0.425"
"Calgary Int'L CS","05-November-2013 23:00","0.000","0.340","0.761","0.196","57.740","","","","","","9.200","0.438","0.000","","","11.580","-6.877","","0.340"
"Calgary Int'L CS","06-November-2013 00:00","0.000","-0.996","0.811","-0.996","62.310","","","","","","9.200","0.234","0.000","","","11.450","-6.425","","-0.996"
"Calgary Int'L CS","06-November-2013 01:00","0.000","-2.463","-0.774","-2.463","64.670","","","","","","9.200","-1.301","0.000","","","11.420","-7.392","","-2.463"
"Calgary Int'L CS","06-November-2013 02:00","0.000","-4.028","-2.472","-4.028","70.700","","","","","","9.200","-3.249","0.000","","","11.610","-7.802","","-4.028"
"Calgary Int'L CS","06-November-2013 03:00","0.000","-4.120","-3.015","-4.120","67.750","","","","","","9.200","-3.694","0.000","","","11.360","-8.654","","-4.120"
"Calgary Int'L CS","06-November-2013 04:00","0.000","-3.782","-3.236","-4.438","66.400","","","","","","9.200","-3.798","0.000","","","11.600","-9.168","","-3.782"
"Calgary Int'L CS","06-November-2013 05:00","0.000","-2.898","-2.865","-3.820","61.820","","","","","","9.200","-3.482","0.000","","","11.520","-9.605","","-2.898"
"Calgary Int'L CS","06-November-2013 06:00","0.000","-3.737","-1.917","-3.737","63.670","","","","","","9.200","-2.950","0.000","","","11.490","-8.741","","-3.737"
"Calgary Int'L CS","06-November-2013 07:00","0.000","-2.377","-2.372","-3.759","59.010","","","","","","9.200","-2.992","0.000","","","11.560","-9.932","","-2.377"
"Calgary Int'L CS","06-November-2013 08:00","0.000","-1.750","-1.519","-2.372","56.750","","","","","","9.200","-1.864","5.556","","","11.600","-9.374","","-1.750"
"Calgary Int'L CS","06-November-2013 09:00","0.000","-1.060","-0.770","-2.034","54.570","","","","","","9.200","-1.424","86.111","","","11.600","-9.363","","-1.060"
"Calgary Int'L CS","06-November-2013 10:00","0.000","0.685","0.685","-1.057","49.560","","","","","","9.200","0.185","208.333","","","11.570","-9.456","","0.685"
"Calgary Int'L CS","06-November-2013 11:00","0.000","1.459","1.459","0.556","49.000","","","","","","9.200","1.005","305.833","","","11.410","-8.500","","1.459"
"Calgary Int'L CS","06-November-2013 12:00","0.000","2.673","2.674","1.381","44.120","","","","","","9.200","2.242","354.167","","","11.070","-8.905","","2.673"
"Calgary Int'L CS","06-November-2013 13:00","0.000","3.515","3.555","2.687","43.100","","","","","","9.200","3.177","360.000","","","11.260","-8.210","","3.515"
"Calgary Int'L CS","06-November-2013 14:00","0.000","3.974","4.011","3.365","41.440","","","","","","9.200","3.694","331.111","","","11.390","-8.200","","3.974"
"Calgary Int'L CS","06-November-2013 15:00","0.000","3.863","4.151","3.832","42.630","","","","","","9.200","3.967","270.833","","","11.360","-7.561","","3.863"
"Calgary Int'L CS","06-November-2013 16:00","0.000","3.391","4.088","3.391","44.840","","","","","","9.200","3.721","165.000","","","11.350","-7.137","","3.391"
"Calgary Int'L CS","06-November-2013 17:00","0.000","2.201","3.458","2.017","46.870","","","","","","9.200","2.737","38.611","","","11.390","-7.481","","2.201"
"Calgary Int'L CS","06-November-2013 18:00","0.000","1.084","2.428","0.895","50.620","","","","","","9.200","1.503","0.000","","","11.340","-7.478","","1.084"
"Calgary Int'L CS","06-November-2013 19:00","0.000","-0.227","1.139","-0.374","53.260","","","","","","9.200","0.475","0.000","","","11.290","-8.010","","-0.227"
"Calgary Int'L CS","06-November-2013 20:00","0.000","-0.253","0.378","-0.713","49.310","","","","","","9.200","-0.184","0.000","","","11.190","-9.503","","-0.253"
"Calgary Int'L CS","06-November-2013 21:00","0.000","-0.166","0.379","-0.923","49.150","","","","","","9.200","-0.297","0.000","","","11.250","-9.641","","-0.166"
"Calgary Int'L CS","06-November-2013 22:00","0.000","-0.077","0.153","-1.587","47.900","","","","","","9.200","-0.314","0.000","","","11.330","-10.376","","-0.077"
"Calgary Int'L CS","06-November-2013 23:00","0.000","-0.096","0.477","-0.306","47.890","","","","","","9.200","0.118","0.000","","","11.160","-9.641","","-0.096"
"Calgary Int'L CS","07-November-2013 00:00","0.000","-0.087","0.390","-0.787","49.450","","","","","","9.200","-0.129","0.000","","","11.360","-9.496","","-0.087"
"Calgary Int'L CS","07-November-2013 01:00","0.000","-1.970","-0.089","-2.032","55.500","","","","","","9.200","-1.396","0.000","","","11.390","-8.829","","-1.970"
"Calgary Int'L CS","07-November-2013 02:00","0.000","-2.798","-1.425","-2.818","62.450","","","","","","9.200","-1.977","0.000","","","11.230","-8.319","","-2.798"
"Calgary Int'L CS","07-November-2013 03:00","0.000","-3.670","-2.725","-3.790","65.870","","","","","","9.200","-3.281","0.000","","","11.130","-8.717","","-3.670"
"Calgary Int'L CS","07-November-2013 04:00","0.000","-4.665","-2.931","-4.665","70.200","","","","","","9.200","-3.634","0.000","","","11.310","-8.420","","-4.665"
"Calgary Int'L CS","07-November-2013 05:00","0.000","-6.159","-4.667","-6.172","77.300","","","","","","9.200","-5.535","0.000","","","11.320","-8.755","","-6.159"
"Calgary Int'L CS","07-November-2013 06:00","0.000","-6.152","-5.787","-6.373","79.200","","","","","","9.200","-6.051","0.000","","","11.320","-9.088","","-6.152"
"Calgary Int'L CS","07-November-2013 07:00","0.000","-6.659","-6.151","-6.801","82.500","","","","","","9.200","-6.367","0.000","","","11.400","-8.955","","-6.659"
"Calgary Int'L CS","07-November-2013 08:00","0.000","-5.278","-5.278","-6.789","80.500","","","","","","9.200","-6.060","4.444","","","11.510","-8.835","","-5.278"
"Calgary Int'L CS","07-November-2013 09:00","0.000","-3.979","-3.979","-5.290","80.100","","","","","","9.200","-4.704","38.889","","","11.500","-7.534","","-3.979"
"Calgary Int'L CS","07-November-2013 10:00","0.000","-2.812","-2.681","-3.979","69.600","","","","","","9.200","-3.094","80.278","","","11.480","-8.081","","-2.812"
"Calgary Int'L CS","07-November-2013 11:00","0.000","-1.930","-1.866","-2.821","64.350","","","","","","9.200","-2.352","125.000","","","11.460","-8.145","","-1.930"
"Calgary Int'L CS","07-November-2013 12:00","0.000","-1.479","-1.460","-1.932","65.860","","","","","","9.200","-1.735","143.611","","","11.460","-7.230","","-1.479"
"Calgary Int'L CS","07-November-2013 13:00","0.000","-1.385","-1.253","-1.614","68.900","","","","","","9.200","-1.427","199.444","","","11.430","-6.393","","-1.385"
"Calgary Int'L CS","07-November-2013 14:00","0.000","0.081","0.081","-1.410","72.500","","","","","","9.200","-0.716","223.056","","","11.420","-4.986","","0.081"
"Calgary Int'L CS","07-November-2013 15:00","0.000","0.572","0.572","0.081","75.200","","","","","","9.200","0.300","138.611","","","11.470","-3.543","","0.572"
"Calgary Int'L CS","07-November-2013 16:00","0.000","0.828","1.151","0.573","72.200","","","","","","9.200","0.858","116.389","","","11.450","-3.570","","0.828"
"Calgary Int'L CS","07-November-2013 17:00","0.000","-0.183","0.827","-0.194","79.300","","","","","","9.200","0.245","21.389","","","11.430","-2.842","","-0.183"
"Calgary Int'L CS","07-November-2013 18:00","0.000","-0.226","-0.035","-0.317","83.100","","","","","","9.200","-0.180","0.000","","","11.470","-2.693","","-0.226"
"Calgary Int'L CS","07-November-2013 19:00","0.000","-0.091","-0.061","-0.292","83.900","","","","","","9.200","-0.154","0.000","","","11.480","-2.565","","-0.091"
"Calgary Int'L CS","07-November-2013 20:00","0.000","0.045","0.045","-0.129","86.000","","","","","","9.200","-0.070","0.000","","","11.480","-2.099","","0.045"
"Calgary Int'L CS","07-November-2013 21:00","0.000","-0.253","0.064","-0.601","82.200","","","","","","9.200","-0.238","0.000","","","11.430","-2.930","","-0.253"
