"Station Name","Date (Local Standard Time)","Precip. (mm)","Air Temp. Inst. (°C)","Air Temp. Max. (°C)","Air Temp. Min. (°C)","Humidity Inst. (%)","Humidity Ave. (%)","Wind Speed 10 m Inst. (km/h)","Wind Dir. 10 m Inst. (°)","Wind Speed 10 m Ave. (km/h)","Wind Dir. 10 m Ave. (°)","Precip. Accumulated (mm)","Air Temp. Ave. (°C)","Incoming Solar Rad. (W/m2)","Peak Wind Speed 10 m (km/h)","Wind Dir. Peak 10 m (°)","Snow Depth (cm)","Est. Dew Point Temp. (°C)","Wind Chill (°C)","Humidex (°C)"
"Calgary Int'L CS","01-May-2016 00:00","0.000","5.031","6.697","4.773","66.430","","5.029","199.400","3.420","228.700","0.000","6.018","0.000","5.785","209.200","0.274","-0.030","5.031","5.031"
"Calgary Int'L CS","01-May-2016 01:00","0.000","4.540","5.480","3.498","69.890","","0.875","221.900","3.679","220.200","0.000","4.438","0.000","7.196","224.100","0.619","-0.524","4.540","4.540"
"Calgary Int'L CS","01-May-2016 02:00","0.000","2.620","4.565","2.336","77.550","","5.094","252.500","3.629","240.300","0.000","3.111","0.000","7.693","248.100","0.775","-0.098","2.620","2.620"
"Calgary Int'L CS","01-May-2016 03:00","0.000","0.721","2.629","0.447","74.990","","6.185","304.800","5.915","302.100","0.000","1.275","0.000","10.796","328.000","0.705","-2.409","0.721","0.721"
"Calgary Int'L CS","01-May-2016 04:00","0.000","0.250","0.977","0.149","80.800","","1.580","287.100","4.655","311.300","0.000","0.570","0.000","8.748","327.200","0.916","-2.349","0.250","0.250"
"Calgary Int'L CS","01-May-2016 05:00","0.000","-0.142","0.425","-0.492","85.300","","1.688","286.800","1.699","292.000","0.000","-0.067","0.270","3.812","328.600","0.865","-2.201","-0.685","-0.142"
"Calgary Int'L CS","01-May-2016 06:00","0.000","1.202","1.556","-0.539","79.400","","3.874","198.500","3.542","219.200","0.000","0.436","38.170","7.337","211.100","0.716","-2.638","1.202","1.202"
"Calgary Int'L CS","01-May-2016 07:00","0.000","6.309","6.309","1.211","64.370","","4.392","192.500","5.418","198.200","0.000","3.885","181.240","7.693","202.000","0.714","-2.339","6.309","6.309"
"Calgary Int'L CS","01-May-2016 08:00","0.000","11.110","11.110","6.307","46.990","","1.087","48.810","2.516","161.300","0.000","8.740","349.280","6.916","191.800","0.825","-1.978","11.110","11.110"
"Calgary Int'L CS","01-May-2016 09:00","0.000","14.480","14.480","10.910","34.410","","2.804","246.600","2.164","265.200","0.000","12.790","509.370","6.775","243.000","0.378","-2.603","14.480","14.480"
